WP_003009553.1	lcl|NZ_JADDXB010000023.1_cds_WP_002725873.1_1110	92.473	93	106
WP_003009527.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	91.401	314	321
WP_003009527.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	20.652	276	321
WP_003009527.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	22.154	325	321
WP_003009527.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	21.790	257	321
WP_003009527.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	23.939	330	321
WP_003009527.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	22.776	281	321
WP_003009527.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	25.000	104	321
WP_003009869.1	lcl|NZ_JADDXB010000001.1_cds_WP_002750963.1_839	34.932	146	185
WP_003009869.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669938.1_1142	33.898	177	185
WP_003009535.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	32.087	321	329
WP_003009535.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	31.329	316	329
WP_003009535.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	29.940	334	329
WP_003009535.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	30.769	312	329
WP_003009535.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	29.180	305	329
WP_003009535.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	27.711	332	329
WP_003009535.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	30.449	312	329
WP_003009535.1	lcl|NZ_JADDXB010000038.1_cds_WP_002754065.1_1793	28.399	331	329
WP_003009535.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	25.806	341	329
WP_003009535.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	25.397	315	329
WP_003009535.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	27.737	274	329
WP_003009535.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669959.1_1341	24.818	274	329
WP_003009535.1	lcl|NZ_JADDXB010000055.1_cds_WP_011669202.1_2464	23.636	330	329
WP_003009795.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669956.1_1344	27.391	230	267
WP_003009795.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669974.1_1318	26.984	189	267
WP_003009795.1	lcl|NZ_JADDXB010000036.1_cds_WP_011670832.1_1724	35.955	89	267
WP_003009795.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670812.1_3227	23.420	269	267
WP_003009795.1	lcl|NZ_JADDXB010000083.1_cds_WP_002766579.1_3169	25.269	186	267
WP_003009515.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670269.1_736	27.273	297	509
WP_003009515.1	lcl|NZ_JADDXB010000019.1_cds_WP_002751286.1_737	28.302	106	509
WP_003009515.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670269.1_736	27.273	297	509
WP_003009515.1	lcl|NZ_JADDXB010000019.1_cds_WP_002751286.1_737	28.302	106	509
WP_003009505.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	27.174	276	330
WP_003009505.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	23.723	274	330
WP_003009505.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	27.957	279	330
WP_003009505.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	25.316	316	330
WP_003009505.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	26.875	320	330
WP_003009505.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	25.339	221	330
WP_003009505.1	lcl|NZ_JADDXB010000055.1_cds_WP_011669202.1_2464	25.410	244	330
WP_003009505.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	25.153	163	330
WP_003009505.1	lcl|NZ_JADDXB010000018.1_cds_WP_011671364.1_686	26.562	128	330
WP_003009505.1	lcl|NZ_JADDXB010000038.1_cds_WP_002754065.1_1793	30.464	151	330
WP_003009505.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	22.256	328	330
WP_003009505.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	27.200	125	330
WP_003009317.1	lcl|NZ_JADDXB010000086.1_cds_WP_011669455.1_3207	41.564	243	265
WP_003009459.1	lcl|NZ_JADDXB010000076.1_cds_WP_011670400.1_3024	38.614	303	310
WP_003009459.1	lcl|NZ_JADDXB010000046.1_cds_WP_011669757.1_2131	29.078	282	310
WP_003009459.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670034.1_788	28.571	133	310
WP_003009459.1	lcl|NZ_JADDXB010000076.1_cds_WP_011670400.1_3024	38.614	303	310
WP_003009459.1	lcl|NZ_JADDXB010000046.1_cds_WP_011669757.1_2131	29.078	282	310
WP_003009459.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670034.1_788	28.571	133	310
WP_003009905.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670953.1_1785	28.947	76	145
WP_003009905.1	lcl|NZ_JADDXB010000062.1_cds_WP_011669469.1_2711	42.222	45	145
WP_003009905.1	lcl|NZ_JADDXB010000064.1_cds_WP_026054147.1_2755	41.071	56	145
WP_036096974.1	lcl|NZ_JADDXB010000023.1_cds_WP_004779550.1_1127	33.333	105	221
WP_036096974.1	lcl|NZ_JADDXB010000035.1_cds_WP_011669877.1_1699	28.037	107	221
WP_036096974.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671228.1_1226	23.077	78	221
WP_003009428.1	lcl|NZ_JADDXB010000072.1_cds_IP956_RS14850_2969	38.525	122	664
WP_003009428.1	lcl|NZ_JADDXB010000030.1_cds_WP_011669604.1_1537	25.573	262	664
WP_003009848.1	lcl|NZ_JADDXB010000035.1_cds_WP_011669876.1_1700	26.601	203	393
WP_003009848.1	lcl|NZ_JADDXB010000090.1_cds_WP_011669711.1_3315	23.581	229	393
WP_003009848.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669947.1_1353	26.056	142	393
WP_003009953.1	lcl|NZ_JADDXB010000025.1_cds_IP956_RS08535_1232	27.419	124	177
WP_003009592.1	lcl|NZ_JADDXB010000090.1_cds_WP_011669711.1_3315	24.545	220	407
WP_003009592.1	lcl|NZ_JADDXB010000035.1_cds_WP_011669876.1_1700	25.180	139	407
WP_036096972.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669930.1_1131	28.512	242	241
WP_036096972.1	lcl|NZ_JADDXB010000002.1_cds_WP_011670931.1_1400	28.000	250	241
WP_036096972.1	lcl|NZ_JADDXB010000064.1_cds_WP_011669763.1_2758	24.715	263	241
WP_036096972.1	lcl|NZ_JADDXB010000011.1_cds_WP_011670621.1_182	24.706	255	241
WP_036096972.1	lcl|NZ_JADDXB010000114.1_cds_IP956_RS16655_150	32.258	93	241
WP_036096972.1	lcl|NZ_JADDXB010000031.1_cds_WP_002722237.1_1551	25.874	143	241
WP_036096972.1	lcl|NZ_JADDXB010000005.1_cds_WP_002739544.1_2649	19.905	211	241
WP_036096972.1	lcl|NZ_JADDXB010000007.1_cds_WP_011670393.1_3124	24.876	201	241
WP_003009503.1	lcl|NZ_JADDXB010000060.1_cds_WP_011669421.1_2675	45.992	237	598
WP_003009503.1	lcl|NZ_JADDXB010000017.1_cds_WP_011669275.1_640	44.397	232	598
WP_003009503.1	lcl|NZ_JADDXB010000045.1_cds_WP_011671171.1_2122	44.206	233	598
WP_003009503.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669933.1_1137	32.673	202	598
WP_003009503.1	lcl|NZ_JADDXB010000011.1_cds_WP_011670593.1_219	32.189	233	598
WP_003009503.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670275.1_726	33.190	232	598
WP_003009503.1	lcl|NZ_JADDXB010000033.1_cds_WP_011669511.1_1627	31.169	231	598
WP_003009503.1	lcl|NZ_JADDXB010000011.1_cds_WP_002725984.1_192	28.636	220	598
WP_003009503.1	lcl|NZ_JADDXB010000014.1_cds_WP_011670503.1_422	30.909	220	598
WP_003009503.1	lcl|NZ_JADDXB010000001.1_cds_WP_002721914.1_808	28.017	232	598
WP_003009503.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670070.1_840	27.642	246	598
WP_003009503.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670265.1_742	27.053	207	598
WP_003009503.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670085.1_859	28.509	228	598
WP_003009503.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670774.1_2300	27.917	240	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724285.1_3287	26.009	223	598
WP_003009503.1	lcl|NZ_JADDXB010000024.1_cds_WP_307898175.1_1182	31.461	178	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724740.1_3266	27.897	233	598
WP_003009503.1	lcl|NZ_JADDXB010000077.1_cds_IP956_RS15195_3039	29.560	159	598
WP_003009503.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669571.1_1013	24.664	223	598
WP_003009503.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670779.1_2293	26.761	213	598
WP_003009503.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670766.1_2310	29.545	220	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_IP956_RS03700_3306	33.803	71	598
WP_003009503.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	26.020	196	598
WP_003009503.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	26.144	153	598
WP_003009503.1	lcl|NZ_JADDXB010000065.1_cds_WP_011670431.1_2769	26.721	247	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724311.1_3286	27.434	226	598
WP_003009503.1	lcl|NZ_JADDXB010000006.1_cds_WP_011670548.1_2881	22.120	217	598
WP_003009503.1	lcl|NZ_JADDXB010000010.1_cds_WP_011669346.1_97	26.866	201	598
WP_003009503.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671065.1_1888	38.095	63	598
WP_003009503.1	lcl|NZ_JADDXB010000060.1_cds_WP_011669421.1_2675	45.992	237	598
WP_003009503.1	lcl|NZ_JADDXB010000017.1_cds_WP_011669275.1_640	44.397	232	598
WP_003009503.1	lcl|NZ_JADDXB010000045.1_cds_WP_011671171.1_2122	44.206	233	598
WP_003009503.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669933.1_1137	32.673	202	598
WP_003009503.1	lcl|NZ_JADDXB010000011.1_cds_WP_011670593.1_219	32.189	233	598
WP_003009503.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670275.1_726	33.190	232	598
WP_003009503.1	lcl|NZ_JADDXB010000033.1_cds_WP_011669511.1_1627	31.169	231	598
WP_003009503.1	lcl|NZ_JADDXB010000011.1_cds_WP_002725984.1_192	28.636	220	598
WP_003009503.1	lcl|NZ_JADDXB010000014.1_cds_WP_011670503.1_422	30.909	220	598
WP_003009503.1	lcl|NZ_JADDXB010000001.1_cds_WP_002721914.1_808	28.017	232	598
WP_003009503.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670070.1_840	27.642	246	598
WP_003009503.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670265.1_742	27.053	207	598
WP_003009503.1	lcl|NZ_JADDXB010000001.1_cds_WP_011670085.1_859	28.509	228	598
WP_003009503.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670774.1_2300	27.917	240	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724285.1_3287	26.009	223	598
WP_003009503.1	lcl|NZ_JADDXB010000024.1_cds_WP_307898175.1_1182	31.461	178	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724740.1_3266	27.897	233	598
WP_003009503.1	lcl|NZ_JADDXB010000077.1_cds_IP956_RS15195_3039	29.560	159	598
WP_003009503.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669571.1_1013	24.664	223	598
WP_003009503.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670779.1_2293	26.761	213	598
WP_003009503.1	lcl|NZ_JADDXB010000004.1_cds_WP_011670766.1_2310	29.545	220	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_IP956_RS03700_3306	33.803	71	598
WP_003009503.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	26.020	196	598
WP_003009503.1	lcl|NZ_JADDXB010000021.1_cds_WP_011669577.1_1004	26.144	153	598
WP_003009503.1	lcl|NZ_JADDXB010000065.1_cds_WP_011670431.1_2769	26.721	247	598
WP_003009503.1	lcl|NZ_JADDXB010000008.1_cds_WP_002724311.1_3286	27.434	226	598
WP_003009503.1	lcl|NZ_JADDXB010000006.1_cds_WP_011670548.1_2881	22.120	217	598
WP_003009503.1	lcl|NZ_JADDXB010000010.1_cds_WP_011669346.1_97	26.866	201	598
WP_003009503.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671065.1_1888	38.095	63	598
WP_003009636.1	lcl|NZ_JADDXB010000035.1_cds_WP_011669876.1_1700	21.910	178	410
WP_003009401.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669968.1_1325	37.912	364	365
WP_003009401.1	lcl|NZ_JADDXB010000002.1_cds_WP_002753888.1_1412	35.775	355	365
WP_003009401.1	lcl|NZ_JADDXB010000069.1_cds_WP_002753028.1_2831	29.815	379	365
WP_003009401.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669932.1_1136	30.623	369	365
WP_003009401.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669926.1_1121	28.947	304	365
WP_003009401.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669923.1_1118	31.050	219	365
WP_003009401.1	lcl|NZ_JADDXB010000003.1_cds_WP_002750680.1_1902	24.540	326	365
WP_003009729.1	lcl|NZ_JADDXB010000028.1_cds_WP_002727916.1_1321	41.667	180	176
WP_003009939.1	lcl|NZ_JADDXB010000028.1_cds_IP956_RS09145_1357	33.333	126	307
WP_003009665.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	29.412	306	317
WP_003009665.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	27.596	337	317
WP_003009665.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	26.250	320	317
WP_003009665.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	23.620	326	317
WP_003009665.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	25.795	283	317
WP_003009665.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	22.671	322	317
WP_003009665.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	25.263	190	317
WP_036096962.1	lcl|NZ_JADDXB010000028.1_cds_WP_002727923.1_1326	33.621	116	134
WP_003009398.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	26.515	264	310
WP_003009398.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	30.726	179	310
WP_003009398.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	29.319	191	310
WP_003009398.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	21.338	314	310
WP_003009398.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	23.368	291	310
WP_003009398.1	lcl|NZ_JADDXB010000018.1_cds_WP_011671364.1_686	24.034	233	310
WP_003009398.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	27.586	174	310
WP_003009398.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	27.059	170	310
WP_036097006.1	lcl|NZ_JADDXB010000009.1_cds_WP_011671011.1_3427	33.333	105	227
