WP_003009553.1	lcl|NZ_RQGY01000003.1_cds_WP_135594790.1_1239	60.465	86	106
WP_003009527.1	lcl|NZ_RQGY01000003.1_cds_WP_135594788.1_1238	82.803	314	321
WP_003009527.1	lcl|NZ_RQGY01000003.1_cds_WP_135638522.1_1187	22.581	279	321
WP_003009527.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	23.125	320	321
WP_003009527.1	lcl|NZ_RQGY01000003.1_cds_WP_135652128.1_1185	22.951	305	321
WP_003009527.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	26.408	284	321
WP_003009527.1	lcl|NZ_RQGY01000012.1_cds_WP_100715920.1_3229	22.619	168	321
WP_003009527.1	lcl|NZ_RQGY01000015.1_cds_WP_135653092.1_1740	22.910	323	321
WP_003009527.1	lcl|NZ_RQGY01000012.1_cds_WP_210409557.1_3218	21.675	203	321
WP_003009869.1	lcl|NZ_RQGY01000003.1_cds_WP_135652139.1_1207	31.088	193	185
WP_003009869.1	lcl|NZ_RQGY01000003.1_cds_WP_135591902.1_795	34.109	129	185
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135638522.1_1187	32.087	321	329
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135652128.1_1185	30.492	305	329
WP_003009535.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	30.573	314	329
WP_003009535.1	lcl|NZ_RQGY01000012.1_cds_WP_100715920.1_3229	29.706	340	329
WP_003009535.1	lcl|NZ_RQGY01000015.1_cds_WP_135653092.1_1740	30.255	314	329
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	26.667	345	329
WP_003009535.1	lcl|NZ_RQGY01000014.1_cds_WP_135605665.1_2241	29.747	316	329
WP_003009535.1	lcl|NZ_RQGY01000015.1_cds_WP_100725525.1_1921	27.245	323	329
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135594788.1_1238	28.616	318	329
WP_003009535.1	lcl|NZ_RQGY01000018.1_cds_WP_135593349.1_3495	27.200	250	329
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135652131.1_1194	22.472	267	329
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135652132.1_1197	32.903	155	329
WP_003009535.1	lcl|NZ_RQGY01000018.1_cds_WP_100725556.1_3487	25.000	272	329
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135652105.1_1150	24.818	274	329
WP_003009535.1	lcl|NZ_RQGY01000003.1_cds_WP_135652127.1_1183	26.718	262	329
WP_003009535.1	lcl|NZ_RQGY01000014.1_cds_WP_135591134.1_2320	28.112	249	329
WP_003009535.1	lcl|NZ_RQGY01000012.1_cds_WP_210409557.1_3218	25.952	289	329
WP_003009535.1	lcl|NZ_RQGY01000008.1_cds_WP_135652345.1_2809	24.719	178	329
WP_003009795.1	lcl|NZ_RQGY01000003.1_cds_WP_135594689.1_1186	25.862	232	267
WP_003009795.1	lcl|NZ_RQGY01000003.1_cds_WP_135594704.1_1195	27.536	207	267
WP_003009795.1	lcl|NZ_RQGY01000003.1_cds_WP_100727872.1_1089	25.194	258	267
WP_003009795.1	lcl|NZ_RQGY01000003.1_cds_WP_135604079.1_1166	26.984	189	267
WP_003009795.1	lcl|NZ_RQGY01000015.1_cds_WP_135594434.1_1854	27.273	176	267
WP_003009795.1	lcl|NZ_RQGY01000012.1_cds_WP_100715921.1_3230	27.411	197	267
WP_003009515.1	lcl|NZ_RQGY01000003.1_cds_WP_100717124.1_817	24.771	327	509
WP_003009515.1	lcl|NZ_RQGY01000003.1_cds_WP_135604374.1_818	32.258	62	509
WP_003009515.1	lcl|NZ_RQGY01000003.1_cds_WP_100717124.1_817	24.771	327	509
WP_003009515.1	lcl|NZ_RQGY01000003.1_cds_WP_135604374.1_818	32.258	62	509
WP_003009505.1	lcl|NZ_RQGY01000003.1_cds_WP_135638522.1_1187	23.704	270	330
WP_003009505.1	lcl|NZ_RQGY01000015.1_cds_WP_135653092.1_1740	24.823	282	330
WP_003009505.1	lcl|NZ_RQGY01000018.1_cds_WP_135593349.1_3495	27.170	265	330
WP_003009505.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	29.818	275	330
WP_003009505.1	lcl|NZ_RQGY01000014.1_cds_WP_135605665.1_2241	26.006	323	330
WP_003009505.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	24.375	320	330
WP_003009505.1	lcl|NZ_RQGY01000003.1_cds_WP_135652128.1_1185	24.242	264	330
WP_003009505.1	lcl|NZ_RQGY01000014.1_cds_WP_135591134.1_2320	27.273	209	330
WP_003009505.1	lcl|NZ_RQGY01000018.1_cds_WP_100725556.1_3487	22.692	260	330
WP_003009505.1	lcl|NZ_RQGY01000012.1_cds_WP_100715920.1_3229	23.510	302	330
WP_003009505.1	lcl|NZ_RQGY01000008.1_cds_WP_135652345.1_2809	26.160	237	330
WP_003009505.1	lcl|NZ_RQGY01000003.1_cds_WP_135652131.1_1194	22.264	265	330
WP_003009505.1	lcl|NZ_RQGY01000003.1_cds_WP_135594788.1_1238	23.030	330	330
WP_003009505.1	lcl|NZ_RQGY01000015.1_cds_WP_100725525.1_1921	27.152	151	330
WP_003009317.1	lcl|NZ_RQGY01000015.1_cds_WP_100715657.1_1471	38.735	253	265
WP_003009317.1	lcl|NZ_RQGY01000008.1_cds_WP_100717700.1_2560	25.294	170	265
WP_003009459.1	lcl|NZ_RQGY01000008.1_cds_WP_135652383.1_2904	37.209	301	310
WP_003009459.1	lcl|NZ_RQGY01000008.1_cds_WP_100717700.1_2560	30.868	311	310
WP_003009459.1	lcl|NZ_RQGY01000003.1_cds_WP_100718541.1_731	22.305	269	310
WP_003009459.1	lcl|NZ_RQGY01000008.1_cds_WP_135652383.1_2904	37.209	301	310
WP_003009459.1	lcl|NZ_RQGY01000008.1_cds_WP_100717700.1_2560	30.868	311	310
WP_003009459.1	lcl|NZ_RQGY01000003.1_cds_WP_100718541.1_731	22.305	269	310
WP_003009905.1	lcl|NZ_RQGY01000008.1_cds_WP_100718959.1_2535	42.857	63	145
WP_036096974.1	lcl|NZ_RQGY01000003.1_cds_WP_135651976.1_715	29.897	97	221
WP_036096974.1	lcl|NZ_RQGY01000015.1_cds_WP_100715706.1_1526	26.190	84	221
WP_003009428.1	lcl|NZ_RQGY01000003.1_cds_WP_135652108.1_1153	28.079	203	664
