WP_003009553.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000340715.1_2011	91.398	93	106
WP_003009527.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	90.764	314	321
WP_003009527.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	26.866	268	321
WP_003009527.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	22.769	325	321
WP_003009527.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	23.239	284	321
WP_003009527.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	25.382	327	321
WP_003009527.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	23.923	209	321
WP_003009854.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000604525.1_2009	83.836	365	365
WP_003009869.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000884059.1_2008	91.892	185	185
WP_003009869.1	lcl|NZ_JAHLJG010000285.1_cds_WP_000351733.1_286	38.571	140	185
WP_003009535.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	92.097	329	329
WP_003009535.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	32.595	316	329
WP_003009535.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	30.746	335	329
WP_003009535.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	31.922	307	329
WP_003009535.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	30.341	323	329
WP_003009535.1	lcl|NZ_JAHLJG010000244.1_cds_WP_000709508.1_2684	28.701	331	329
WP_003009535.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	28.105	306	329
WP_003009535.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	27.811	338	329
WP_003009535.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	25.786	318	329
WP_003009535.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000475901.1_686	27.899	276	329
WP_003009535.1	lcl|NZ_JAHLJG010000466.1_cds_WP_001074779.1_3493	27.273	275	329
WP_003009535.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	25.740	338	329
WP_003009535.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000378097.1_1691	25.581	172	329
WP_003009795.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000774259.1_2006	81.648	267	267
WP_003009795.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000842260.1_985	26.316	190	267
WP_003009795.1	lcl|NZ_JAHLJG010000371.1_cds_WP_155572209.1_548	27.072	181	267
WP_003009795.1	lcl|NZ_JAHLJG010000392.1_cds_WP_000805357.1_742	33.735	83	267
WP_003009515.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	87.598	508	509
WP_003009515.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.032	315	509
WP_003009515.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	29.474	95	509
WP_003009515.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	87.598	508	509
WP_003009515.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.032	315	509
WP_003009515.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	29.474	95	509
WP_003009505.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	92.121	330	330
WP_003009505.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	26.277	274	330
WP_003009505.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	29.020	255	330
WP_003009505.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	27.215	316	330
WP_003009505.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	29.960	247	330
