WP_003009553.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000340715.1_1683	91.398	93	106
WP_003009527.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000410275.1_1684	90.446	314	321
WP_003009527.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723078.1_1733	22.222	279	321
WP_003009527.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	22.769	325	321
WP_003009527.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723090.1_1753	22.887	284	321
WP_003009527.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000567887.1_1735	23.009	226	321
WP_003009869.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000351733.1_1994	38.571	140	185
WP_003009869.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001047905.1_1715	34.463	177	185
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723078.1_1733	32.399	321	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	32.595	316	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723090.1_1753	30.448	335	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001984071.1_3489	32.248	307	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000649923.1_471	30.341	323	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000567887.1_1735	29.836	305	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000709511.1_3683	29.003	331	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000688696.1_3469	27.811	338	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000410275.1_1684	26.101	318	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001074785.1_2297	27.636	275	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001003557.1_3746	25.904	332	329
WP_003009535.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000460023.1_1737	24.453	274	329
WP_003009795.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000043898.1_1734	27.586	232	267
WP_003009795.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000667727.1_3446	28.866	194	267
WP_003009795.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000842260.1_1754	26.316	190	267
WP_003009795.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000805357.1_692	33.735	83	267
WP_003009515.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000291586.1_2370	26.032	315	509
WP_003009515.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000364507.1_2369	26.316	114	509
WP_003009515.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000291586.1_2370	26.032	315	509
WP_003009515.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000364507.1_2369	26.316	114	509
WP_003009505.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723078.1_1733	22.711	273	330
WP_003009505.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001984071.1_3489	25.912	274	330
WP_003009505.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	27.532	316	330
