WP_003009553.1	lcl|NZ_AHOE02000008.1_cds_WP_004462903.1_3099	95.699	93	106
WP_003009527.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	87.898	314	321
WP_003009527.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	22.222	279	321
WP_003009527.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	24.691	324	321
WP_003009527.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	24.590	183	321
WP_003009527.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	22.064	281	321
WP_003009527.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	25.359	209	321
WP_003009527.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	24.510	102	321
WP_003009869.1	lcl|NZ_AHOE02000028.1_cds_WP_004475196.1_1848	35.593	177	185
WP_003009869.1	lcl|NZ_AHOE02000056.1_cds_WP_004477391.1_340	35.714	140	185
WP_003009535.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	32.399	321	329
WP_003009535.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	30.696	316	329
WP_003009535.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	28.736	348	329
WP_003009535.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	32.692	312	329
WP_003009535.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	30.820	305	329
WP_003009535.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	27.381	336	329
WP_003009535.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	29.688	320	329
WP_003009535.1	lcl|NZ_AHOE02000053.1_cds_WP_004467290.1_570	28.793	323	329
WP_003009535.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	27.586	348	329
WP_003009535.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	26.266	316	329
WP_003009535.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	27.206	272	329
WP_003009535.1	lcl|NZ_AHOE02000028.1_cds_WP_004465101.1_1827	24.818	274	329
WP_003009535.1	lcl|NZ_AHOE02000031.1_cds_WP_004476667.1_1575	28.279	244	329
WP_003009535.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	25.830	271	329
WP_003009795.1	lcl|NZ_AHOE02000028.1_cds_WP_004475169.1_1830	28.017	232	267
WP_003009795.1	lcl|NZ_AHOE02000066.1_cds_WP_004477560.1_82	29.032	186	267
WP_003009795.1	lcl|NZ_AHOE02000028.1_cds_WP_004476528.1_1806	26.316	190	267
WP_003009795.1	lcl|NZ_AHOE02000017.1_cds_WP_004476073.1_2504	25.279	269	267
WP_003009795.1	lcl|NZ_AHOE02000053.1_cds_WP_082287953.1_603	25.806	186	267
WP_003009515.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	25.767	326	509
WP_003009515.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	31.633	98	509
WP_003009515.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	25.767	326	509
WP_003009515.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	31.633	98	509
WP_003009505.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	26.449	276	330
WP_003009505.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	23.077	273	330
WP_003009505.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	29.032	279	330
WP_003009505.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	24.855	346	330
WP_003009505.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	26.126	222	330
WP_003009505.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	25.207	242	330
WP_003009505.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	31.330	233	330
WP_003009505.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	22.150	307	330
WP_003009505.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	30.769	130	330
WP_003009505.1	lcl|NZ_AHOE02000053.1_cds_WP_004467290.1_570	30.464	151	330
WP_003009505.1	lcl|NZ_AHOE02000026.1_cds_WP_004476402.1_2082	26.271	236	330
WP_003009505.1	lcl|NZ_AHOE02000052.1_cds_WP_004467770.1_625	26.562	128	330
WP_003009317.1	lcl|NZ_AHOE02000006.1_cds_WP_004457662.1_3527	41.975	243	265
WP_003009459.1	lcl|NZ_AHOE02000011.1_cds_WP_004462784.1_2833	39.085	284	310
WP_003009459.1	lcl|NZ_AHOE02000008.1_cds_WP_004461490.1_3487	28.155	309	310
WP_003009459.1	lcl|NZ_AHOE02000024.1_cds_WP_004476265.1_2215	28.571	133	310
WP_003009459.1	lcl|NZ_AHOE02000011.1_cds_WP_004462784.1_2833	39.085	284	310
WP_003009459.1	lcl|NZ_AHOE02000008.1_cds_WP_004461490.1_3487	28.155	309	310
WP_003009459.1	lcl|NZ_AHOE02000024.1_cds_WP_004476265.1_2215	28.571	133	310
WP_003009905.1	lcl|NZ_AHOE02000053.1_cds_WP_004474232.1_547	28.947	76	145
WP_003009905.1	lcl|NZ_AHOE02000008.1_cds_WP_004462309.1_3459	41.071	56	145
WP_036096974.1	lcl|NZ_AHOE02000011.1_cds_WP_004462594.1_2936	27.723	101	221
WP_036096974.1	lcl|NZ_AHOE02000028.1_cds_WP_004476581.1_1865	28.866	97	221
WP_003009428.1	lcl|NZ_AHOE02000008.1_cds_WP_004479662.1_3382	27.559	381	664
WP_003009428.1	lcl|NZ_AHOE02000055.1_cds_WP_004477319.1_503	24.938	401	664
WP_003009848.1	lcl|NZ_AHOE02000011.1_cds_WP_004462595.1_2937	27.027	222	393
WP_003009848.1	lcl|NZ_AHOE02000008.1_cds_WP_004475523.1_3475	21.771	271	393
WP_003009848.1	lcl|NZ_AHOE02000028.1_cds_LEP1GSC163_RS21445_1839	26.619	139	393
WP_003009848.1	lcl|NZ_AHOE02000030.1_cds_WP_004469895.1_1657	24.528	212	393
WP_003009953.1	lcl|NZ_AHOE02000030.1_cds_WP_004471088.1_1663	31.496	127	177
WP_003009592.1	lcl|NZ_AHOE02000008.1_cds_WP_004475523.1_3475	22.523	222	407
WP_003009592.1	lcl|NZ_AHOE02000011.1_cds_WP_004462595.1_2937	25.899	139	407
WP_036096972.1	lcl|NZ_AHOE02000028.1_cds_WP_004476518.1_1859	27.273	242	241
WP_036096972.1	lcl|NZ_AHOE02000043.1_cds_WP_004457569.1_919	26.316	247	241
WP_036096972.1	lcl|NZ_AHOE02000008.1_cds_WP_004462302.1_3463	31.373	102	241
