WP_003009553.1	lcl|NZ_AOGZ02000008.1_cds_WP_040506276.1_3173	58.228	79	106
WP_003009527.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680127.1_3174	81.935	310	321
WP_003009527.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	27.019	322	321
WP_003009527.1	lcl|NZ_AOGZ02000014.1_cds_WP_002988752.1_2359	23.125	320	321
WP_003009527.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	21.925	187	321
WP_003009527.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681993.1_1791	23.292	322	321
WP_003009527.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680175.1_3193	21.925	187	321
WP_003009527.1	lcl|NZ_AOGZ02000016.1_cds_WP_198012817.1_319	23.045	243	321
WP_003009869.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682453.1_529	32.812	128	185
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_002988752.1_2359	30.255	314	329
WP_003009535.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	29.412	340	329
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681993.1_1791	30.225	311	329
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	29.073	313	329
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681103.1_1961	26.625	323	329
WP_003009535.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680175.1_3193	27.881	269	329
WP_003009535.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680127.1_3174	26.332	319	329
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681799.1_2020	28.112	249	329
WP_003009535.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679926.1_3206	26.449	276	329
WP_003009535.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680095.1_3215	24.314	255	329
WP_003009535.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679965.1_3203	24.609	256	329
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682335.1_2696	27.072	181	329
WP_003009535.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680113.1_3246	24.046	262	329
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682510.1_2412	28.346	254	329
WP_003009535.1	lcl|NZ_AOGZ02000016.1_cds_WP_198012817.1_319	25.524	286	329
WP_003009535.1	lcl|NZ_AOGZ02000008.1_cds_WP_198012763.1_3201	28.481	158	329
WP_003009535.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682752.1_2012	21.852	270	329
WP_003009795.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679908.1_3307	24.806	258	267
WP_003009795.1	lcl|NZ_AOGZ02000008.1_cds_WP_015679951.1_3210	25.283	265	267
WP_003009795.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682227.1_2049	35.165	91	267
WP_003009795.1	lcl|NZ_AOGZ02000016.1_cds_WP_015683043.1_331	27.273	198	267
WP_003009795.1	lcl|NZ_AOGZ02000014.1_cds_WP_084597410.1_1897	26.966	178	267
WP_003009515.1	lcl|NZ_AOGZ02000014.1_cds_WP_015680896.1_507	24.855	346	509
WP_003009515.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681983.1_506	27.193	114	509
WP_003009515.1	lcl|NZ_AOGZ02000014.1_cds_WP_015680896.1_507	24.855	346	509
WP_003009515.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681983.1_506	27.193	114	509
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681799.1_2020	29.278	263	330
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681993.1_1791	24.638	276	330
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_002988752.1_2359	28.727	275	330
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682752.1_2012	27.519	258	330
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681154.1_2333	24.908	273	330
WP_003009505.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680175.1_3193	26.829	123	330
WP_003009505.1	lcl|NZ_AOGZ02000016.1_cds_WP_015682959.1_330	23.926	326	330
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682335.1_2696	30.667	150	330
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682510.1_2412	26.570	207	330
WP_003009505.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680127.1_3174	23.175	315	330
WP_003009505.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681103.1_1961	28.477	151	330
WP_003009317.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682001.1_1523	37.891	256	265
WP_003009317.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679704.1_3601	23.000	300	265
WP_003009459.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681327.1_2597	36.877	301	310
WP_003009459.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679704.1_3601	30.645	310	310
WP_003009459.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682532.1_596	23.485	132	310
WP_003009459.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681327.1_2597	36.877	301	310
WP_003009459.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679704.1_3601	30.645	310	310
WP_003009459.1	lcl|NZ_AOGZ02000014.1_cds_WP_015682532.1_596	23.485	132	310
WP_003009905.1	lcl|NZ_AOGZ02000001.1_cds_WP_015679631.1_3576	43.548	62	145
WP_036096974.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681841.1_617	33.981	103	221
WP_003009428.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680001.1_3214	34.535	666	664
WP_003009848.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680088.1_3212	22.740	365	393
WP_003009848.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680041.1_3180	27.391	230	393
WP_003009848.1	lcl|NZ_AOGZ02000014.1_cds_WP_015681139.1_929	25.431	232	393
WP_003009848.1	lcl|NZ_AOGZ02000008.1_cds_WP_015680150.1_3079	23.889	180	393
WP_003009848.1	lcl|NZ_AOGZ02000014.1_cds_WP_015680912.1_1583	22.490	249	393
