WP_003009553.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002725873.1_2694	92.473	93	106
WP_003009527.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733579.1_2695	92.038	314	321
WP_003009527.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733534.1_2698	26.493	268	321
WP_003009527.1	lcl|NZ_JADDWJ010000017.1_cds_WP_002722638.1_631	22.462	325	321
WP_003009527.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740024.1_2789	22.776	281	321
WP_003009527.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728309.1_3052	24.116	311	321
WP_003009527.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002743770.1_1590	25.000	104	321
WP_003009527.1	lcl|NZ_JADDWJ010000005.1_cds_WP_016749081.1_2727	27.350	117	321
WP_003009527.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740721.1_2701	25.076	327	321
WP_003009854.1	lcl|NZ_JADDWJ010000005.1_cds_WP_026054882.1_2696	82.192	365	365
WP_003009869.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733646.1_2697	90.270	185	185
WP_003009869.1	lcl|NZ_JADDWJ010000003.1_cds_WP_002721790.1_1941	36.429	140	185
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733534.1_2698	90.578	329	329
WP_003009535.1	lcl|NZ_JADDWJ010000017.1_cds_WP_002722638.1_631	30.696	316	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740024.1_2789	29.762	336	329
WP_003009535.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728309.1_3052	30.449	312	329
WP_003009535.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002743770.1_1590	27.711	332	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733638.1_2735	29.462	353	329
WP_003009535.1	lcl|NZ_JADDWJ010000076.1_cds_WP_002741146.1_3110	30.128	312	329
WP_003009535.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728316.1_3049	28.399	331	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733546.1_2764	24.254	268	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740721.1_2701	28.431	306	329
WP_003009535.1	lcl|NZ_JADDWJ010000007.1_cds_WP_002732331.1_3137	26.393	341	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733579.1_2695	25.079	315	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_016749081.1_2727	24.224	322	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002744551.1_2729	28.889	270	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733698.1_2772	27.174	276	329
WP_003009535.1	lcl|NZ_JADDWJ010000060.1_cds_WP_002740236.1_2798	27.737	274	329
WP_003009535.1	lcl|NZ_JADDWJ010000004.1_cds_WP_002721725.1_2362	24.242	330	329
WP_003009535.1	lcl|NZ_JADDWJ010000004.1_cds_WP_002739935.1_2450	27.869	244	329
WP_003009535.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733757.1_2762	30.994	171	329
WP_003009795.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733627.1_2699	80.899	267	267
WP_003009795.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740926.1_2740	26.068	234	267
WP_003009795.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002738295.1_2761	25.714	245	267
WP_003009795.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002727921.1_2790	26.455	189	267
WP_003009795.1	lcl|NZ_JADDWJ010000024.1_cds_WP_002729040.1_1165	35.955	89	267
WP_003009795.1	lcl|NZ_JADDWJ010000002.1_cds_WP_002766579.1_1452	25.269	186	267
WP_003009795.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002729513.1_1591	23.420	269	267
WP_003009515.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740779.1_2700	87.795	508	509
WP_003009515.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728536.1_73	27.273	297	509
WP_003009515.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728534.1_72	28.302	106	509
WP_003009515.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740779.1_2700	87.795	508	509
WP_003009515.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728536.1_73	27.273	297	509
WP_003009515.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728534.1_72	28.302	106	509
WP_003009505.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740721.1_2701	91.768	328	330
WP_003009505.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728309.1_3052	26.812	276	330
WP_003009505.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733534.1_2698	28.197	305	330
WP_003009505.1	lcl|NZ_JADDWJ010000005.1_cds_WP_016749081.1_2727	29.864	221	330
WP_003009505.1	lcl|NZ_JADDWJ010000017.1_cds_WP_002722638.1_631	27.575	301	330
WP_003009505.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740024.1_2789	25.316	316	330
WP_003009505.1	lcl|NZ_JADDWJ010000007.1_cds_WP_002732331.1_3137	25.792	221	330
WP_003009505.1	lcl|NZ_JADDWJ010000076.1_cds_WP_002741146.1_3110	28.146	302	330
WP_003009505.1	lcl|NZ_JADDWJ010000004.1_cds_WP_002721725.1_2362	24.380	242	330
WP_003009505.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733638.1_2735	24.306	288	330
WP_003009505.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733546.1_2764	26.977	215	330
WP_003009505.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002743770.1_1590	24.540	163	330
WP_003009505.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733579.1_2695	23.077	325	330
WP_003009505.1	lcl|NZ_JADDWJ010000039.1_cds_WP_002739707.1_1928	26.562	128	330
WP_003009505.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728316.1_3049	30.464	151	330
WP_003009505.1	lcl|NZ_JADDWJ010000060.1_cds_WP_002740236.1_2798	25.311	241	330
WP_003009505.1	lcl|NZ_JADDWJ010000004.1_cds_WP_002739935.1_2450	25.676	296	330
WP_003009804.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740729.1_2704	37.774	548	538
WP_003009804.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740729.1_2704	37.774	548	538
WP_003009317.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740998.1_2705	67.170	265	265
WP_003009317.1	lcl|NZ_JADDWJ010000002.1_cds_WP_002742191.1_1421	41.564	243	265
WP_003009459.1	lcl|NZ_JADDWJ010000005.1_cds_WP_032853071.1_2706	86.452	310	310
WP_003009459.1	lcl|NZ_JADDWJ010000036.1_cds_WP_002741402.1_1801	38.284	303	310
WP_003009459.1	lcl|NZ_JADDWJ010000019.1_cds_WP_002727287.1_740	29.787	282	310
WP_003009459.1	lcl|NZ_JADDWJ010000003.1_cds_WP_002727177.1_1993	28.571	133	310
WP_003009459.1	lcl|NZ_JADDWJ010000005.1_cds_WP_032853071.1_2706	86.452	310	310
WP_003009459.1	lcl|NZ_JADDWJ010000036.1_cds_WP_002741402.1_1801	38.284	303	310
WP_003009459.1	lcl|NZ_JADDWJ010000019.1_cds_WP_002727287.1_740	29.787	282	310
WP_003009459.1	lcl|NZ_JADDWJ010000003.1_cds_WP_002727177.1_1993	28.571	133	310
WP_003009745.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740848.1_2707	89.773	264	264
WP_036096976.1	lcl|NZ_JADDWJ010000005.1_cds_WP_032853450.1_2708	81.538	130	130
WP_003009905.1	lcl|NZ_JADDWJ010000005.1_cds_WP_004777167.1_2709	80.556	144	145
WP_003009905.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002738870.1_3041	28.947	76	145
WP_003009905.1	lcl|NZ_JADDWJ010000002.1_cds_WP_002734015.1_1435	42.222	45	145
WP_003009905.1	lcl|NZ_JADDWJ010000019.1_cds_WP_026054147.1_749	41.071	56	145
WP_036096974.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740917.1_2710	90.498	221	221
WP_036096974.1	lcl|NZ_JADDWJ010000040.1_cds_WP_002727076.1_2080	28.037	107	221
WP_036096974.1	lcl|NZ_JADDWJ010000017.1_cds_WP_011671435.1_602	23.077	78	221
WP_003009428.1	lcl|NZ_JADDWJ010000055.1_cds_IQA80_RS15305_2614	37.342	158	664
WP_003009428.1	lcl|NZ_JADDWJ010000025.1_cds_WP_002722057.1_1193	25.758	264	664
WP_003009848.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740977.1_2722	24.377	361	393
WP_003009848.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740041.1_2746	24.498	249	393
WP_003009848.1	lcl|NZ_JADDWJ010000068.1_cds_WP_016749152.1_2931	23.144	229	393
WP_003009848.1	lcl|NZ_JADDWJ010000040.1_cds_WP_002740458.1_2079	25.980	204	393
WP_003009848.1	lcl|NZ_JADDWJ010000005.1_cds_WP_230456811.1_2713	26.974	152	393
