WP_003009553.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004462903.1_1721	95.699	93	106
WP_003009527.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	87.898	314	321
WP_003009527.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	22.222	279	321
WP_003009527.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	24.691	324	321
WP_003009527.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	24.590	183	321
WP_003009527.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	22.064	281	321
WP_003009527.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	25.359	209	321
WP_003009527.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	24.510	102	321
WP_003009869.1	lcl|NZ_JAUOTG010000022.1_cds_WP_075918475.1_1759	35.593	177	185
WP_003009869.1	lcl|NZ_JAUOTG010000006.1_cds_WP_004460143.1_1366	35.714	140	185
WP_003009535.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	32.399	321	329
WP_003009535.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	30.380	316	329
WP_003009535.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	30.240	334	329
WP_003009535.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	32.692	312	329
WP_003009535.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964026.1_1778	30.820	305	329
WP_003009535.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	27.381	336	329
WP_003009535.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	29.688	320	329
WP_003009535.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004467290.1_896	28.793	323	329
WP_003009535.1	lcl|NZ_JAUOTG010000017.1_cds_WP_046943555.1_44	27.299	348	329
WP_003009535.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464977.1_1722	26.266	316	329
WP_003009535.1	lcl|NZ_JAUOTG010000010.1_cds_WP_008398679.1_2595	27.206	272	329
WP_003009535.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004465101.1_1780	24.818	274	329
WP_003009535.1	lcl|NZ_JAUOTG010000021.1_cds_WP_004472818.1_953	27.273	286	329
WP_003009535.1	lcl|NZ_JAUOTG010000018.1_cds_WP_282963968.1_2236	25.830	271	329
WP_003009795.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004475169.1_1777	28.017	232	267
WP_003009795.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477560.1_1675	29.032	186	267
WP_003009795.1	lcl|NZ_JAUOTG010000033.1_cds_WP_004475142.1_2160	26.316	190	267
WP_003009795.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004477855.1_1643	25.279	269	267
WP_003009795.1	lcl|NZ_JAUOTG010000013.1_cds_WP_016754360.1_928	25.269	186	267
WP_003009515.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	25.767	326	509
WP_003009515.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460640.1_1459	31.633	98	509
WP_003009515.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004473482.1_1460	25.767	326	509
WP_003009515.1	lcl|NZ_JAUOTG010000002.1_cds_WP_004460640.1_1459	31.633	98	509
WP_003009505.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004461234.1_899	26.449	276	330
WP_003009505.1	lcl|NZ_JAUOTG010000022.1_cds_WP_004464967.1_1776	23.077	273	330
WP_003009505.1	lcl|NZ_JAUOTG010000001.1_cds_WP_008393339.1_217	29.032	279	330
WP_003009505.1	lcl|NZ_JAUOTG010000033.1_cds_WP_008394652.1_2161	24.773	331	330
WP_003009505.1	lcl|NZ_JAUOTG010000017.1_cds_WP_046943555.1_44	26.126	222	330
WP_003009505.1	lcl|NZ_JAUOTG010000018.1_cds_WP_282963968.1_2236	25.207	242	330
WP_003009505.1	lcl|NZ_JAUOTG010000001.1_cds_WP_032928188.1_333	31.330	233	330
WP_003009505.1	lcl|NZ_JAUOTG010000004.1_cds_WP_004468319.1_1644	22.150	307	330
WP_003009505.1	lcl|NZ_JAUOTG010000010.1_cds_WP_008398679.1_2595	29.365	126	330
WP_003009505.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004467290.1_896	30.464	151	330
WP_003009505.1	lcl|NZ_JAUOTG010000009.1_cds_WP_004467770.1_699	26.562	128	330
WP_003009317.1	lcl|NZ_JAUOTG010000056.1_cds_WP_046944142.1_2999	41.564	243	265
WP_003009459.1	lcl|NZ_JAUOTG010000054.1_cds_WP_004474516.1_573	39.437	284	310
WP_003009459.1	lcl|NZ_JAUOTG010000023.1_cds_WP_004473577.1_3046	28.155	309	310
WP_003009459.1	lcl|NZ_JAUOTG010000010.1_cds_WP_004462208.1_2631	27.820	133	310
WP_003009459.1	lcl|NZ_JAUOTG010000054.1_cds_WP_004474516.1_573	39.437	284	310
WP_003009459.1	lcl|NZ_JAUOTG010000023.1_cds_WP_004473577.1_3046	28.155	309	310
WP_003009459.1	lcl|NZ_JAUOTG010000010.1_cds_WP_004462208.1_2631	27.820	133	310
WP_003009905.1	lcl|NZ_JAUOTG010000013.1_cds_WP_004474232.1_874	28.947	76	145
WP_003009905.1	lcl|NZ_JAUOTG010000035.1_cds_WP_004462309.1_3084	41.071	56	145
WP_036096974.1	lcl|NZ_JAUOTG010000025.1_cds_WP_004472978.1_532	27.723	101	221
WP_036096974.1	lcl|NZ_JAUOTG010000022.1_cds_WP_282964019.1_1738	25.185	135	221
WP_003009428.1	lcl|NZ_JAUOTG010000003.1_cds_WP_004474579.1_2758	28.084	381	664
WP_003009428.1	lcl|NZ_JAUOTG010000024.1_cds_WP_004461844.1_2485	24.444	405	664
WP_003009848.1	lcl|NZ_JAUOTG010000025.1_cds_WP_282964057.1_531	27.027	222	393
