WP_003009553.1	lcl|NZ_AFMI01000094.1_cds_WP_000340715.1_2139	91.398	93	106
WP_003009527.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	90.764	314	321
WP_003009527.1	lcl|NZ_AFMI01000094.1_cds_WP_000093099.1_2160	58.730	63	321
WP_003009527.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	27.239	268	321
WP_003009527.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	22.769	325	321
WP_003009527.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	23.656	186	321
WP_003009527.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	22.887	284	321
WP_003009527.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	25.382	327	321
WP_003009854.1	lcl|NZ_AFMI01000094.1_cds_WP_000604524.1_2141	84.384	365	365
WP_003009869.1	lcl|NZ_AFMI01000094.1_cds_WP_000884059.1_2142	91.892	185	185
WP_003009869.1	lcl|NZ_AFMI01000032.1_cds_WP_000351733.1_3237	38.571	140	185
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	92.097	329	329
WP_003009535.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	32.595	316	329
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	31.975	319	329
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	30.448	335	329
WP_003009535.1	lcl|NZ_AFMI01000108.1_cds_WP_001984071.1_1851	32.248	307	329
WP_003009535.1	lcl|NZ_AFMI01000276.1_cds_WP_000649925.1_209	30.341	323	329
WP_003009535.1	lcl|NZ_AFMI01000114.1_cds_WP_000709511.1_1753	29.003	331	329
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_000601375.1_2196	25.993	277	329
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	28.105	306	329
WP_003009535.1	lcl|NZ_AFMI01000108.1_cds_WP_000688695.1_1830	27.811	338	329
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	26.101	318	329
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_000475904.1_2205	27.899	276	329
WP_003009535.1	lcl|NZ_AFMI01000124.1_cds_WP_001074785.1_1564	27.636	275	329
WP_003009535.1	lcl|NZ_AFMI01000097.1_cds_WP_001003555.1_2050	26.036	338	329
WP_003009535.1	lcl|NZ_AFMI01000094.1_cds_WP_000487322.1_2194	25.939	293	329
WP_003009795.1	lcl|NZ_AFMI01000094.1_cds_WP_000774262.1_2144	81.648	267	267
WP_003009795.1	lcl|NZ_AFMI01000094.1_cds_WP_000800438.1_2174	26.923	234	267
WP_003009795.1	lcl|NZ_AFMI01000094.1_cds_WP_000859505.1_2193	27.049	244	267
WP_003009795.1	lcl|NZ_AFMI01000040.1_cds_WP_000667727.1_2871	28.866	194	267
WP_003009795.1	lcl|NZ_AFMI01000094.1_cds_WP_000842260.1_2223	26.316	190	267
WP_003009795.1	lcl|NZ_AFMI01000274.1_cds_WP_000805357.1_262	33.735	83	267
WP_003009515.1	lcl|NZ_AFMI01000094.1_cds_WP_000612797.1_2145	87.992	508	509
WP_003009515.1	lcl|NZ_AFMI01000264.1_cds_WP_000291591.1_533	26.032	315	509
WP_003009515.1	lcl|NZ_AFMI01000264.1_cds_WP_000364507.1_532	26.316	114	509
WP_003009515.1	lcl|NZ_AFMI01000094.1_cds_WP_000612797.1_2145	87.992	508	509
WP_003009515.1	lcl|NZ_AFMI01000264.1_cds_WP_000291591.1_533	26.032	315	509
WP_003009515.1	lcl|NZ_AFMI01000264.1_cds_WP_000364507.1_532	26.316	114	509
WP_003009505.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	92.121	330	330
WP_003009505.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	27.869	305	330
WP_003009505.1	lcl|NZ_AFMI01000108.1_cds_WP_001984071.1_1851	25.912	274	330
WP_003009505.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	26.316	266	330
WP_003009505.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	27.532	316	330
WP_003009505.1	lcl|NZ_AFMI01000097.1_cds_WP_001003555.1_2050	29.555	247	330
WP_003009505.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	23.193	332	330
WP_003009505.1	lcl|NZ_AFMI01000108.1_cds_WP_000688695.1_1830	25.339	221	330
WP_003009505.1	lcl|NZ_AFMI01000276.1_cds_WP_000649925.1_209	28.295	258	330
WP_003009505.1	lcl|NZ_AFMI01000094.1_cds_WP_000601375.1_2196	25.746	268	330
WP_003009505.1	lcl|NZ_AFMI01000124.1_cds_WP_001074785.1_1564	27.962	211	330
WP_003009505.1	lcl|NZ_AFMI01000114.1_cds_WP_000709511.1_1753	30.464	151	330
WP_003009505.1	lcl|NZ_AFMI01000040.1_cds_WP_000690042.1_2879	35.211	71	330
