WP_003009553.1	lcl|NZ_ANMV01000100.1_cds_WP_000340715.1_1863	91.398	93	106
WP_003009527.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	90.764	314	321
WP_003009527.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	27.239	268	321
WP_003009527.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	22.769	325	321
WP_003009527.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	22.222	261	321
WP_003009527.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	22.615	283	321
WP_003009527.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	25.382	327	321
WP_003009854.1	lcl|NZ_ANMV01000100.1_cds_WP_001967810.1_1861	84.110	365	365
WP_003009869.1	lcl|NZ_ANMV01000100.1_cds_WP_000884059.1_1860	91.892	185	185
WP_003009869.1	lcl|NZ_ANMV01000070.1_cds_WP_000351733.1_1161	38.571	140	185
WP_003009535.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	92.097	329	329
WP_003009535.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	32.595	316	329
WP_003009535.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	30.448	335	329
WP_003009535.1	lcl|NZ_ANMV01000100.1_cds_WP_000699346.1_1845	31.157	337	329
WP_003009535.1	lcl|NZ_ANMV01000180.1_cds_WP_001984071.1_3244	32.248	307	329
WP_003009535.1	lcl|NZ_ANMV01000122.1_cds_WP_000649923.1_2177	30.341	323	329
WP_003009535.1	lcl|NZ_ANMV01000097.1_cds_WP_000709513.1_1768	29.003	331	329
WP_003009535.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	28.105	306	329
WP_003009535.1	lcl|NZ_ANMV01000180.1_cds_WP_000688696.1_3224	27.811	338	329
WP_003009535.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	26.101	318	329
WP_003009535.1	lcl|NZ_ANMV01000015.1_cds_WP_000475904.1_271	27.899	276	329
WP_003009535.1	lcl|NZ_ANMV01000217.1_cds_WP_001074785.1_4019	27.636	275	329
WP_003009535.1	lcl|NZ_ANMV01000089.1_cds_WP_001003557.1_1575	25.904	332	329
WP_003009535.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	26.728	217	329
WP_003009795.1	lcl|NZ_ANMV01000100.1_cds_WP_000774256.1_1858	82.397	267	267
WP_003009795.1	lcl|NZ_ANMV01000183.1_cds_WP_000667727.1_3346	28.866	194	267
WP_003009795.1	lcl|NZ_ANMV01000015.1_cds_WP_000842260.1_289	26.316	190	267
WP_003009795.1	lcl|NZ_ANMV01000091.1_cds_WP_000805359.1_1644	34.940	83	267
WP_003009515.1	lcl|NZ_ANMV01000100.1_cds_WP_000612794.1_1857	87.402	508	509
WP_003009515.1	lcl|NZ_ANMV01000071.1_cds_WP_000291586.1_1268	26.032	315	509
