WP_003009553.1	lcl|NZ_NPDY01000004.1_cds_WP_100713264.1_2701	66.667	93	106
WP_003009527.1	lcl|NZ_NPDY01000004.1_cds_WP_100713263.1_2700	73.548	310	321
WP_003009527.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	22.086	326	321
WP_003009527.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	24.233	326	321
WP_003009527.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	26.816	179	321
WP_003009869.1	lcl|NZ_NPDY01000004.1_cds_WP_100713267.1_2704	33.898	177	185
WP_003009869.1	lcl|NZ_NPDY01000030.1_cds_WP_100715391.1_2428	33.784	148	185
WP_003009869.1	lcl|NZ_NPDY01000004.1_cds_WP_100713245.1_2681	33.766	154	185
WP_003009535.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	31.546	317	329
WP_003009535.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	30.696	316	329
WP_003009535.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	31.935	310	329
WP_003009535.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	26.625	323	329
WP_003009535.1	lcl|NZ_NPDY01000001.1_cds_WP_100712285.1_423	24.848	330	329
WP_003009535.1	lcl|NZ_NPDY01000004.1_cds_WP_100713263.1_2700	25.633	316	329
WP_003009535.1	lcl|NZ_NPDY01000007.1_cds_WP_100713729.1_3210	25.506	247	329
WP_003009535.1	lcl|NZ_NPDY01000005.1_cds_WP_100713477.1_2965	24.800	250	329
WP_003009535.1	lcl|NZ_NPDY01000003.1_cds_WP_100713150.1_2339	22.985	335	329
WP_003009535.1	lcl|NZ_NPDY01000004.1_cds_WP_100713219.1_2652	23.313	326	329
WP_003009535.1	lcl|NZ_NPDY01000002.1_cds_WP_100712912.1_1539	25.461	271	329
WP_003009795.1	lcl|NZ_NPDY01000004.1_cds_WP_100713254.1_2690	25.714	245	267
WP_003009795.1	lcl|NZ_NPDY01000004.1_cds_WP_100713248.1_2684	27.322	183	267
WP_003009795.1	lcl|NZ_NPDY01000007.1_cds_WP_100713785.1_3273	23.445	209	267
WP_003009795.1	lcl|NZ_NPDY01000001.1_cds_WP_125169875.1_623	31.579	95	267
WP_003009515.1	lcl|NZ_NPDY01000009.1_cds_WP_100714087.1_3570	24.359	312	509
WP_003009515.1	lcl|NZ_NPDY01000009.1_cds_WP_243393449.1_3571	29.703	101	509
WP_003009515.1	lcl|NZ_NPDY01000009.1_cds_WP_100714087.1_3570	24.359	312	509
WP_003009515.1	lcl|NZ_NPDY01000009.1_cds_WP_243393449.1_3571	29.703	101	509
WP_003009505.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	26.740	273	330
WP_003009505.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	26.603	312	330
WP_003009505.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	26.316	323	330
WP_003009505.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	26.641	259	330
WP_003009505.1	lcl|NZ_NPDY01000004.1_cds_WP_100713219.1_2652	29.121	182	330
WP_003009505.1	lcl|NZ_NPDY01000003.1_cds_WP_100713016.1_2275	27.049	244	330
WP_003009505.1	lcl|NZ_NPDY01000003.1_cds_WP_100713150.1_2339	23.963	217	330
WP_003009505.1	lcl|NZ_NPDY01000007.1_cds_WP_100713729.1_3210	27.391	230	330
WP_003009505.1	lcl|NZ_NPDY01000004.1_cds_WP_100713263.1_2700	25.182	274	330
WP_003009505.1	lcl|NZ_NPDY01000005.1_cds_WP_100713477.1_2965	32.824	131	330
WP_003009505.1	lcl|NZ_NPDY01000004.1_cds_WP_100713235.1_2668	26.623	154	330
WP_003009317.1	lcl|NZ_NPDY01000016.1_cds_WP_100714797.1_1330	38.931	262	265
WP_003009317.1	lcl|NZ_NPDY01000011.1_cds_WP_100714255.1_779	27.059	170	265
WP_003009459.1	lcl|NZ_NPDY01000021.1_cds_WP_100715050.1_1932	36.213	301	310
WP_003009459.1	lcl|NZ_NPDY01000011.1_cds_WP_100714255.1_779	29.653	317	310
WP_003009459.1	lcl|NZ_NPDY01000023.1_cds_WP_100715142.1_2022	22.857	140	310
WP_003009459.1	lcl|NZ_NPDY01000021.1_cds_WP_100715050.1_1932	36.213	301	310
WP_003009459.1	lcl|NZ_NPDY01000011.1_cds_WP_100714255.1_779	29.653	317	310
WP_003009459.1	lcl|NZ_NPDY01000023.1_cds_WP_100715142.1_2022	22.857	140	310
WP_003009905.1	lcl|NZ_NPDY01000017.1_cds_WP_100714832.1_1358	46.296	54	145
WP_036096974.1	lcl|NZ_NPDY01000003.1_cds_WP_100712971.1_2226	30.769	104	221
WP_003009428.1	lcl|NZ_NPDY01000003.1_cds_WP_100712980.1_2235	28.691	596	664
WP_003009428.1	lcl|NZ_NPDY01000004.1_cds_WP_165778826.1_2657	28.190	337	664
WP_003009428.1	lcl|NZ_NPDY01000004.1_cds_WP_100713278.1_2717	32.530	166	664
WP_003009428.1	lcl|NZ_NPDY01000001.1_cds_WP_100712261.1_405	32.258	186	664
WP_003009848.1	lcl|NZ_NPDY01000004.1_cds_WP_100713250.1_2686	24.481	241	393
WP_003009848.1	lcl|NZ_NPDY01000031.1_cds_WP_100715423.1_2458	26.042	192	393
WP_003009848.1	lcl|NZ_NPDY01000003.1_cds_WP_100713142.1_2225	25.764	229	393
WP_003009848.1	lcl|NZ_NPDY01000004.1_cds_WP_165778828.1_2655	24.638	207	393
WP_003009848.1	lcl|NZ_NPDY01000008.1_cds_WP_100713971.1_3349	23.922	255	393
WP_003009953.1	lcl|NZ_NPDY01000001.1_cds_WP_100711954.1_59	31.818	110	177
WP_003009592.1	lcl|NZ_NPDY01000008.1_cds_WP_100713971.1_3349	22.124	226	407
WP_003009592.1	lcl|NZ_NPDY01000003.1_cds_WP_100713142.1_2225	28.571	105	407
WP_036096972.1	lcl|NZ_NPDY01000004.1_cds_WP_100713269.1_2706	27.917	240	241
WP_036096972.1	lcl|NZ_NPDY01000004.1_cds_WP_100713344.1_2677	24.590	244	241
WP_036096972.1	lcl|NZ_NPDY01000007.1_cds_WP_100713726.1_3204	24.498	249	241
WP_036096972.1	lcl|NZ_NPDY01000001.1_cds_WP_100712005.1_119	27.039	233	241
WP_036096972.1	lcl|NZ_NPDY01000004.1_cds_WP_100713251.1_2687	37.500	96	241
WP_036096972.1	lcl|NZ_NPDY01000017.1_cds_WP_100714835.1_1361	30.392	102	241
WP_036096972.1	lcl|NZ_NPDY01000008.1_cds_WP_100713987.1_3437	26.389	144	241
WP_036096972.1	lcl|NZ_NPDY01000001.1_cds_WP_100712076.1_199	31.667	120	241
WP_036096972.1	lcl|NZ_NPDY01000002.1_cds_WP_100712683.1_1610	26.056	142	241
WP_036096972.1	lcl|NZ_NPDY01000021.1_cds_WP_100715059.1_1942	25.571	219	241
WP_003009503.1	lcl|NZ_NPDY01000001.1_cds_WP_100712355.1_481	43.802	242	598
WP_003009503.1	lcl|NZ_NPDY01000037.1_cds_WP_100715513.1_2554	46.256	227	598
WP_003009503.1	lcl|NZ_NPDY01000001.1_cds_WP_100712065.1_186	39.453	256	598
WP_003009503.1	lcl|NZ_NPDY01000006.1_cds_WP_100713684.1_3132	32.883	222	598
WP_003009503.1	lcl|NZ_NPDY01000013.1_cds_WP_100714502.1_1032	29.310	232	598
WP_003009503.1	lcl|NZ_NPDY01000007.1_cds_WP_100713719.1_3196	33.796	216	598
WP_003009503.1	lcl|NZ_NPDY01000005.1_cds_WP_100713467.1_2954	29.915	234	598
WP_003009503.1	lcl|NZ_NPDY01000001.1_cds_WP_100712580.1_446	31.624	234	598
WP_003009503.1	lcl|NZ_NPDY01000001.1_cds_WP_100712095.1_219	33.032	221	598
WP_003009503.1	lcl|NZ_NPDY01000015.1_cds_WP_100714706.1_1234	30.667	225	598
