WP_003009553.1	lcl|NZ_AHQM01000563.1_cds_WP_000340715.1_528	91.398	93	106
WP_003009527.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	90.764	314	321
WP_003009527.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	27.239	268	321
WP_003009527.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	22.769	325	321
WP_003009527.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	23.656	186	321
WP_003009527.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	22.887	284	321
WP_003009527.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	25.382	327	321
WP_003009854.1	lcl|NZ_AHQM01000563.1_cds_WP_000604524.1_526	84.384	365	365
WP_003009869.1	lcl|NZ_AHQM01000563.1_cds_WP_000884059.1_525	91.892	185	185
WP_003009869.1	lcl|NZ_AHQM01000299.1_cds_WP_000351733.1_2018	38.571	140	185
WP_003009535.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	91.489	329	329
WP_003009535.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	32.595	316	329
WP_003009535.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	30.448	335	329
WP_003009535.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	31.975	319	329
WP_003009535.1	lcl|NZ_AHQM01000580.1_cds_WP_001984071.1_394	32.248	307	329
WP_003009535.1	lcl|NZ_AHQM01000300.1_cds_WP_000649924.1_2003	30.341	323	329
WP_003009535.1	lcl|NZ_AHQM01000304.1_cds_WP_000709511.1_1935	29.003	331	329
WP_003009535.1	lcl|NZ_AHQM01000024.1_cds_WP_000601375.1_4043	25.993	277	329
WP_003009535.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	28.105	306	329
WP_003009535.1	lcl|NZ_AHQM01000593.1_cds_WP_000688697.1_265	27.811	338	329
WP_003009535.1	lcl|NZ_AHQM01000021.1_cds_WP_002079020.1_4070	29.630	270	329
WP_003009535.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	26.101	318	329
WP_003009535.1	lcl|NZ_AHQM01000024.1_cds_WP_000475901.1_4035	27.899	276	329
WP_003009535.1	lcl|NZ_AHQM01000046.1_cds_WP_000025486.1_3824	23.695	249	329
WP_003009535.1	lcl|NZ_AHQM01000019.1_cds_WP_001074786.1_4109	27.437	277	329
WP_003009535.1	lcl|NZ_AHQM01000157.1_cds_WP_001003557.1_2930	25.904	332	329
WP_003009535.1	lcl|NZ_AHQM01000024.1_cds_WP_000487322.1_4045	25.939	293	329
WP_003009795.1	lcl|NZ_AHQM01000563.1_cds_WP_000774260.1_523	82.022	267	267
WP_003009795.1	lcl|NZ_AHQM01000021.1_cds_WP_000800438.1_4079	26.923	234	267
WP_003009795.1	lcl|NZ_AHQM01000024.1_cds_WP_000859505.1_4046	27.049	244	267
WP_003009795.1	lcl|NZ_AHQM01000363.1_cds_WP_000667723.1_1338	28.866	194	267
WP_003009795.1	lcl|NZ_AHQM01000581.1_cds_WP_000842260.1_378	26.316	190	267
WP_003009515.1	lcl|NZ_AHQM01000563.1_cds_WP_000612793.1_522	87.992	508	509
WP_003009515.1	lcl|NZ_AHQM01000048.1_cds_WP_000291581.1_3805	26.032	315	509
WP_003009515.1	lcl|NZ_AHQM01000048.1_cds_WP_000364504.1_3806	29.474	95	509
WP_003009515.1	lcl|NZ_AHQM01000563.1_cds_WP_000612793.1_522	87.992	508	509
WP_003009515.1	lcl|NZ_AHQM01000048.1_cds_WP_000291581.1_3805	26.032	315	509
WP_003009515.1	lcl|NZ_AHQM01000048.1_cds_WP_000364504.1_3806	29.474	95	509
WP_003009505.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	92.121	330	330
WP_003009505.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	27.869	305	330
WP_003009505.1	lcl|NZ_AHQM01000580.1_cds_WP_001984071.1_394	25.912	274	330
WP_003009505.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	26.316	266	330
WP_003009505.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	27.532	316	330
WP_003009505.1	lcl|NZ_AHQM01000046.1_cds_WP_000025486.1_3824	29.864	221	330
WP_003009505.1	lcl|NZ_AHQM01000157.1_cds_WP_001003557.1_2930	29.555	247	330
WP_003009505.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	23.193	332	330
WP_003009505.1	lcl|NZ_AHQM01000593.1_cds_WP_000688697.1_265	25.339	221	330
WP_003009505.1	lcl|NZ_AHQM01000300.1_cds_WP_000649924.1_2003	28.295	258	330
WP_003009505.1	lcl|NZ_AHQM01000024.1_cds_WP_000601375.1_4043	25.746	268	330
WP_003009505.1	lcl|NZ_AHQM01000304.1_cds_WP_000709511.1_1935	30.464	151	330
WP_003009505.1	lcl|NZ_AHQM01000019.1_cds_WP_001074786.1_4109	30.128	156	330
WP_003009505.1	lcl|NZ_AHQM01000064.1_cds_WP_000690041.1_3710	35.211	71	330
WP_003009505.1	lcl|NZ_AHQM01000389.1_cds_WP_000457972.1_1122	25.000	128	330
WP_003009804.1	lcl|NZ_AHQM01000563.1_cds_WP_000689746.1_518	37.316	544	538
WP_003009804.1	lcl|NZ_AHQM01000563.1_cds_WP_000689746.1_518	37.316	544	538
WP_003009317.1	lcl|NZ_AHQM01000563.1_cds_WP_000342716.1_517	67.170	265	265
WP_003009317.1	lcl|NZ_AHQM01000216.1_cds_WP_025179519.1_2367	41.004	239	265
WP_003009317.1	lcl|NZ_AHQM01000035.1_cds_WP_001183723.1_3917	27.746	173	265
WP_003009459.1	lcl|NZ_AHQM01000563.1_cds_WP_001246620.1_516	85.806	310	310
WP_003009459.1	lcl|NZ_AHQM01000329.1_cds_WP_000501205.1_1632	36.634	303	310
WP_003009459.1	lcl|NZ_AHQM01000035.1_cds_WP_001183723.1_3917	28.114	281	310
