WP_003009553.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357622.1_1218	60.465	86	106
WP_003009527.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	82.484	314	321
WP_003009527.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	22.222	279	321
WP_003009527.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	23.125	320	321
WP_003009527.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	22.623	305	321
WP_003009527.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	27.485	171	321
WP_003009527.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	22.619	168	321
WP_003009527.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	22.910	323	321
WP_003009527.1	lcl|NZ_JAMQPR010000002.1_cds_WP_265359508.1_3447	21.675	203	321
WP_003009527.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	18.561	264	321
WP_003009869.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357652.1_1250	31.606	193	185
WP_003009869.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358002.1_1702	34.109	129	185
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	32.087	321	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	30.872	298	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	30.573	314	329
WP_003009535.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	29.706	340	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	30.573	314	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	26.377	345	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356697.1_79	31.731	312	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100725525.1_3078	27.245	323	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	28.616	318	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	24.345	267	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359129.1_3130	27.200	250	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359122.1_3122	25.000	272	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357662.1_1260	36.434	129	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357707.1_1307	25.368	272	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357676.1_1274	26.718	262	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359318.1_159	27.642	246	329
WP_003009535.1	lcl|NZ_JAMQPR010000002.1_cds_WP_265359508.1_3447	25.952	289	329
WP_003009535.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357011.1_460	24.719	178	329
WP_003009795.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357673.1_1271	25.431	232	267
WP_003009795.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357664.1_1262	27.536	207	267
WP_003009795.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357729.1_1368	24.419	258	267
WP_003009795.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357693.1_1291	26.904	197	267
WP_003009795.1	lcl|NZ_JAMQPR010000002.1_cds_WP_265359518.1_3459	27.919	197	267
WP_003009795.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359046.1_3014	26.020	196	267
WP_003009515.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359365.1_1680	25.000	328	509
WP_003009515.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357983.1_1679	26.316	95	509
WP_003009515.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359365.1_1680	25.000	328	509
WP_003009515.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357983.1_1679	26.316	95	509
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	25.532	282	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	23.704	270	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359129.1_3130	26.616	263	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	29.818	275	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356697.1_79	26.625	323	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	25.000	320	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	23.453	307	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359318.1_159	27.488	211	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359122.1_3122	22.692	260	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	22.348	264	330
WP_003009505.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	23.510	302	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357011.1_460	28.409	176	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	22.601	323	330
WP_003009505.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100725525.1_3078	27.152	151	330
WP_003009317.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100715657.1_2642	38.735	253	265
WP_003009317.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357216.1_703	25.294	170	265
WP_003009459.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356917.1_351	36.877	301	310
WP_003009459.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357216.1_703	29.904	311	310
WP_003009459.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108958980.1_1765	22.305	269	310
WP_003009459.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356917.1_351	36.877	301	310
WP_003009459.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357216.1_703	29.904	311	310
