WP_003009553.1	lcl|NZ_JQHI01000103.1_cds_WP_004753574.1_2332	89.247	93	106
WP_003009527.1	lcl|NZ_JQHI01000103.1_cds_WP_004761722.1_2333	91.401	314	321
WP_003009527.1	lcl|NZ_JQHI01000103.1_cds_WP_004755430.1_2336	27.239	268	321
WP_003009527.1	lcl|NZ_JQHI01000049.1_cds_WP_004753565.1_1115	22.154	325	321
WP_003009527.1	lcl|NZ_JQHI01000015.1_cds_WP_004763615.1_308	22.182	275	321
WP_003009527.1	lcl|NZ_JQHI01000015.1_cds_WP_004763603.1_362	22.064	281	321
WP_003009527.1	lcl|NZ_JQHI01000103.1_cds_WP_004762989.1_2339	25.993	277	321
WP_003009527.1	lcl|NZ_JQHI01000016.1_cds_WP_004751543.1_412	22.259	301	321
WP_003009854.1	lcl|NZ_JQHI01000103.1_cds_WP_004777161.1_2334	85.753	365	365
WP_003009869.1	lcl|NZ_JQHI01000103.1_cds_WP_004753627.1_2335	91.351	185	185
WP_003009869.1	lcl|NZ_JQHI01000040.1_cds_WP_078131405.1_945	39.286	140	185
WP_003009535.1	lcl|NZ_JQHI01000103.1_cds_WP_004755430.1_2336	90.881	329	329
WP_003009535.1	lcl|NZ_JQHI01000049.1_cds_WP_004753565.1_1115	31.962	316	329
WP_003009535.1	lcl|NZ_JQHI01000015.1_cds_WP_004763615.1_308	31.034	319	329
WP_003009535.1	lcl|NZ_JQHI01000016.1_cds_WP_004751543.1_412	33.010	309	329
WP_003009535.1	lcl|NZ_JQHI01000015.1_cds_WP_004763603.1_362	30.267	337	329
WP_003009535.1	lcl|NZ_JQHI01000130.1_cds_WP_004763391.1_2732	31.498	327	329
WP_003009535.1	lcl|NZ_JQHI01000255.1_cds_WP_004762820.1_3621	29.305	331	329
WP_003009535.1	lcl|NZ_JQHI01000127.1_cds_WP_004754991.1_2688	27.859	341	329
WP_003009535.1	lcl|NZ_JQHI01000103.1_cds_WP_004762989.1_2339	28.758	306	329
WP_003009535.1	lcl|NZ_JQHI01000015.1_cds_WP_004763585.1_336	23.453	307	329
WP_003009535.1	lcl|NZ_JQHI01000103.1_cds_WP_004761722.1_2333	25.472	318	329
WP_003009535.1	lcl|NZ_JQHI01000015.1_cds_WP_002733698.1_345	27.174	276	329
WP_003009535.1	lcl|NZ_JQHI01000024.1_cds_WP_004755140.1_500	27.459	244	329
WP_003009535.1	lcl|NZ_JQHI01000071.1_cds_WP_004751780.1_1777	28.148	270	329
WP_003009535.1	lcl|NZ_JQHI01000134.1_cds_WP_004750263.1_2785	25.000	268	329
WP_003009535.1	lcl|NZ_JQHI01000015.1_cds_WP_004763691.1_334	28.136	295	329
WP_003009535.1	lcl|NZ_JQHI01000148.1_cds_WP_004755281.1_2944	27.984	243	329
WP_003009795.1	lcl|NZ_JQHI01000103.1_cds_WP_004762941.1_2337	81.648	267	267
WP_003009795.1	lcl|NZ_JQHI01000015.1_cds_WP_004763753.1_333	26.639	244	267
WP_003009795.1	lcl|NZ_JQHI01000015.1_cds_WP_004763719.1_313	24.786	234	267
WP_003009795.1	lcl|NZ_JQHI01000058.1_cds_WP_004758023.1_1465	29.534	193	267
WP_003009795.1	lcl|NZ_JQHI01000015.1_cds_WP_004754191.1_363	26.455	189	267
WP_003009795.1	lcl|NZ_JQHI01000045.1_cds_WP_004758210.1_1023	33.735	83	267
WP_003009515.1	lcl|NZ_JQHI01000103.1_cds_WP_016753424.1_2338	87.795	508	509
WP_003009515.1	lcl|NZ_JQHI01000071.1_cds_WP_004751764.1_1705	24.922	321	509
WP_003009515.1	lcl|NZ_JQHI01000071.1_cds_WP_004752264.1_1706	29.474	95	509
WP_003009515.1	lcl|NZ_JQHI01000066.1_cds_WP_004753706.1_1642	32.787	122	509
WP_003009515.1	lcl|NZ_JQHI01000103.1_cds_WP_016753424.1_2338	87.795	508	509
WP_003009515.1	lcl|NZ_JQHI01000071.1_cds_WP_004751764.1_1705	24.922	321	509
WP_003009515.1	lcl|NZ_JQHI01000071.1_cds_WP_004752264.1_1706	29.474	95	509
WP_003009515.1	lcl|NZ_JQHI01000066.1_cds_WP_004753706.1_1642	32.787	122	509
WP_003009505.1	lcl|NZ_JQHI01000103.1_cds_WP_004762989.1_2339	92.073	328	330
WP_003009505.1	lcl|NZ_JQHI01000103.1_cds_WP_004755430.1_2336	28.065	310	330
WP_003009505.1	lcl|NZ_JQHI01000016.1_cds_WP_004751543.1_412	25.912	274	330
WP_003009505.1	lcl|NZ_JQHI01000015.1_cds_WP_004763615.1_308	25.373	268	330
WP_003009505.1	lcl|NZ_JQHI01000049.1_cds_WP_004753565.1_1115	27.536	276	330
WP_003009505.1	lcl|NZ_JQHI01000024.1_cds_WP_004755140.1_500	28.340	247	330
WP_003009505.1	lcl|NZ_JQHI01000015.1_cds_WP_004763603.1_362	24.024	333	330
WP_003009505.1	lcl|NZ_JQHI01000130.1_cds_WP_004763391.1_2732	28.295	258	330
WP_003009505.1	lcl|NZ_JQHI01000127.1_cds_WP_004754991.1_2688	24.434	221	330
WP_003009505.1	lcl|NZ_JQHI01000015.1_cds_WP_004763585.1_336	24.638	276	330
WP_003009505.1	lcl|NZ_JQHI01000255.1_cds_WP_004762820.1_3621	30.464	151	330
WP_003009505.1	lcl|NZ_JQHI01000134.1_cds_WP_004750263.1_2785	25.781	128	330
WP_003009505.1	lcl|NZ_JQHI01000071.1_cds_WP_004751780.1_1777	27.368	190	330
WP_003009505.1	lcl|NZ_JQHI01000103.1_cds_WP_004761722.1_2333	23.692	325	330
WP_003009804.1	lcl|NZ_JQHI01000103.1_cds_WP_078131619.1_2340	68.401	538	538
WP_003009804.1	lcl|NZ_JQHI01000103.1_cds_WP_078131619.1_2340	68.401	538	538
WP_003009317.1	lcl|NZ_JQHI01000103.1_cds_WP_002733670.1_2341	93.939	264	265
WP_003009317.1	lcl|NZ_JQHI01000121.1_cds_WP_078131663.1_2617	42.387	243	265
WP_003009317.1	lcl|NZ_JQHI01000184.1_cds_WP_004754016.1_3265	28.824	170	265
WP_003009459.1	lcl|NZ_JQHI01000103.1_cds_WP_004763032.1_2342	89.355	310	310
WP_003009459.1	lcl|NZ_JQHI01000010.1_cds_WP_078131295.1_227	36.964	303	310
WP_003009459.1	lcl|NZ_JQHI01000184.1_cds_WP_004754016.1_3265	28.571	308	310
WP_003009459.1	lcl|NZ_JQHI01000073.1_cds_JH18_RS10320_1926	27.068	133	310
WP_003009459.1	lcl|NZ_JQHI01000103.1_cds_WP_004763032.1_2342	89.355	310	310
WP_003009459.1	lcl|NZ_JQHI01000010.1_cds_WP_078131295.1_227	36.964	303	310
WP_003009459.1	lcl|NZ_JQHI01000184.1_cds_WP_004754016.1_3265	28.571	308	310
WP_003009459.1	lcl|NZ_JQHI01000073.1_cds_JH18_RS10320_1926	27.068	133	310
WP_003009745.1	lcl|NZ_JQHI01000103.1_cds_WP_004754589.1_2343	90.909	264	264
WP_036096976.1	lcl|NZ_JQHI01000103.1_cds_WP_002733551.1_2344	82.308	130	130
WP_003009905.1	lcl|NZ_JQHI01000103.1_cds_WP_004777167.1_2345	80.556	144	145
WP_003009905.1	lcl|NZ_JQHI01000225.1_cds_WP_004757231.1_3505	28.947	76	145
WP_036096974.1	lcl|NZ_JQHI01000103.1_cds_WP_002740917.1_2346	90.498	221	221
WP_036096974.1	lcl|NZ_JQHI01000143.1_cds_WP_078131704.1_2882	28.440	109	221
WP_003009428.1	lcl|NZ_JQHI01000103.1_cds_WP_078131620.1_2347	68.571	665	664
WP_003009428.1	lcl|NZ_JQHI01000237.1_cds_WP_004754884.1_3569	29.412	323	664
WP_003009428.1	lcl|NZ_JQHI01000047.1_cds_WP_078131422.1_1060	26.829	410	664
WP_003009848.1	lcl|NZ_JQHI01000103.1_cds_JH18_RS12680_2348	83.972	287	393
WP_003009848.1	lcl|NZ_JQHI01000103.1_cds_JH18_RS12680_2348	78.505	107	393
WP_003009848.1	lcl|NZ_JQHI01000103.1_cds_WP_004758383.1_2350	27.401	354	393
WP_003009848.1	lcl|NZ_JQHI01000143.1_cds_WP_078131705.1_2883	28.571	210	393
WP_003009848.1	lcl|NZ_JQHI01000015.1_cds_WP_001206408.1_304	27.500	160	393
WP_003009848.1	lcl|NZ_JQHI01000034.1_cds_WP_004759313.1_796	23.529	221	393
WP_003009848.1	lcl|NZ_JQHI01000015.1_cds_WP_004763578.1_320	25.600	250	393
WP_003009848.1	lcl|NZ_JQHI01000015.1_cds_WP_078131305.1_330	27.273	143	393
WP_003009848.1	lcl|NZ_JQHI01000106.1_cds_WP_004755433.1_2378	25.949	158	393
WP_003009953.1	lcl|NZ_JQHI01000103.1_cds_WP_004762975.1_2349	78.977	176	177
