WP_003009553.1	lcl|NZ_AKWR02000053.1_cds_WP_000340715.1_3624	91.398	93	106
WP_003009527.1	lcl|NZ_AKWR02000053.1_cds_WP_000410268.1_3625	90.764	314	321
WP_003009527.1	lcl|NZ_AKWR02000053.1_cds_WP_000723079.1_3676	22.222	279	321
WP_003009527.1	lcl|NZ_AKWR02000144.1_cds_WP_002183791.1_1801	27.778	252	321
WP_003009527.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	22.769	325	321
WP_003009527.1	lcl|NZ_AKWR02000161.1_cds_WP_029764217.1_1559	21.923	260	321
WP_003009527.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	22.887	284	321
WP_003009527.1	lcl|NZ_AKWR02000053.1_cds_WP_000567886.1_3678	23.009	226	321
WP_003009527.1	lcl|NZ_AKWR02000016.1_cds_WP_001067558.1_4192	25.382	327	321
WP_003009527.1	lcl|NZ_AKWR02000079.1_cds_WP_002072074.1_3276	23.923	209	321
WP_003009854.1	lcl|NZ_AKWR02000144.1_cds_WP_002183792.1_1799	84.985	333	365
WP_003009869.1	lcl|NZ_AKWR02000144.1_cds_LEP1GSC079_RS34515_1800	91.597	119	185
WP_003009869.1	lcl|NZ_AKWR02000144.1_cds_LEP1GSC079_RS34515_1800	89.474	38	185
WP_003009869.1	lcl|NZ_AKWR02000144.1_cds_LEP1GSC079_RS34515_1800	96.552	29	185
WP_003009869.1	lcl|NZ_AKWR02000244.1_cds_WP_000351733.1_278	38.571	140	185
WP_003009869.1	lcl|NZ_AKWR02000053.1_cds_WP_001047906.1_3656	34.463	177	185
WP_003009535.1	lcl|NZ_AKWR02000144.1_cds_WP_002183791.1_1801	91.667	276	329
WP_003009535.1	lcl|NZ_AKWR02000053.1_cds_WP_000723079.1_3676	32.399	321	329
WP_003009535.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	32.595	316	329
WP_003009535.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	30.149	335	329
WP_003009535.1	lcl|NZ_AKWR02000079.1_cds_WP_002072074.1_3276	31.922	307	329
WP_003009535.1	lcl|NZ_AKWR02000016.1_cds_LEP1GSC079_RS34175_4195	90.909	55	329
WP_003009535.1	lcl|NZ_AKWR02000188.1_cds_WP_000649924.1_1066	30.341	323	329
