WP_003009553.1	lcl|NZ_AHQS01000642.1_cds_WP_000340715.1_916	91.398	93	106
WP_003009527.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	90.764	314	321
WP_003009527.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	27.099	262	321
WP_003009527.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	22.769	325	321
WP_003009527.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	22.887	284	321
WP_003009527.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	25.382	327	321
WP_003009527.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	23.923	209	321
WP_003009854.1	lcl|NZ_AHQS01000642.1_cds_WP_000604524.1_918	84.384	365	365
WP_003009869.1	lcl|NZ_AHQS01000642.1_cds_WP_000884059.1_919	91.892	185	185
WP_003009869.1	lcl|NZ_AHQS01000027.1_cds_WP_000351733.1_4211	38.571	140	185
WP_003009535.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	91.958	286	329
WP_003009535.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	32.595	316	329
WP_003009535.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	30.149	335	329
WP_003009535.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	31.596	307	329
WP_003009535.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	30.341	323	329
WP_003009535.1	lcl|NZ_AHQS01000650.1_cds_WP_000709511.1_889	29.003	331	329
WP_003009535.1	lcl|NZ_AHQS01000036.1_cds_LEP2GSC076_RS29385_4132	91.111	45	329
WP_003009535.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	28.105	306	329
WP_003009535.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	27.811	338	329
WP_003009535.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	25.786	318	329
WP_003009535.1	lcl|NZ_AHQS01000348.1_cds_WP_000475901.1_2517	27.899	276	329
WP_003009535.1	lcl|NZ_AHQS01000309.1_cds_WP_001074785.1_2850	27.636	275	329
WP_003009535.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	25.904	332	329
WP_003009535.1	lcl|NZ_AHQS01000117.1_cds_WP_000378097.1_3624	25.581	172	329
WP_003009795.1	lcl|NZ_AHQS01000036.1_cds_WP_000774264.1_4133	80.899	267	267
WP_003009795.1	lcl|NZ_AHQS01000484.1_cds_WP_000667727.1_1815	28.866	194	267
WP_003009795.1	lcl|NZ_AHQS01000325.1_cds_WP_000842260.1_2636	26.316	190	267
WP_003009795.1	lcl|NZ_AHQS01000867.1_cds_WP_000805357.1_205	33.735	83	267
WP_003009515.1	lcl|NZ_AHQS01000036.1_cds_WP_000612798.1_4134	87.598	508	509
WP_003009515.1	lcl|NZ_AHQS01000504.1_cds_WP_000291584.1_1640	26.032	315	509
WP_003009515.1	lcl|NZ_AHQS01000504.1_cds_WP_000364507.1_1639	26.316	114	509
WP_003009515.1	lcl|NZ_AHQS01000036.1_cds_WP_000612798.1_4134	87.598	508	509
WP_003009515.1	lcl|NZ_AHQS01000504.1_cds_WP_000291584.1_1640	26.032	315	509
WP_003009515.1	lcl|NZ_AHQS01000504.1_cds_WP_000364507.1_1639	26.316	114	509
WP_003009505.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	92.121	330	330
WP_003009505.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	29.020	255	330
WP_003009505.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	26.277	274	330
WP_003009505.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	27.532	316	330
WP_003009505.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	29.555	247	330
WP_003009505.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	23.193	332	330
WP_003009505.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	28.295	258	330
WP_003009505.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	24.434	221	330
WP_003009505.1	lcl|NZ_AHQS01000309.1_cds_WP_001074785.1_2850	27.962	211	330
WP_003009505.1	lcl|NZ_AHQS01000650.1_cds_WP_000709511.1_889	30.464	151	330
WP_003009505.1	lcl|NZ_AHQS01000336.1_cds_WP_000862750.1_2566	34.783	69	330
WP_003009804.1	lcl|NZ_AHQS01000036.1_cds_WP_000689743.1_4138	37.316	544	538
WP_003009804.1	lcl|NZ_AHQS01000036.1_cds_WP_000689743.1_4138	37.316	544	538
WP_003009317.1	lcl|NZ_AHQS01000036.1_cds_WP_000342717.1_4139	67.170	265	265
WP_003009317.1	lcl|NZ_AHQS01000246.1_cds_WP_001002663.1_3241	41.152	243	265
WP_003009317.1	lcl|NZ_AHQS01000421.1_cds_WP_001183723.1_2137	27.746	173	265
WP_003009459.1	lcl|NZ_AHQS01000036.1_cds_WP_001246621.1_4140	84.839	310	310
WP_003009459.1	lcl|NZ_AHQS01000286.1_cds_WP_000501205.1_3195	36.634	303	310
WP_003009459.1	lcl|NZ_AHQS01000421.1_cds_WP_001183723.1_2137	28.114	281	310
WP_003009459.1	lcl|NZ_AHQS01000467.1_cds_WP_000279894.1_2071	27.820	133	310
WP_003009459.1	lcl|NZ_AHQS01000036.1_cds_WP_001246621.1_4140	84.839	310	310
WP_003009459.1	lcl|NZ_AHQS01000286.1_cds_WP_000501205.1_3195	36.634	303	310
