WP_003009553.1	lcl|NZ_MTSS01000018.1_cds_WP_004462903.1_1229	95.699	93	106
WP_003009527.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	87.580	314	321
WP_003009527.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	26.866	268	321
WP_003009527.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	24.691	324	321
WP_003009527.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	22.064	281	321
WP_003009527.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	25.359	209	321
WP_003009527.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	24.510	102	321
WP_003009527.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	24.453	274	321
WP_003009854.1	lcl|NZ_MTSS01000018.1_cds_WP_004472260.1_1227	80.822	365	365
WP_003009869.1	lcl|NZ_MTSS01000018.1_cds_WP_004485986.1_1226	92.432	185	185
WP_003009869.1	lcl|NZ_MTSS01000005.1_cds_WP_004460143.1_2959	35.714	140	185
WP_003009535.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	88.720	328	329
WP_003009535.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	30.380	316	329
WP_003009535.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	30.240	334	329
WP_003009535.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	32.372	312	329
WP_003009535.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	27.381	336	329
WP_003009535.1	lcl|NZ_MTSS01000002.1_cds_WP_004472946.1_1537	29.688	320	329
WP_003009535.1	lcl|NZ_MTSS01000017.1_cds_WP_004467290.1_1129	28.793	323	329
WP_003009535.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	28.713	303	329
WP_003009535.1	lcl|NZ_MTSS01000006.1_cds_WP_032917901.1_3032	27.586	348	329
WP_003009535.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	26.266	316	329
WP_003009535.1	lcl|NZ_MTSS01000003.1_cds_WP_004464543.1_2238	27.206	272	329
WP_003009535.1	lcl|NZ_MTSS01000026.1_cds_WP_075979416.1_2033	26.250	240	329
WP_003009535.1	lcl|NZ_MTSS01000006.1_cds_WP_004472818.1_3083	27.273	286	329
WP_003009535.1	lcl|NZ_MTSS01000006.1_cds_WP_046951193.1_3172	25.830	271	329
WP_003009535.1	lcl|NZ_MTSS01000018.1_cds_WP_020783617.1_1201	23.837	172	329
WP_003009795.1	lcl|NZ_MTSS01000018.1_cds_WP_004472235.1_1224	81.648	267	267
WP_003009795.1	lcl|NZ_MTSS01000001.1_cds_WP_004477560.1_22	29.032	186	267
WP_003009795.1	lcl|NZ_MTSS01000026.1_cds_WP_004475142.1_2014	26.316	190	267
WP_003009795.1	lcl|NZ_MTSS01000001.1_cds_WP_075979564.1_54	25.279	269	267
WP_003009795.1	lcl|NZ_MTSS01000007.1_cds_WP_016754360.1_3221	25.269	186	267
WP_003009515.1	lcl|NZ_MTSS01000018.1_cds_WP_046951347.1_1223	85.265	509	509
WP_003009515.1	lcl|NZ_MTSS01000020.1_cds_WP_004473482.1_1648	25.767	326	509
WP_003009515.1	lcl|NZ_MTSS01000020.1_cds_WP_004460640.1_1649	31.633	98	509
WP_003009515.1	lcl|NZ_MTSS01000018.1_cds_WP_046951347.1_1223	85.265	509	509
WP_003009515.1	lcl|NZ_MTSS01000020.1_cds_WP_004473482.1_1648	25.767	326	509
WP_003009515.1	lcl|NZ_MTSS01000020.1_cds_WP_004460640.1_1649	31.633	98	509
WP_003009505.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	90.606	330	330
WP_003009505.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	28.197	305	330
WP_003009505.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	26.087	276	330
WP_003009505.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	29.032	279	330
WP_003009505.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	24.773	331	330
WP_003009505.1	lcl|NZ_MTSS01000006.1_cds_WP_032917901.1_3032	26.126	222	330
WP_003009505.1	lcl|NZ_MTSS01000006.1_cds_WP_046951193.1_3172	25.207	242	330
WP_003009505.1	lcl|NZ_MTSS01000002.1_cds_WP_004472946.1_1537	31.330	233	330
WP_003009505.1	lcl|NZ_MTSS01000018.1_cds_WP_020783617.1_1201	28.395	162	330
WP_003009505.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	22.150	307	330
WP_003009505.1	lcl|NZ_MTSS01000003.1_cds_WP_004464543.1_2238	30.769	130	330
