WP_003009553.1	lcl|NZ_JQRL01000056.1_cds_WP_004462903.1_1901	95.699	93	106
WP_003009527.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	88.217	314	321
WP_003009527.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	25.000	324	321
WP_003009527.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	21.014	276	321
WP_003009527.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	22.064	281	321
WP_003009527.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	25.359	209	321
WP_003009869.1	lcl|NZ_JQRL01000016.1_cds_WP_004460143.1_705	35.714	140	185
WP_003009535.1	lcl|NZ_JQRL01000056.1_cds_WP_004462894.1_1907	31.437	334	329
WP_003009535.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	30.063	316	329
WP_003009535.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	30.240	334	329
WP_003009535.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	30.312	320	329
WP_003009535.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	32.692	312	329
WP_003009535.1	lcl|NZ_JQRL01000006.1_cds_WP_004472946.1_177	29.688	320	329
WP_003009535.1	lcl|NZ_JQRL01000045.1_cds_WP_004467290.1_1687	28.793	323	329
WP_003009535.1	lcl|NZ_JQRL01000102.1_cds_WP_004466638.1_2924	26.861	309	329
WP_003009535.1	lcl|NZ_JQRL01000108.1_cds_WP_061206120.1_3005	27.874	348	329
WP_003009535.1	lcl|NZ_JQRL01000061.1_cds_WP_061205836.1_2081	23.881	268	329
WP_003009535.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	26.266	316	329
WP_003009535.1	lcl|NZ_JQRL01000035.1_cds_WP_061205628.1_1368	27.778	270	329
WP_003009535.1	lcl|NZ_JQRL01000061.1_cds_WP_004472277.1_2089	26.667	240	329
WP_003009535.1	lcl|NZ_JQRL01000007.1_cds_WP_004476349.1_238	25.830	271	329
WP_003009535.1	lcl|NZ_JQRL01000059.1_cds_WP_061205801.1_2035	26.923	286	329
WP_003009535.1	lcl|NZ_JQRL01000061.1_cds_WP_004479573.1_2079	29.825	171	329
WP_003009795.1	lcl|NZ_JQRL01000061.1_cds_WP_004462133.1_2054	22.984	248	267
WP_003009795.1	lcl|NZ_JQRL01000061.1_cds_WP_004477718.1_2078	25.820	244	267
WP_003009795.1	lcl|NZ_JQRL01000078.1_cds_WP_004484915.1_2414	29.032	186	267
WP_003009795.1	lcl|NZ_JQRL01000093.1_cds_WP_004475142.1_2706	26.316	190	267
WP_003009795.1	lcl|NZ_JQRL01000102.1_cds_WP_004466593.1_2925	25.279	269	267
WP_003009795.1	lcl|NZ_JQRL01000073.1_cds_WP_016754360.1_2341	25.269	186	267
WP_003009515.1	lcl|NZ_JQRL01000044.1_cds_WP_004463881.1_1645	25.767	326	509
WP_003009515.1	lcl|NZ_JQRL01000044.1_cds_WP_004460640.1_1644	31.633	98	509
WP_003009515.1	lcl|NZ_JQRL01000044.1_cds_WP_004463881.1_1645	25.767	326	509
WP_003009515.1	lcl|NZ_JQRL01000044.1_cds_WP_004460640.1_1644	31.633	98	509
WP_003009505.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	26.449	276	330
WP_003009505.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	29.391	279	330
WP_003009505.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	25.000	276	330
WP_003009505.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	25.378	331	330
WP_003009505.1	lcl|NZ_JQRL01000056.1_cds_WP_004462894.1_1907	27.234	235	330
WP_003009505.1	lcl|NZ_JQRL01000108.1_cds_WP_061206120.1_3005	26.126	222	330
WP_003009505.1	lcl|NZ_JQRL01000007.1_cds_WP_004476349.1_238	25.207	242	330
WP_003009505.1	lcl|NZ_JQRL01000006.1_cds_WP_004472946.1_177	31.330	233	330
WP_003009505.1	lcl|NZ_JQRL01000102.1_cds_WP_004466638.1_2924	24.375	160	330
WP_003009505.1	lcl|NZ_JQRL01000035.1_cds_WP_061205628.1_1368	30.769	130	330
WP_003009505.1	lcl|NZ_JQRL01000045.1_cds_WP_004467290.1_1687	30.464	151	330
WP_003009505.1	lcl|NZ_JQRL01000013.1_cds_WP_004467770.1_545	26.562	128	330
WP_003009505.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	22.936	327	330
WP_003009505.1	lcl|NZ_JQRL01000009.1_cds_WP_061205298.1_358	26.271	236	330
WP_003009317.1	lcl|NZ_JQRL01000055.1_cds_WP_004457662.1_1840	41.975	243	265
WP_003009459.1	lcl|NZ_JQRL01000147.1_cds_WP_016756897.1_3399	38.732	284	310
WP_003009459.1	lcl|NZ_JQRL01000083.1_cds_WP_004466126.1_2541	28.155	309	310
WP_003009459.1	lcl|NZ_JQRL01000053.1_cds_WP_004462208.1_1818	27.820	133	310
WP_003009459.1	lcl|NZ_JQRL01000147.1_cds_WP_016756897.1_3399	38.732	284	310
WP_003009459.1	lcl|NZ_JQRL01000083.1_cds_WP_004466126.1_2541	28.155	309	310
WP_003009459.1	lcl|NZ_JQRL01000053.1_cds_WP_004462208.1_1818	27.820	133	310
WP_003009905.1	lcl|NZ_JQRL01000045.1_cds_WP_004467408.1_1665	28.947	76	145
WP_003009905.1	lcl|NZ_JQRL01000022.1_cds_WP_004462309.1_960	41.071	56	145
WP_036096974.1	lcl|NZ_JQRL01000036.1_cds_WP_004462594.1_1409	27.723	101	221
