WP_003009553.1	lcl|NZ_AOUC01000047.1_cds_WP_004454812.1_646	90.323	93	106
WP_003009527.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	90.354	311	321
WP_003009527.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	22.932	266	321
WP_003009527.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	25.786	318	321
WP_003009527.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	22.154	325	321
WP_003009527.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	22.807	285	321
WP_003009527.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	24.402	209	321
WP_003009527.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	25.725	276	321
WP_003009854.1	lcl|NZ_AOUC01000047.1_cds_WP_004421179.1_648	85.753	365	365
WP_003009869.1	lcl|NZ_AOUC01000047.1_cds_WP_004421442.1_649	92.432	185	185
WP_003009869.1	lcl|NZ_AOUC01000032.1_cds_WP_002148948.1_403	39.286	140	185
WP_003009535.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	92.705	329	329
WP_003009535.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	31.646	316	329
WP_003009535.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	29.345	351	329
WP_003009535.1	lcl|NZ_AOUC01000047.1_cds_WP_004434771.1_664	30.267	337	329
WP_003009535.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	31.494	308	329
WP_003009535.1	lcl|NZ_AOUC01000275.1_cds_WP_002147154.1_3371	30.599	317	329
WP_003009535.1	lcl|NZ_AOUC01000106.1_cds_WP_002148036.1_1366	29.607	331	329
WP_003009535.1	lcl|NZ_AOUC01000098.1_cds_WP_002155619.1_1295	26.979	341	329
WP_003009535.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	28.105	306	329
WP_003009535.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	25.000	316	329
WP_003009535.1	lcl|NZ_AOUC01000149.1_cds_WP_004421384.1_1819	27.174	276	329
WP_003009535.1	lcl|NZ_AOUC01000080.1_cds_WP_004455252.1_1086	27.138	269	329
WP_003009535.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	26.059	307	329
WP_003009535.1	lcl|NZ_AOUC01000096.1_cds_WP_004432019.1_1233	25.228	329	329
