WP_003009553.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	91.398	93	106
WP_003009527.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	92.357	314	321
WP_003009527.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	22.939	279	321
WP_003009527.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	21.701	341	321
WP_003009527.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	24.159	327	321
WP_003009527.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	23.132	281	321
WP_003009527.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	23.636	330	321
WP_003009527.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	22.188	320	321
WP_003009869.1	lcl|NZ_JASUZT010000003.1_cds_WP_002630958.1_2127	33.562	146	185
WP_003009535.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	32.840	338	329
WP_003009535.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	31.013	316	329
WP_003009535.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	31.646	316	329
WP_003009535.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	29.940	334	329
WP_003009535.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	30.769	312	329
WP_003009535.1	lcl|NZ_JASUZT010000011.1_cds_WP_004495537.1_455	27.164	335	329
WP_003009535.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	29.781	319	329
WP_003009535.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495465.1_1246	28.793	323	329
WP_003009535.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	24.627	268	329
WP_003009535.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619620.1_3504	26.686	341	329
WP_003009535.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	25.397	315	329
WP_003009535.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048386.1_985	26.812	276	329
WP_003009535.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496193.1_2890	27.068	266	329
WP_003009535.1	lcl|NZ_JASUZT010000008.1_cds_WP_016760974.1_3393	25.279	269	329
WP_003009535.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503611.1_995	26.950	282	329
WP_003009535.1	lcl|NZ_JASUZT010000017.1_cds_WP_004495316.1_1107	28.279	244	329
WP_003009795.1	lcl|NZ_JASUZT010000016.1_cds_WP_036094063.1_1029	25.862	232	267
WP_003009795.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503495.1_996	27.347	245	267
WP_003009795.1	lcl|NZ_JASUZT010000001.1_cds_WP_004499478.1_19	29.016	193	267
WP_003009795.1	lcl|NZ_JASUZT010000016.1_cds_WP_002620407.1_967	26.842	190	267
WP_003009795.1	lcl|NZ_JASUZT010000011.1_cds_WP_286048254.1_456	23.596	267	267
WP_003009795.1	lcl|NZ_JASUZT010000001.1_cds_WP_286047777.1_212	24.194	186	267
WP_003009515.1	lcl|NZ_JASUZT010000005.1_cds_WP_004503246.1_2820	25.532	329	509
WP_003009515.1	lcl|NZ_JASUZT010000005.1_cds_WP_286047945.1_2821	28.302	106	509
WP_003009515.1	lcl|NZ_JASUZT010000005.1_cds_WP_004503246.1_2820	25.532	329	509
WP_003009515.1	lcl|NZ_JASUZT010000005.1_cds_WP_286047945.1_2821	28.302	106	509
WP_003009505.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	27.174	276	330
WP_003009505.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	27.698	278	330
WP_003009505.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	28.520	277	330
WP_003009505.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	27.309	249	330
WP_003009505.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	24.096	332	330
WP_003009505.1	lcl|NZ_JASUZT010000008.1_cds_WP_016760974.1_3393	24.521	261	330
WP_003009505.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619620.1_3504	26.244	221	330
WP_003009505.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	29.960	247	330
WP_003009505.1	lcl|NZ_JASUZT010000011.1_cds_WP_004495537.1_455	22.581	310	330
WP_003009505.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496193.1_2890	25.833	240	330
WP_003009505.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	25.116	215	330
WP_003009505.1	lcl|NZ_JASUZT010000007.1_cds_WP_286048020.1_3211	26.562	128	330
