WP_003009553.1	lcl|NZ_AFKP01000233.1_cds_WP_000340715.1_272	91.398	93	106
WP_003009527.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	90.764	314	321
WP_003009527.1	lcl|NZ_AFKP01000233.1_cds_WP_000093099.1_251	58.730	63	321
WP_003009527.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	27.239	268	321
WP_003009527.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	22.769	325	321
WP_003009527.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	23.656	186	321
WP_003009527.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	22.887	284	321
WP_003009527.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	25.382	327	321
WP_003009854.1	lcl|NZ_AFKP01000233.1_cds_WP_000604524.1_270	84.384	365	365
WP_003009869.1	lcl|NZ_AFKP01000233.1_cds_WP_000884059.1_269	91.892	185	185
WP_003009869.1	lcl|NZ_AFKP01000015.1_cds_WP_000351733.1_3486	38.571	140	185
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	92.097	329	329
WP_003009535.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	32.595	316	329
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	31.975	319	329
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	30.448	335	329
WP_003009535.1	lcl|NZ_AFKP01000155.1_cds_WP_001984071.1_830	32.248	307	329
WP_003009535.1	lcl|NZ_AFKP01000100.1_cds_WP_000649925.1_1939	30.341	323	329
WP_003009535.1	lcl|NZ_AFKP01000124.1_cds_WP_000709511.1_1306	29.003	331	329
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_000601375.1_215	25.993	277	329
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	28.105	306	329
WP_003009535.1	lcl|NZ_AFKP01000102.1_cds_WP_000688695.1_1837	27.811	338	329
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	26.101	318	329
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_000475904.1_206	27.899	276	329
WP_003009535.1	lcl|NZ_AFKP01000143.1_cds_WP_001074785.1_1033	27.636	275	329
WP_003009535.1	lcl|NZ_AFKP01000229.1_cds_WP_001003555.1_475	26.036	338	329
WP_003009535.1	lcl|NZ_AFKP01000233.1_cds_WP_000487322.1_217	25.939	293	329
WP_003009795.1	lcl|NZ_AFKP01000233.1_cds_WP_000774262.1_267	81.648	267	267
WP_003009795.1	lcl|NZ_AFKP01000233.1_cds_WP_000800438.1_237	26.923	234	267
WP_003009795.1	lcl|NZ_AFKP01000233.1_cds_WP_000859505.1_218	27.049	244	267
WP_003009795.1	lcl|NZ_AFKP01000123.1_cds_WP_000667727.1_1332	28.866	194	267
WP_003009795.1	lcl|NZ_AFKP01000233.1_cds_WP_000842260.1_188	26.316	190	267
WP_003009795.1	lcl|NZ_AFKP01000036.1_cds_WP_000805357.1_2758	33.735	83	267
WP_003009515.1	lcl|NZ_AFKP01000233.1_cds_WP_000612797.1_266	87.992	508	509
WP_003009515.1	lcl|NZ_AFKP01000014.1_cds_WP_000291591.1_3569	26.032	315	509
WP_003009515.1	lcl|NZ_AFKP01000014.1_cds_WP_000364507.1_3568	26.316	114	509
WP_003009515.1	lcl|NZ_AFKP01000233.1_cds_WP_000612797.1_266	87.992	508	509
WP_003009515.1	lcl|NZ_AFKP01000014.1_cds_WP_000291591.1_3569	26.032	315	509
WP_003009515.1	lcl|NZ_AFKP01000014.1_cds_WP_000364507.1_3568	26.316	114	509
WP_003009505.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	92.121	330	330
WP_003009505.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	27.869	305	330
WP_003009505.1	lcl|NZ_AFKP01000155.1_cds_WP_001984071.1_830	25.912	274	330
WP_003009505.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	26.316	266	330
WP_003009505.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	27.532	316	330
WP_003009505.1	lcl|NZ_AFKP01000229.1_cds_WP_001003555.1_475	29.555	247	330
WP_003009505.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	23.193	332	330
WP_003009505.1	lcl|NZ_AFKP01000102.1_cds_WP_000688695.1_1837	25.339	221	330
WP_003009505.1	lcl|NZ_AFKP01000100.1_cds_WP_000649925.1_1939	28.295	258	330
WP_003009505.1	lcl|NZ_AFKP01000233.1_cds_WP_000601375.1_215	25.746	268	330
WP_003009505.1	lcl|NZ_AFKP01000143.1_cds_WP_001074785.1_1033	27.962	211	330
WP_003009505.1	lcl|NZ_AFKP01000124.1_cds_WP_000709511.1_1306	30.464	151	330
WP_003009505.1	lcl|NZ_AFKP01000123.1_cds_WP_000690042.1_1324	35.211	71	330
WP_003009505.1	lcl|NZ_AFKP01000177.1_cds_WP_000457972.1_601	25.000	128	330
WP_003009804.1	lcl|NZ_AFKP01000233.1_cds_WP_000689743.1_262	37.316	544	538
WP_003009804.1	lcl|NZ_AFKP01000233.1_cds_WP_000689743.1_262	37.316	544	538
WP_003009317.1	lcl|NZ_AFKP01000233.1_cds_WP_000342713.1_261	67.170	265	265
WP_003009317.1	lcl|NZ_AFKP01000174.1_cds_WP_001002663.1_617	41.152	243	265
WP_003009317.1	lcl|NZ_AFKP01000234.1_cds_WP_001183723.1_185	27.746	173	265
WP_003009459.1	lcl|NZ_AFKP01000233.1_cds_WP_001246618.1_260	84.839	310	310
WP_003009459.1	lcl|NZ_AFKP01000068.1_cds_WP_000501205.1_2193	36.634	303	310
