WP_003009553.1	lcl|NZ_AFJX02000187.1_cds_WP_000340715.1_654	91.398	93	106
WP_003009527.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	90.764	314	321
WP_003009527.1	lcl|NZ_AFJX02000187.1_cds_WP_000093099.1_675	58.730	63	321
WP_003009527.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	27.239	268	321
WP_003009527.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	22.769	325	321
WP_003009527.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	23.656	186	321
WP_003009527.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	22.887	284	321
WP_003009527.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	25.382	327	321
WP_003009854.1	lcl|NZ_AFJX02000187.1_cds_WP_000604524.1_656	84.384	365	365
WP_003009869.1	lcl|NZ_AFJX02000187.1_cds_WP_000884059.1_657	91.892	185	185
WP_003009869.1	lcl|NZ_AFJX02000165.1_cds_WP_000351733.1_1285	38.571	140	185
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	92.097	329	329
WP_003009535.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	32.595	316	329
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	31.975	319	329
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	30.448	335	329
WP_003009535.1	lcl|NZ_AFJX02000045.1_cds_WP_001984071.1_3441	32.248	307	329
WP_003009535.1	lcl|NZ_AFJX02000073.1_cds_WP_000649925.1_2945	30.341	323	329
WP_003009535.1	lcl|NZ_AFJX02000044.1_cds_WP_000709511.1_3446	29.003	331	329
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_000601375.1_711	25.993	277	329
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	28.105	306	329
WP_003009535.1	lcl|NZ_AFJX02000149.1_cds_WP_000688695.1_1820	27.811	338	329
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	26.101	318	329
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_000475904.1_720	27.899	276	329
WP_003009535.1	lcl|NZ_AFJX02000161.1_cds_WP_001074785.1_1416	27.636	275	329
WP_003009535.1	lcl|NZ_AFJX02000046.1_cds_WP_001003555.1_3437	26.036	338	329
WP_003009535.1	lcl|NZ_AFJX02000187.1_cds_WP_000487322.1_709	25.939	293	329
WP_003009795.1	lcl|NZ_AFJX02000187.1_cds_WP_000774262.1_659	81.648	267	267
WP_003009795.1	lcl|NZ_AFJX02000187.1_cds_WP_000800438.1_689	26.923	234	267
WP_003009795.1	lcl|NZ_AFJX02000187.1_cds_WP_000859505.1_708	27.049	244	267
WP_003009795.1	lcl|NZ_AFJX02000178.1_cds_WP_000667727.1_962	28.866	194	267
WP_003009795.1	lcl|NZ_AFJX02000187.1_cds_WP_000842260.1_738	26.316	190	267
WP_003009795.1	lcl|NZ_AFJX02000167.1_cds_WP_000805357.1_1193	33.735	83	267
WP_003009515.1	lcl|NZ_AFJX02000187.1_cds_WP_000612797.1_660	87.992	508	509
WP_003009515.1	lcl|NZ_AFJX02000151.1_cds_WP_000291591.1_1743	26.032	315	509
WP_003009515.1	lcl|NZ_AFJX02000151.1_cds_WP_000364507.1_1742	26.316	114	509
WP_003009515.1	lcl|NZ_AFJX02000187.1_cds_WP_000612797.1_660	87.992	508	509
WP_003009515.1	lcl|NZ_AFJX02000151.1_cds_WP_000291591.1_1743	26.032	315	509
WP_003009515.1	lcl|NZ_AFJX02000151.1_cds_WP_000364507.1_1742	26.316	114	509
WP_003009505.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	92.121	330	330
WP_003009505.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	27.869	305	330
WP_003009505.1	lcl|NZ_AFJX02000045.1_cds_WP_001984071.1_3441	25.912	274	330
WP_003009505.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	26.316	266	330
WP_003009505.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	27.532	316	330
WP_003009505.1	lcl|NZ_AFJX02000046.1_cds_WP_001003555.1_3437	29.555	247	330
WP_003009505.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	23.193	332	330
WP_003009505.1	lcl|NZ_AFJX02000149.1_cds_WP_000688695.1_1820	25.339	221	330
WP_003009505.1	lcl|NZ_AFJX02000073.1_cds_WP_000649925.1_2945	28.295	258	330
WP_003009505.1	lcl|NZ_AFJX02000187.1_cds_WP_000601375.1_711	25.746	268	330
WP_003009505.1	lcl|NZ_AFJX02000161.1_cds_WP_001074785.1_1416	27.962	211	330
WP_003009505.1	lcl|NZ_AFJX02000044.1_cds_WP_000709511.1_3446	30.464	151	330
WP_003009505.1	lcl|NZ_AFJX02000178.1_cds_WP_000690042.1_972	35.211	71	330
WP_003009505.1	lcl|NZ_AFJX02000093.1_cds_WP_000457972.1_2770	25.000	128	330
WP_003009804.1	lcl|NZ_AFJX02000187.1_cds_WP_000689743.1_664	37.316	544	538
WP_003009804.1	lcl|NZ_AFJX02000187.1_cds_WP_000689743.1_664	37.316	544	538
WP_003009317.1	lcl|NZ_AFJX02000187.1_cds_WP_000342713.1_665	67.170	265	265
WP_003009317.1	lcl|NZ_AFJX02000199.1_cds_WP_001002663.1_476	41.152	243	265
WP_003009317.1	lcl|NZ_AFJX02000136.1_cds_WP_001183723.1_2150	27.746	173	265
WP_003009459.1	lcl|NZ_AFJX02000187.1_cds_WP_001246618.1_666	84.839	310	310
