WP_003009553.1	lcl|NZ_JQRN01000018.1_cds_WP_061222796.1_761	90.323	93	106
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	91.987	312	321
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	65.116	43	321
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	76.667	30	321
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	27.309	249	321
WP_003009527.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	24.159	327	321
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	23.656	186	321
WP_003009527.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	23.132	281	321
WP_003009527.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	25.385	260	321
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	23.167	341	321
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_WP_061222781.1_754	25.632	277	321
WP_003009527.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	22.549	102	321
WP_003009527.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	21.698	318	321
WP_003009854.1	lcl|NZ_JQRN01000018.1_cds_WP_061222786.1_759	81.918	365	365
WP_003009869.1	lcl|NZ_JQRN01000018.1_cds_WP_061222785.1_758	90.811	185	185
WP_003009869.1	lcl|NZ_JQRN01000140.1_cds_WP_061224509.1_3003	33.562	146	185
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	90.881	329	329
WP_003009535.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	31.013	316	329
WP_003009535.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	31.045	335	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	31.447	318	329
WP_003009535.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	31.090	312	329
WP_003009535.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	27.711	332	329
WP_003009535.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	30.449	312	329
WP_003009535.1	lcl|NZ_JQRN01000077.1_cds_WP_061223910.1_2219	28.793	323	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222781.1_754	28.431	306	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	24.254	268	329
WP_003009535.1	lcl|NZ_JQRN01000094.1_cds_WP_061224018.1_2361	26.686	341	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_201029113.1_726	28.148	270	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	23.028	317	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	25.079	315	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222723.1_685	26.087	276	329
WP_003009535.1	lcl|NZ_JQRN01000007.1_cds_WP_061222428.1_301	27.574	272	329
WP_003009535.1	lcl|NZ_JQRN01000172.1_cds_WP_061224763.1_3341	23.599	339	329
WP_003009535.1	lcl|NZ_JQRN01000092.1_cds_WP_061223996.1_2328	27.869	244	329
WP_003009535.1	lcl|NZ_JQRN01000018.1_cds_WP_061222732.1_696	29.944	177	329
WP_003009795.1	lcl|NZ_JQRN01000018.1_cds_WP_061222783.1_756	80.899	267	267
WP_003009795.1	lcl|NZ_JQRN01000018.1_cds_WP_061222790.1_717	25.641	234	267
WP_003009795.1	lcl|NZ_JQRN01000018.1_cds_WP_004503495.1_697	27.347	245	267
WP_003009795.1	lcl|NZ_JQRN01000014.1_cds_WP_061222643.1_588	27.749	191	267
WP_003009795.1	lcl|NZ_JQRN01000106.1_cds_WP_061224123.1_2497	26.842	190	267
WP_003009795.1	lcl|NZ_JQRN01000101.1_cds_WP_061224069.1_2427	23.596	267	267
WP_003009795.1	lcl|NZ_JQRN01000012.1_cds_WP_081104016.1_435	24.731	186	267
WP_003009515.1	lcl|NZ_JQRN01000018.1_cds_WP_061222782.1_755	87.795	508	509
WP_003009515.1	lcl|NZ_JQRN01000007.1_cds_WP_061222384.1_232	25.836	329	509
WP_003009515.1	lcl|NZ_JQRN01000007.1_cds_WP_061222385.1_233	28.814	118	509
WP_003009515.1	lcl|NZ_JQRN01000018.1_cds_WP_061222782.1_755	87.795	508	509
WP_003009515.1	lcl|NZ_JQRN01000007.1_cds_WP_061222384.1_232	25.836	329	509
