WP_003009553.1	lcl|NZ_RQFF01000016.1_cds_WP_135633099.1_3511	61.628	86	106
WP_003009527.1	lcl|NZ_RQFF01000016.1_cds_WP_135633097.1_3510	80.968	310	321
WP_003009527.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	25.758	330	321
WP_003009527.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	23.438	320	321
WP_003009527.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	25.175	286	321
WP_003009527.1	lcl|NZ_RQFF01000010.1_cds_WP_135631984.1_3126	21.925	187	321
WP_003009527.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	20.446	269	321
WP_003009527.1	lcl|NZ_RQFF01000010.1_cds_WP_208742289.1_3115	21.182	203	321
WP_003009527.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	23.364	321	321
WP_003009869.1	lcl|NZ_RQFF01000013.1_cds_WP_135632379.1_1379	32.812	128	185
WP_003009535.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	30.892	314	329
WP_003009535.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	29.940	334	329
WP_003009535.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	30.968	310	329
WP_003009535.1	lcl|NZ_RQFF01000010.1_cds_WP_135631984.1_3126	29.412	340	329
WP_003009535.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	26.688	311	329
WP_003009535.1	lcl|NZ_RQFF01000030.1_cds_WP_135634855.1_661	26.284	331	329
WP_003009535.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	27.138	269	329
WP_003009535.1	lcl|NZ_RQFF01000016.1_cds_WP_135633097.1_3510	26.646	319	329
WP_003009535.1	lcl|NZ_RQFF01000016.1_cds_WP_135633039.1_3480	24.364	275	329
WP_003009535.1	lcl|NZ_RQFF01000016.1_cds_WP_135633031.1_3476	28.689	244	329
WP_003009535.1	lcl|NZ_RQFF01000016.1_cds_WP_135633067.1_3495	26.235	324	329
WP_003009535.1	lcl|NZ_RQFF01000013.1_cds_WP_135632104.1_1019	26.236	263	329
WP_003009535.1	lcl|NZ_RQFF01000026.1_cds_WP_135633413.1_3436	24.506	253	329
WP_003009535.1	lcl|NZ_RQFF01000010.1_cds_WP_208742289.1_3115	25.952	289	329
WP_003009535.1	lcl|NZ_RQFF01000030.1_cds_WP_135634057.1_181	27.309	249	329
WP_003009535.1	lcl|NZ_RQFF01000016.1_cds_WP_208742317.1_3483	27.848	158	329
WP_003009795.1	lcl|NZ_RQFF01000016.1_cds_WP_135633041.1_3481	26.531	245	267
WP_003009795.1	lcl|NZ_RQFF01000013.1_cds_WP_135632129.1_1080	25.194	258	267
WP_003009795.1	lcl|NZ_RQFF01000013.1_cds_WP_135632089.1_1004	25.397	189	267
WP_003009795.1	lcl|NZ_RQFF01000010.1_cds_WP_135631983.1_3127	25.888	197	267
WP_003009795.1	lcl|NZ_RQFF01000030.1_cds_WP_135635001.1_747	34.444	90	267
WP_003009515.1	lcl|NZ_RQFF01000013.1_cds_WP_135632948.1_1357	24.852	338	509
WP_003009515.1	lcl|NZ_RQFF01000013.1_cds_WP_135632361.1_1356	27.193	114	509
WP_003009515.1	lcl|NZ_RQFF01000013.1_cds_WP_135632948.1_1357	24.852	338	509
WP_003009515.1	lcl|NZ_RQFF01000013.1_cds_WP_135632361.1_1356	27.193	114	509
WP_003009505.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	25.887	282	330
WP_003009505.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	29.091	275	330
WP_003009505.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	24.024	333	330
WP_003009505.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	29.268	123	330
WP_003009505.1	lcl|NZ_RQFF01000030.1_cds_WP_135634873.1_674	28.571	168	330
WP_003009505.1	lcl|NZ_RQFF01000010.1_cds_WP_135631984.1_3126	24.242	330	330
WP_003009505.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	22.492	329	330
WP_003009505.1	lcl|NZ_RQFF01000030.1_cds_WP_135634057.1_181	26.087	207	330
WP_003009505.1	lcl|NZ_RQFF01000026.1_cds_WP_135633413.1_3436	29.771	131	330
WP_003009505.1	lcl|NZ_RQFF01000030.1_cds_WP_135634855.1_661	28.477	151	330
WP_003009505.1	lcl|NZ_RQFF01000016.1_cds_WP_135633039.1_3480	24.870	193	330
WP_003009317.1	lcl|NZ_RQFF01000037.1_cds_WP_135586449.1_2223	38.672	256	265
WP_003009317.1	lcl|NZ_RQFF01000007.1_cds_WP_135631467.1_2659	25.882	170	265
WP_003009459.1	lcl|NZ_RQFF01000026.1_cds_WP_135633583.1_3337	36.213	301	310
WP_003009459.1	lcl|NZ_RQFF01000007.1_cds_WP_135631467.1_2659	30.519	308	310
WP_003009459.1	lcl|NZ_RQFF01000013.1_cds_WP_135632427.1_1443	23.664	262	310
WP_003009459.1	lcl|NZ_RQFF01000026.1_cds_WP_135633583.1_3337	36.213	301	310
WP_003009459.1	lcl|NZ_RQFF01000007.1_cds_WP_135631467.1_2659	30.519	308	310
WP_003009459.1	lcl|NZ_RQFF01000013.1_cds_WP_135632427.1_1443	23.664	262	310
WP_003009905.1	lcl|NZ_RQFF01000007.1_cds_WP_135631429.1_2684	43.548	62	145
