WP_003009553.1	lcl|NZ_JASEXI010000064.1_cds_WP_004462903.1_3423	95.699	93	106
WP_003009527.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220368.1_3422	87.261	314	321
WP_003009527.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479538.1_3419	27.239	268	321
WP_003009527.1	lcl|NZ_JASEXI010000013.1_cds_WP_004461583.1_1517	24.691	324	321
WP_003009527.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476514.1_2538	22.064	281	321
WP_003009527.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490254.1_86	24.510	102	321
WP_003009854.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479563.1_3421	80.548	365	365
WP_003009869.1	lcl|NZ_JASEXI010000064.1_cds_WP_016755108.1_3420	92.432	185	185
WP_003009869.1	lcl|NZ_JASEXI010000003.1_cds_WP_004460143.1_418	35.714	140	185
WP_003009535.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479538.1_3419	89.024	328	329
WP_003009535.1	lcl|NZ_JASEXI010000013.1_cds_WP_004461583.1_1517	30.380	316	329
WP_003009535.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476514.1_2538	28.736	348	329
WP_003009535.1	lcl|NZ_JASEXI010000023.1_cds_WP_061220221.1_1827	32.907	313	329
WP_003009535.1	lcl|NZ_JASEXI010000005.1_cds_WP_004487738.1_745	30.000	320	329
WP_003009535.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490254.1_86	27.381	336	329
WP_003009535.1	lcl|NZ_JASEXI010000023.1_cds_WP_004461242.1_1830	29.003	331	329
WP_003009535.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783865.1_3416	28.713	303	329
WP_003009535.1	lcl|NZ_JASEXI010000008.1_cds_WP_061219727.1_1101	27.874	348	329
WP_003009535.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220368.1_3422	25.949	316	329
WP_003009535.1	lcl|NZ_JASEXI010000007.1_cds_WP_004470510.1_976	27.206	272	329
WP_003009535.1	lcl|NZ_JASEXI010000028.1_cds_WP_004472277.1_2520	26.667	240	329
WP_003009535.1	lcl|NZ_JASEXI010000008.1_cds_WP_004459320.1_1048	27.273	286	329
WP_003009535.1	lcl|NZ_JASEXI010000024.1_cds_WP_004489949.1_2302	25.461	271	329
WP_003009535.1	lcl|NZ_JASEXI010000072.1_cds_WP_020783617.1_3477	23.837	172	329
WP_003009795.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220367.1_3418	81.273	267	267
WP_003009795.1	lcl|NZ_JASEXI010000001.1_cds_WP_004474348.1_56	29.032	186	267
WP_003009795.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476528.1_2539	26.316	190	267
WP_003009795.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490253.1_87	25.279	269	267
WP_003009795.1	lcl|NZ_JASEXI010000057.1_cds_WP_081101751.1_1798	25.269	186	267
WP_003009515.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783862.1_3417	84.676	509	509
WP_003009515.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220117.1_2655	25.767	326	509
WP_003009515.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220116.1_2654	31.579	95	509
WP_003009515.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783862.1_3417	84.676	509	509
WP_003009515.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220117.1_2655	25.767	326	509
WP_003009515.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220116.1_2654	31.579	95	509
WP_003009505.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783865.1_3416	90.606	330	330
WP_003009505.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479538.1_3419	28.197	305	330
WP_003009505.1	lcl|NZ_JASEXI010000023.1_cds_WP_061220221.1_1827	26.449	276	330
WP_003009505.1	lcl|NZ_JASEXI010000013.1_cds_WP_004461583.1_1517	29.391	279	330
WP_003009505.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476514.1_2538	24.855	346	330
WP_003009505.1	lcl|NZ_JASEXI010000008.1_cds_WP_061219727.1_1101	26.126	222	330
WP_003009505.1	lcl|NZ_JASEXI010000024.1_cds_WP_004489949.1_2302	24.793	242	330
WP_003009505.1	lcl|NZ_JASEXI010000005.1_cds_WP_004487738.1_745	31.092	238	330
WP_003009505.1	lcl|NZ_JASEXI010000072.1_cds_WP_020783617.1_3477	28.395	162	330
WP_003009505.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490254.1_86	24.845	161	330
WP_003009505.1	lcl|NZ_JASEXI010000007.1_cds_WP_004470510.1_976	30.769	130	330
WP_003009505.1	lcl|NZ_JASEXI010000023.1_cds_WP_004461242.1_1830	30.464	151	330
WP_003009505.1	lcl|NZ_JASEXI010000006.1_cds_WP_004478741.1_815	26.562	128	330
WP_003009804.1	lcl|NZ_JASEXI010000067.1_cds_QMM44_RS17165_3439	34.085	399	538
WP_003009804.1	lcl|NZ_JASEXI010000064.1_cds_QMM44_RS17035_3413	47.200	125	538
WP_003009804.1	lcl|NZ_JASEXI010000067.1_cds_QMM44_RS17165_3439	34.085	399	538
WP_003009804.1	lcl|NZ_JASEXI010000064.1_cds_QMM44_RS17035_3413	47.200	125	538
WP_003009317.1	lcl|NZ_JASEXI010000067.1_cds_WP_004470185.1_3440	66.415	265	265
WP_003009317.1	lcl|NZ_JASEXI010000025.1_cds_WP_004457662.1_2317	41.975	243	265
WP_003009459.1	lcl|NZ_JASEXI010000067.1_cds_WP_061220365.1_3441	88.065	310	310
WP_003009459.1	lcl|NZ_JASEXI010000042.1_cds_WP_004463516.1_3055	39.085	284	310
WP_003009459.1	lcl|NZ_JASEXI010000014.1_cds_WP_004461490.1_1614	28.155	309	310
WP_003009459.1	lcl|NZ_JASEXI010000007.1_cds_WP_004490381.1_941	27.820	133	310
WP_003009459.1	lcl|NZ_JASEXI010000067.1_cds_WP_061220365.1_3441	88.065	310	310
WP_003009459.1	lcl|NZ_JASEXI010000042.1_cds_WP_004463516.1_3055	39.085	284	310
WP_003009459.1	lcl|NZ_JASEXI010000014.1_cds_WP_004461490.1_1614	28.155	309	310
WP_003009459.1	lcl|NZ_JASEXI010000007.1_cds_WP_004490381.1_941	27.820	133	310
WP_003009745.1	lcl|NZ_JASEXI010000067.1_cds_WP_061220364.1_3442	92.424	264	264
WP_036096976.1	lcl|NZ_JASEXI010000067.1_cds_WP_004470135.1_3443	83.077	130	130
WP_003009905.1	lcl|NZ_JASEXI010000067.1_cds_WP_032912999.1_3444	75.172	145	145
WP_003009905.1	lcl|NZ_JASEXI010000023.1_cds_WP_004474232.1_1852	28.947	76	145
WP_003009905.1	lcl|NZ_JASEXI010000014.1_cds_WP_004462309.1_1587	41.071	56	145
WP_036096974.1	lcl|NZ_JASEXI010000067.1_cds_WP_004470037.1_3445	91.403	221	221
WP_036096974.1	lcl|NZ_JASEXI010000017.1_cds_WP_004462594.1_1918	27.723	101	221
WP_003009428.1	lcl|NZ_JASEXI010000004.1_cds_WP_061220632.1_664	27.297	381	664
WP_003009428.1	lcl|NZ_JASEXI010000034.1_cds_WP_004461844.1_2849	24.444	405	664
WP_003009848.1	lcl|NZ_JASEXI010000067.1_cds_WP_282971113.1_3448	28.968	252	393
WP_003009848.1	lcl|NZ_JASEXI010000017.1_cds_WP_004468002.1_1917	27.027	222	393
WP_003009848.1	lcl|NZ_JASEXI010000014.1_cds_WP_004485455.1_1603	21.771	271	393
WP_003009848.1	lcl|NZ_JASEXI010000094.1_cds_QMM44_RS17780_3564	29.524	105	393
WP_003009848.1	lcl|NZ_JASEXI010000013.1_cds_WP_004469895.1_1489	24.528	212	393
WP_003009953.1	lcl|NZ_JASEXI010000067.1_cds_WP_004470188.1_3447	75.141	177	177
WP_003009953.1	lcl|NZ_JASEXI010000013.1_cds_WP_004471088.1_1483	31.496	127	177
WP_003009592.1	lcl|NZ_JASEXI010000067.1_cds_WP_282971113.1_3448	83.333	282	407
WP_003009592.1	lcl|NZ_JASEXI010000102.1_cds_QMM44_RS17870_3581	79.348	92	407
WP_003009592.1	lcl|NZ_JASEXI010000014.1_cds_WP_004485455.1_1603	22.523	222	407
WP_003009592.1	lcl|NZ_JASEXI010000017.1_cds_WP_004468002.1_1917	25.899	139	407
WP_036096972.1	lcl|NZ_JASEXI010000102.1_cds_WP_032913000.1_3582	76.891	238	241
WP_036096972.1	lcl|NZ_JASEXI010000026.1_cds_WP_004457569.1_2396	26.316	247	241
WP_036096972.1	lcl|NZ_JASEXI010000083.1_cds_WP_020783607.1_3530	30.526	95	241
WP_036096972.1	lcl|NZ_JASEXI010000014.1_cds_WP_004462302.1_1591	31.373	102	241
WP_036096972.1	lcl|NZ_JASEXI010000017.1_cds_WP_004468127.1_1880	23.529	255	241
WP_036096972.1	lcl|NZ_JASEXI010000013.1_cds_WP_004467201.1_1546	25.847	236	241
WP_036096972.1	lcl|NZ_JASEXI010000016.1_cds_WP_026053271.1_1722	25.789	190	241
WP_036096972.1	lcl|NZ_JASEXI010000106.1_cds_WP_282971135.1_3589	28.462	130	241
WP_036096972.1	lcl|NZ_JASEXI010000006.1_cds_WP_004460037.1_852	19.903	206	241
WP_036096970.1	lcl|NZ_JASEXI010000102.1_cds_WP_282971133.1_3583	77.523	218	371
WP_036096970.1	lcl|NZ_JASEXI010000078.1_cds_QMM44_RS17510_3508	69.388	98	371
WP_230458349.1	lcl|NZ_JASEXI010000078.1_cds_WP_061220361.1_3510	27.346	373	418
WP_230458349.1	lcl|NZ_JASEXI010000099.1_cds_QMM44_RS17850_3576	26.721	247	418
