WP_003009553.1	lcl|NZ_NPEH01000251.1_cds_WP_100747355.1_1464	92.473	93	106
WP_003009527.1	lcl|NZ_NPEH01000251.1_cds_WP_100747354.1_1463	78.710	310	321
WP_003009527.1	lcl|NZ_NPEH01000007.1_cds_WP_100745423.1_3792	22.462	325	321
WP_003009869.1	lcl|NZ_NPEH01000419.1_cds_WP_100747891.1_2548	34.667	150	185
WP_003009535.1	lcl|NZ_NPEH01000007.1_cds_WP_100745423.1_3792	30.696	316	329
WP_003009535.1	lcl|NZ_NPEH01000066.1_cds_WP_100746229.1_3667	28.571	336	329
WP_003009535.1	lcl|NZ_NPEH01000443.1_cds_WP_100747959.1_2692	30.189	318	329
WP_003009535.1	lcl|NZ_NPEH01000502.1_cds_WP_100748083.1_3015	29.429	333	329
WP_003009535.1	lcl|NZ_NPEH01000004.1_cds_CH375_RS00560_2416	31.624	234	329
WP_003009535.1	lcl|NZ_NPEH01000251.1_cds_WP_100747354.1_1463	26.498	317	329
WP_003009535.1	lcl|NZ_NPEH01000561.1_cds_WP_100748200.1_3266	25.220	341	329
WP_003009535.1	lcl|NZ_NPEH01000432.1_cds_WP_100747930.1_2632	26.829	246	329
WP_003009535.1	lcl|NZ_NPEH01000150.1_cds_WP_100746862.1_599	23.932	234	329
WP_003009535.1	lcl|NZ_NPEH01000382.1_cds_CH375_RS16375_2328	27.444	266	329
WP_003009795.1	lcl|NZ_NPEH01000080.1_cds_WP_100746364.1_4150	26.778	239	267
WP_003009795.1	lcl|NZ_NPEH01000001.1_cds_WP_100745270.1_19	26.425	193	267
WP_003009795.1	lcl|NZ_NPEH01000100.1_cds_CH375_RS25165_76	34.146	82	267
WP_003009515.1	lcl|NZ_NPEH01000320.1_cds_WP_243401775.1_1958	30.481	187	509
WP_003009515.1	lcl|NZ_NPEH01000320.1_cds_CH375_RS14880_1957	26.286	175	509
WP_003009515.1	lcl|NZ_NPEH01000320.1_cds_WP_100747586.1_1956	26.891	119	509
WP_003009515.1	lcl|NZ_NPEH01000320.1_cds_WP_243401775.1_1958	30.481	187	509
WP_003009515.1	lcl|NZ_NPEH01000320.1_cds_CH375_RS14880_1957	26.286	175	509
WP_003009515.1	lcl|NZ_NPEH01000320.1_cds_WP_100747586.1_1956	26.891	119	509
WP_003009505.1	lcl|NZ_NPEH01000007.1_cds_WP_100745423.1_3792	28.261	276	330
WP_003009505.1	lcl|NZ_NPEH01000004.1_cds_CH375_RS00560_2416	30.579	242	330
WP_003009505.1	lcl|NZ_NPEH01000443.1_cds_WP_100747959.1_2692	31.621	253	330
WP_003009505.1	lcl|NZ_NPEH01000561.1_cds_WP_100748200.1_3266	25.000	196	330
WP_003009505.1	lcl|NZ_NPEH01000927.1_cds_WP_133124612.1_4502	27.344	128	330
WP_003009505.1	lcl|NZ_NPEH01000066.1_cds_WP_100746229.1_3667	22.493	369	330
WP_003009505.1	lcl|NZ_NPEH01000432.1_cds_WP_100747930.1_2632	29.457	129	330
WP_003009505.1	lcl|NZ_NPEH01000251.1_cds_WP_125179609.1_1461	30.769	78	330
WP_003009505.1	lcl|NZ_NPEH01000502.1_cds_WP_100748083.1_3015	30.464	151	330
WP_003009505.1	lcl|NZ_NPEH01000206.1_cds_WP_100747156.1_1119	51.515	33	330
WP_003009317.1	lcl|NZ_NPEH01000236.1_cds_WP_100747290.1_1352	41.975	243	265
WP_003009459.1	lcl|NZ_NPEH01000364.1_cds_WP_100747739.1_2219	38.538	301	310
WP_003009459.1	lcl|NZ_NPEH01000507.1_cds_WP_100748094.1_3033	32.864	213	310
WP_003009459.1	lcl|NZ_NPEH01000448.1_cds_CH375_RS17770_2716	29.323	133	310
