WP_003009553.1	lcl|NZ_JQPN01000125.1_cds_WP_000340715.1_2656	91.398	93	106
WP_003009527.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	90.764	314	321
WP_003009527.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	26.866	268	321
WP_003009527.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	22.769	325	321
WP_003009527.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	23.239	284	321
WP_003009527.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	25.382	327	321
WP_003009527.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	23.923	209	321
WP_003009854.1	lcl|NZ_JQPN01000125.1_cds_WP_002132254.1_2658	84.110	365	365
WP_003009869.1	lcl|NZ_JQPN01000125.1_cds_WP_000884059.1_2659	91.892	185	185
WP_003009869.1	lcl|NZ_JQPN01000022.1_cds_WP_000351733.1_603	38.571	140	185
WP_003009535.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	92.097	329	329
WP_003009535.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	32.595	316	329
WP_003009535.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	30.746	335	329
WP_003009535.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	31.922	307	329
WP_003009535.1	lcl|NZ_JQPN01000044.1_cds_WP_000649924.1_1332	30.341	323	329
WP_003009535.1	lcl|NZ_JQPN01000178.1_cds_WP_000709508.1_3337	28.701	331	329
WP_003009535.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	28.105	306	329
WP_003009535.1	lcl|NZ_JQPN01000085.1_cds_WP_000688698.1_2093	27.811	338	329
WP_003009535.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	25.786	318	329
WP_003009535.1	lcl|NZ_JQPN01000163.1_cds_WP_000475901.1_3199	27.899	276	329
WP_003009535.1	lcl|NZ_JQPN01000038.1_cds_WP_001074779.1_1156	27.273	275	329
WP_003009535.1	lcl|NZ_JQPN01000013.1_cds_WP_001003560.1_328	25.740	338	329
WP_003009535.1	lcl|NZ_JQPN01000121.1_cds_WP_000378097.1_2632	25.581	172	329
WP_003009795.1	lcl|NZ_JQPN01000125.1_cds_WP_000774259.1_2661	81.648	267	267
WP_003009795.1	lcl|NZ_JQPN01000111.1_cds_WP_000667727.1_2496	28.866	194	267
WP_003009795.1	lcl|NZ_JQPN01000160.1_cds_WP_000842260.1_3166	26.316	190	267
WP_003009795.1	lcl|NZ_JQPN01000043.1_cds_WP_000805357.1_1227	33.735	83	267
WP_003009515.1	lcl|NZ_JQPN01000125.1_cds_WP_000612798.1_2662	87.598	508	509
WP_003009515.1	lcl|NZ_JQPN01000031.1_cds_WP_000291581.1_950	26.032	315	509
WP_003009515.1	lcl|NZ_JQPN01000031.1_cds_WP_000364504.1_949	29.474	95	509
WP_003009515.1	lcl|NZ_JQPN01000125.1_cds_WP_000612798.1_2662	87.598	508	509
WP_003009515.1	lcl|NZ_JQPN01000031.1_cds_WP_000291581.1_950	26.032	315	509
WP_003009515.1	lcl|NZ_JQPN01000031.1_cds_WP_000364504.1_949	29.474	95	509
WP_003009505.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	92.121	330	330
WP_003009505.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	26.277	274	330
WP_003009505.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	29.020	255	330
WP_003009505.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	27.215	316	330
WP_003009505.1	lcl|NZ_JQPN01000013.1_cds_WP_001003560.1_328	29.960	247	330
WP_003009505.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	22.892	332	330
WP_003009505.1	lcl|NZ_JQPN01000044.1_cds_WP_000649924.1_1332	28.295	258	330
WP_003009505.1	lcl|NZ_JQPN01000085.1_cds_WP_000688698.1_2093	24.434	221	330
WP_003009505.1	lcl|NZ_JQPN01000038.1_cds_WP_001074779.1_1156	28.436	211	330
WP_003009505.1	lcl|NZ_JQPN01000178.1_cds_WP_000709508.1_3337	30.464	151	330
WP_003009505.1	lcl|NZ_JQPN01000058.1_cds_WP_000862751.1_1612	34.783	69	330
WP_003009505.1	lcl|NZ_JQPN01000034.1_cds_WP_000457972.1_1049	25.000	128	330
WP_003009804.1	lcl|NZ_JQPN01000125.1_cds_WP_061231847.1_2666	37.132	544	538
WP_003009804.1	lcl|NZ_JQPN01000125.1_cds_WP_061231847.1_2666	37.132	544	538
