WP_003009553.1	lcl|NZ_MTJU01000042.1_cds_WP_000340715.1_350	91.398	93	106
WP_003009527.1	lcl|NZ_MTJU01000042.1_cds_WP_000410266.1_349	90.764	314	321
WP_003009527.1	lcl|NZ_MTJU01000042.1_cds_WP_000646254.1_346	26.866	268	321
WP_003009527.1	lcl|NZ_MTJU01000001.1_cds_WP_000744698.1_988	22.769	325	321
WP_003009527.1	lcl|NZ_MTJU01000039.1_cds_WP_000723091.1_2287	23.239	284	321
WP_003009527.1	lcl|NZ_MTJU01000042.1_cds_WP_001067557.1_343	25.382	327	321
WP_003009527.1	lcl|NZ_MTJU01000056.1_cds_WP_002072074.1_51	23.923	209	321
WP_003009854.1	lcl|NZ_MTJU01000042.1_cds_WP_000604525.1_348	83.836	365	365
WP_003009869.1	lcl|NZ_MTJU01000042.1_cds_WP_000884059.1_347	91.892	185	185
WP_003009869.1	lcl|NZ_MTJU01000037.1_cds_WP_000351733.1_3037	38.571	140	185
WP_003009535.1	lcl|NZ_MTJU01000042.1_cds_WP_000646254.1_346	92.097	329	329
WP_003009535.1	lcl|NZ_MTJU01000001.1_cds_WP_000744698.1_988	32.595	316	329
WP_003009535.1	lcl|NZ_MTJU01000039.1_cds_WP_000723091.1_2287	30.746	335	329
WP_003009535.1	lcl|NZ_MTJU01000056.1_cds_WP_002072074.1_51	31.922	307	329
WP_003009535.1	lcl|NZ_MTJU01000005.1_cds_WP_000649924.1_686	30.341	323	329
WP_003009535.1	lcl|NZ_MTJU01000056.1_cds_WP_000709508.1_61	28.701	331	329
WP_003009535.1	lcl|NZ_MTJU01000042.1_cds_WP_001067557.1_343	28.105	306	329
WP_003009535.1	lcl|NZ_MTJU01000056.1_cds_WP_000688696.1_31	27.811	338	329
WP_003009535.1	lcl|NZ_MTJU01000042.1_cds_WP_000410266.1_349	25.786	318	329
WP_003009535.1	lcl|NZ_MTJU01000040.1_cds_WP_000475901.1_2734	27.899	276	329
WP_003009535.1	lcl|NZ_MTJU01000034.1_cds_WP_001074779.1_3369	27.273	275	329
WP_003009535.1	lcl|NZ_MTJU01000061.1_cds_WP_001003560.1_2027	25.740	338	329
WP_003009535.1	lcl|NZ_MTJU01000065.1_cds_WP_000378097.1_2881	25.581	172	329
WP_003009795.1	lcl|NZ_MTJU01000042.1_cds_WP_000774259.1_345	81.648	267	267
WP_003009795.1	lcl|NZ_MTJU01000056.1_cds_WP_000667727.1_9	28.866	194	267
WP_003009795.1	lcl|NZ_MTJU01000039.1_cds_WP_000842260.1_2286	26.316	190	267
WP_003009795.1	lcl|NZ_MTJU01000009.1_cds_WP_000805357.1_1458	33.735	83	267
WP_003009515.1	lcl|NZ_MTJU01000042.1_cds_WP_002072162.1_344	87.598	508	509
WP_003009515.1	lcl|NZ_MTJU01000034.1_cds_WP_000291581.1_3297	26.032	315	509
WP_003009515.1	lcl|NZ_MTJU01000034.1_cds_WP_000364504.1_3298	29.474	95	509
WP_003009515.1	lcl|NZ_MTJU01000042.1_cds_WP_002072162.1_344	87.598	508	509
WP_003009515.1	lcl|NZ_MTJU01000034.1_cds_WP_000291581.1_3297	26.032	315	509
WP_003009515.1	lcl|NZ_MTJU01000034.1_cds_WP_000364504.1_3298	29.474	95	509
WP_003009505.1	lcl|NZ_MTJU01000042.1_cds_WP_001067557.1_343	92.121	330	330
WP_003009505.1	lcl|NZ_MTJU01000056.1_cds_WP_002072074.1_51	26.277	274	330
WP_003009505.1	lcl|NZ_MTJU01000042.1_cds_WP_000646254.1_346	29.020	255	330
WP_003009505.1	lcl|NZ_MTJU01000001.1_cds_WP_000744698.1_988	27.215	316	330
WP_003009505.1	lcl|NZ_MTJU01000061.1_cds_WP_001003560.1_2027	29.960	247	330
WP_003009505.1	lcl|NZ_MTJU01000039.1_cds_WP_000723091.1_2287	22.892	332	330
WP_003009505.1	lcl|NZ_MTJU01000056.1_cds_WP_000688696.1_31	25.339	221	330
WP_003009505.1	lcl|NZ_MTJU01000005.1_cds_WP_000649924.1_686	28.295	258	330
WP_003009505.1	lcl|NZ_MTJU01000034.1_cds_WP_001074779.1_3369	28.436	211	330
WP_003009505.1	lcl|NZ_MTJU01000056.1_cds_WP_000709508.1_61	30.464	151	330
WP_003009505.1	lcl|NZ_MTJU01000055.1_cds_WP_000862751.1_1447	34.783	69	330
WP_003009505.1	lcl|NZ_MTJU01000063.1_cds_WP_000457972.1_2385	25.000	128	330
WP_003009804.1	lcl|NZ_MTJU01000042.1_cds_WP_000689740.1_340	37.132	544	538
WP_003009804.1	lcl|NZ_MTJU01000042.1_cds_WP_000689740.1_340	37.132	544	538
WP_003009317.1	lcl|NZ_MTJU01000042.1_cds_WP_000342716.1_339	67.170	265	265
WP_003009317.1	lcl|NZ_MTJU01000018.1_cds_WP_001002662.1_1701	41.152	243	265
WP_003009317.1	lcl|NZ_MTJU01000049.1_cds_WP_001183721.1_1547	27.746	173	265
WP_003009459.1	lcl|NZ_MTJU01000042.1_cds_WP_001246619.1_338	86.129	310	310
WP_003009459.1	lcl|NZ_MTJU01000033.1_cds_WP_000501205.1_1811	36.634	303	310
WP_003009459.1	lcl|NZ_MTJU01000049.1_cds_WP_001183721.1_1547	28.114	281	310
WP_003009459.1	lcl|NZ_MTJU01000037.1_cds_WP_000279896.1_3115	27.068	133	310
WP_003009459.1	lcl|NZ_MTJU01000042.1_cds_WP_001246619.1_338	86.129	310	310
WP_003009459.1	lcl|NZ_MTJU01000033.1_cds_WP_000501205.1_1811	36.634	303	310
WP_003009459.1	lcl|NZ_MTJU01000049.1_cds_WP_001183721.1_1547	28.114	281	310
WP_003009459.1	lcl|NZ_MTJU01000037.1_cds_WP_000279896.1_3115	27.068	133	310
WP_003009745.1	lcl|NZ_MTJU01000042.1_cds_WP_000479980.1_337	90.152	264	264
WP_036096976.1	lcl|NZ_MTJU01000042.1_cds_WP_000715958.1_336	83.721	129	130
WP_003009905.1	lcl|NZ_MTJU01000042.1_cds_WP_001088861.1_335	81.250	144	145
WP_003009905.1	lcl|NZ_MTJU01000056.1_cds_WP_000360600.1_73	30.263	76	145
WP_003009905.1	lcl|NZ_MTJU01000062.1_cds_WP_002069656.1_751	39.286	56	145
WP_036096974.1	lcl|NZ_MTJU01000042.1_cds_WP_000517242.1_334	89.140	221	221
WP_036096974.1	lcl|NZ_MTJU01000032.1_cds_WP_001069832.1_1747	28.440	109	221
WP_036096974.1	lcl|NZ_MTJU01000008.1_cds_WP_001082181.1_1081	23.077	78	221
WP_003009428.1	lcl|NZ_MTJU01000059.1_cds_WP_000642914.1_3249	30.183	328	664
WP_003009428.1	lcl|NZ_MTJU01000006.1_cds_WP_000529871.1_3579	27.753	227	664
WP_003009848.1	lcl|NZ_MTJU01000002.1_cds_WP_001046777.1_2406	56.122	392	393
WP_003009848.1	lcl|NZ_MTJU01000002.1_cds_WP_000384508.1_2404	26.738	374	393
WP_003009848.1	lcl|NZ_MTJU01000032.1_cds_WP_000347675.1_1746	26.971	241	393
WP_003009848.1	lcl|NZ_MTJU01000058.1_cds_WP_000402849.1_2743	22.363	237	393
WP_003009848.1	lcl|NZ_MTJU01000065.1_cds_WP_002097509.1_2858	25.397	252	393
WP_003009848.1	lcl|NZ_MTJU01000008.1_cds_WP_001082181.1_1081	25.414	181	393
WP_003009953.1	lcl|NZ_MTJU01000002.1_cds_WP_000564977.1_2405	53.448	174	177
WP_003009953.1	lcl|NZ_MTJU01000002.1_cds_WP_001206947.1_2416	28.169	142	177
WP_003009592.1	lcl|NZ_MTJU01000002.1_cds_WP_000384508.1_2404	66.501	403	407
WP_003009592.1	lcl|NZ_MTJU01000002.1_cds_WP_001046777.1_2406	25.926	405	407
WP_003009592.1	lcl|NZ_MTJU01000032.1_cds_WP_000347675.1_1746	29.496	139	407
WP_003009592.1	lcl|NZ_MTJU01000008.1_cds_WP_001082181.1_1081	25.309	162	407
WP_036096972.1	lcl|NZ_MTJU01000016.1_cds_WP_000043153.1_2620	27.530	247	241
WP_036096972.1	lcl|NZ_MTJU01000001.1_cds_WP_000998678.1_961	25.862	232	241
WP_036096972.1	lcl|NZ_MTJU01000062.1_cds_WP_000566240.1_748	26.776	183	241
