WP_003009553.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000340715.1_382	91.398	93	106
WP_003009527.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	90.764	314	321
WP_003009527.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000093099.1_403	58.730	63	321
WP_003009527.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	27.239	268	321
WP_003009527.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	22.769	325	321
WP_003009527.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	23.656	186	321
WP_003009527.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	22.887	284	321
WP_003009527.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	25.382	327	321
WP_003009854.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000604524.1_384	84.384	365	365
WP_003009869.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000884059.1_385	91.892	185	185
WP_003009869.1	lcl|NZ_JAGGCM010000004.1_cds_WP_000351733.1_764	38.571	140	185
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	92.097	329	329
WP_003009535.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	32.595	316	329
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	31.975	319	329
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	30.448	335	329
WP_003009535.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001984071.1_2812	32.248	307	329
WP_003009535.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000649925.1_1528	30.341	323	329
WP_003009535.1	lcl|NZ_JAGGCM010000060.1_cds_WP_000709511.1_3678	29.003	331	329
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000601375.1_439	25.993	277	329
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	28.105	306	329
WP_003009535.1	lcl|NZ_JAGGCM010000026.1_cds_WP_000688695.1_2832	27.811	338	329
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	26.101	318	329
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000475904.1_448	27.899	276	329
WP_003009535.1	lcl|NZ_JAGGCM010000017.1_cds_WP_001074785.1_2247	27.636	275	329
WP_003009535.1	lcl|NZ_JAGGCM010000018.1_cds_WP_001003555.1_2317	26.036	338	329
WP_003009535.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000487322.1_437	25.939	293	329
WP_003009795.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000774262.1_387	81.648	267	267
WP_003009795.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000800438.1_417	26.923	234	267
WP_003009795.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000859505.1_436	27.049	244	267
