WP_003009553.1	lcl|NZ_AFKX01000088.1_cds_WP_000340715.1_2855	91.398	93	106
WP_003009527.1	lcl|NZ_AFKX01000088.1_cds_WP_000410273.1_2854	90.764	314	321
WP_003009527.1	lcl|NZ_AFKX01000088.1_cds_WP_000093099.1_2834	58.730	63	321
WP_003009527.1	lcl|NZ_AFKX01000088.1_cds_WP_000646250.1_2851	27.239	268	321
WP_003009527.1	lcl|NZ_AFKX01000078.1_cds_WP_000744700.1_3113	22.769	325	321
WP_003009527.1	lcl|NZ_AFKX01000088.1_cds_WP_000600889.1_2825	23.656	186	321
WP_003009527.1	lcl|NZ_AFKX01000048.1_cds_WP_000723090.1_3461	22.887	284	321
WP_003009527.1	lcl|NZ_AFKX01000088.1_cds_WP_001067557.1_2848	25.382	327	321
WP_003009854.1	lcl|NZ_AFKX01000088.1_cds_WP_000604524.1_2853	84.384	365	365
WP_003009869.1	lcl|NZ_AFKX01000088.1_cds_WP_000884059.1_2852	91.892	185	185
WP_003009869.1	lcl|NZ_AFKX01000080.1_cds_WP_000351733.1_3047	38.571	140	185
WP_003009535.1	lcl|NZ_AFKX01000088.1_cds_WP_000646250.1_2851	92.097	329	329
WP_003009535.1	lcl|NZ_AFKX01000078.1_cds_WP_000744700.1_3113	32.595	316	329
WP_003009535.1	lcl|NZ_AFKX01000088.1_cds_WP_000600889.1_2825	31.975	319	329
WP_003009535.1	lcl|NZ_AFKX01000048.1_cds_WP_000723090.1_3461	30.448	335	329
WP_003009535.1	lcl|NZ_AFKX01000256.1_cds_WP_001984071.1_876	32.248	307	329
WP_003009535.1	lcl|NZ_AFKX01000142.1_cds_WP_000649925.1_1859	30.341	323	329
WP_003009535.1	lcl|NZ_AFKX01000384.1_cds_WP_000709511.1_146	29.003	331	329
WP_003009535.1	lcl|NZ_AFKX01000088.1_cds_WP_000601375.1_2798	25.993	277	329
WP_003009535.1	lcl|NZ_AFKX01000088.1_cds_WP_001067557.1_2848	28.105	306	329
WP_003009535.1	lcl|NZ_AFKX01000163.1_cds_WP_000688695.1_1620	27.811	338	329
WP_003009535.1	lcl|NZ_AFKX01000088.1_cds_WP_000410273.1_2854	26.101	318	329
WP_003009535.1	lcl|NZ_AFKX01000088.1_cds_WP_000475904.1_2789	27.899	276	329
WP_003009535.1	lcl|NZ_AFKX01000007.1_cds_WP_001074785.1_3706	27.636	275	329
WP_003009535.1	lcl|NZ_AFKX01000173.1_cds_WP_001003555.1_1570	26.036	338	329
WP_003009535.1	lcl|NZ_AFKX01000088.1_cds_WP_000487322.1_2800	25.939	293	329
WP_003009795.1	lcl|NZ_AFKX01000088.1_cds_WP_000774262.1_2850	81.648	267	267
WP_003009795.1	lcl|NZ_AFKX01000088.1_cds_WP_000800438.1_2820	26.923	234	267
WP_003009795.1	lcl|NZ_AFKX01000088.1_cds_WP_000859505.1_2801	27.049	244	267
WP_003009795.1	lcl|NZ_AFKX01000130.1_cds_WP_000667727.1_2006	28.866	194	267
WP_003009795.1	lcl|NZ_AFKX01000048.1_cds_WP_002036367.1_3460	26.190	168	267
WP_003009795.1	lcl|NZ_AFKX01000116.1_cds_WP_000805357.1_2262	33.735	83	267
WP_003009515.1	lcl|NZ_AFKX01000088.1_cds_WP_000612797.1_2849	87.992	508	509
WP_003009515.1	lcl|NZ_AFKX01000233.1_cds_WP_000291591.1_1128	26.032	315	509
WP_003009515.1	lcl|NZ_AFKX01000233.1_cds_WP_000364507.1_1127	26.316	114	509
WP_003009515.1	lcl|NZ_AFKX01000088.1_cds_WP_000612797.1_2849	87.992	508	509
WP_003009515.1	lcl|NZ_AFKX01000233.1_cds_WP_000291591.1_1128	26.032	315	509
WP_003009515.1	lcl|NZ_AFKX01000233.1_cds_WP_000364507.1_1127	26.316	114	509
WP_003009505.1	lcl|NZ_AFKX01000088.1_cds_WP_001067557.1_2848	92.121	330	330
WP_003009505.1	lcl|NZ_AFKX01000088.1_cds_WP_000646250.1_2851	27.869	305	330
WP_003009505.1	lcl|NZ_AFKX01000256.1_cds_WP_001984071.1_876	25.912	274	330
WP_003009505.1	lcl|NZ_AFKX01000088.1_cds_WP_000600889.1_2825	26.316	266	330
WP_003009505.1	lcl|NZ_AFKX01000078.1_cds_WP_000744700.1_3113	27.532	316	330
WP_003009505.1	lcl|NZ_AFKX01000173.1_cds_WP_001003555.1_1570	29.555	247	330
WP_003009505.1	lcl|NZ_AFKX01000048.1_cds_WP_000723090.1_3461	23.193	332	330
WP_003009505.1	lcl|NZ_AFKX01000163.1_cds_WP_000688695.1_1620	25.339	221	330
WP_003009505.1	lcl|NZ_AFKX01000142.1_cds_WP_000649925.1_1859	28.295	258	330
WP_003009505.1	lcl|NZ_AFKX01000088.1_cds_WP_000601375.1_2798	25.746	268	330
WP_003009505.1	lcl|NZ_AFKX01000007.1_cds_WP_001074785.1_3706	27.962	211	330
WP_003009505.1	lcl|NZ_AFKX01000384.1_cds_WP_000709511.1_146	30.464	151	330
WP_003009505.1	lcl|NZ_AFKX01000113.1_cds_WP_000690042.1_2312	35.211	71	330
WP_003009505.1	lcl|NZ_AFKX01000179.1_cds_WP_000457972.1_1503	25.000	128	330
WP_003009804.1	lcl|NZ_AFKX01000088.1_cds_WP_000689743.1_2845	37.316	544	538
WP_003009804.1	lcl|NZ_AFKX01000088.1_cds_WP_000689743.1_2845	37.316	544	538
WP_003009317.1	lcl|NZ_AFKX01000088.1_cds_WP_000342713.1_2844	67.170	265	265
WP_003009317.1	lcl|NZ_AFKX01000380.1_cds_WP_001002663.1_178	41.152	243	265
WP_003009317.1	lcl|NZ_AFKX01000095.1_cds_WP_001183723.1_2625	27.746	173	265
WP_003009459.1	lcl|NZ_AFKX01000088.1_cds_WP_001246618.1_2843	84.839	310	310
WP_003009459.1	lcl|NZ_AFKX01000122.1_cds_WP_000501205.1_2144	36.634	303	310
WP_003009459.1	lcl|NZ_AFKX01000095.1_cds_WP_001183723.1_2625	28.114	281	310
WP_003009459.1	lcl|NZ_AFKX01000069.1_cds_WP_000279894.1_3369	27.820	133	310
WP_003009459.1	lcl|NZ_AFKX01000088.1_cds_WP_001246618.1_2843	84.839	310	310
WP_003009459.1	lcl|NZ_AFKX01000122.1_cds_WP_000501205.1_2144	36.634	303	310
WP_003009459.1	lcl|NZ_AFKX01000095.1_cds_WP_001183723.1_2625	28.114	281	310
WP_003009459.1	lcl|NZ_AFKX01000069.1_cds_WP_000279894.1_3369	27.820	133	310
WP_003009745.1	lcl|NZ_AFKX01000088.1_cds_WP_000479982.1_2842	89.773	264	264
WP_036096976.1	lcl|NZ_AFKX01000088.1_cds_WP_000715958.1_2841	83.721	129	130
WP_003009905.1	lcl|NZ_AFKX01000088.1_cds_WP_001088866.1_2840	81.944	144	145
WP_003009905.1	lcl|NZ_AFKX01000383.1_cds_WP_000360599.1_163	30.263	76	145
WP_003009905.1	lcl|NZ_AFKX01000161.1_cds_WP_002069656.1_1690	39.286	56	145
WP_036096974.1	lcl|NZ_AFKX01000088.1_cds_WP_000517242.1_2839	89.140	221	221
WP_036096974.1	lcl|NZ_AFKX01000226.1_cds_WP_001069834.1_1183	28.440	109	221
WP_036096974.1	lcl|NZ_AFKX01000078.1_cds_WP_001082180.1_3141	23.077	78	221
WP_003009428.1	lcl|NZ_AFKX01000133.1_cds_WP_000642921.1_1983	30.488	328	664
WP_003009428.1	lcl|NZ_AFKX01000126.1_cds_WP_000529867.1_2064	28.019	207	664
WP_003009848.1	lcl|NZ_AFKX01000088.1_cds_WP_001015422.1_2837	25.558	403	393
WP_003009848.1	lcl|NZ_AFKX01000088.1_cds_WP_001206409.1_2829	27.500	160	393
WP_003009848.1	lcl|NZ_AFKX01000226.1_cds_WP_000347681.1_1184	28.571	210	393
WP_003009848.1	lcl|NZ_AFKX01000088.1_cds_WP_002082140.1_2813	26.000	250	393
WP_003009848.1	lcl|NZ_AFKX01000246.1_cds_WP_000402845.1_970	22.407	241	393
WP_003009848.1	lcl|NZ_AFKX01000088.1_cds_WP_000661932.1_2804	23.077	143	393
WP_003009848.1	lcl|NZ_AFKX01000078.1_cds_WP_001082180.1_3141	25.414	181	393
WP_003009953.1	lcl|NZ_AFKX01000088.1_cds_WP_000611594.1_2838	82.286	175	177
WP_003009953.1	lcl|NZ_AFKX01000013.1_cds_WP_001206947.1_3629	28.169	142	177
WP_003009592.1	lcl|NZ_AFKX01000088.1_cds_WP_001015422.1_2837	90.226	399	407
WP_003009592.1	lcl|NZ_AFKX01000226.1_cds_WP_000347681.1_1184	25.472	212	407
WP_003009592.1	lcl|NZ_AFKX01000078.1_cds_WP_001082180.1_3141	25.309	162	407
WP_003009592.1	lcl|NZ_AFKX01000088.1_cds_WP_000661932.1_2804	23.358	137	407
WP_036096972.1	lcl|NZ_AFKX01000093.1_cds_WP_000043153.1_2674	27.530	247	241
WP_036096972.1	lcl|NZ_AFKX01000218.1_cds_WP_000998676.1_1282	25.862	232	241
WP_036096972.1	lcl|NZ_AFKX01000161.1_cds_WP_000566240.1_1693	26.776	183	241
WP_036096972.1	lcl|NZ_AFKX01000365.1_cds_WP_000653653.1_370	25.098	255	241
WP_036096972.1	lcl|NZ_AFKX01000161.1_cds_WP_001968389.1_1665	25.847	236	241
WP_036096972.1	lcl|NZ_AFKX01000015.1_cds_WP_000194186.1_3601	25.000	204	241
WP_036096972.1	lcl|NZ_AFKX01000122.1_cds_WP_000167663.1_2153	23.500	200	241
WP_036096972.1	lcl|NZ_AFKX01000079.1_cds_WP_000093663.1_3076	20.571	175	241
WP_230458349.1	lcl|NZ_AFKX01000088.1_cds_WP_001106774.1_2832	40.214	373	418
WP_003009503.1	lcl|NZ_AFKX01000088.1_cds_WP_000834715.1_2831	67.616	562	598
WP_003009503.1	lcl|NZ_AFKX01000077.1_cds_WP_000172202.1_3148	33.245	379	598
WP_003009503.1	lcl|NZ_AFKX01000109.1_cds_WP_000667646.1_2352	46.154	234	598
WP_003009503.1	lcl|NZ_AFKX01000105.1_cds_WP_000300741.1_2408	43.777	233	598
WP_003009503.1	lcl|NZ_AFKX01000227.1_cds_WP_001052498.1_1177	31.933	238	598
WP_003009503.1	lcl|NZ_AFKX01000237.1_cds_WP_000510777.1_1043	33.476	233	598
WP_003009503.1	lcl|NZ_AFKX01000077.1_cds_WP_000942282.1_3162	27.984	243	598
WP_003009503.1	lcl|NZ_AFKX01000141.1_cds_WP_000536762.1_1887	32.057	209	598
WP_003009503.1	lcl|NZ_AFKX01000263.1_cds_WP_000603361.1_824	29.279	222	598
WP_003009503.1	lcl|NZ_AFKX01000074.1_cds_WP_000619175.1_3255	28.807	243	598
WP_003009503.1	lcl|NZ_AFKX01000216.1_cds_WP_000666552.1_1305	29.565	230	598
WP_003009503.1	lcl|NZ_AFKX01000210.1_cds_WP_001161019.1_1341	28.889	225	598
WP_003009503.1	lcl|NZ_AFKX01000080.1_cds_WP_000433117.1_3016	26.991	226	598
WP_003009503.1	lcl|NZ_AFKX01000222.1_cds_WP_001982953.1_1224	27.311	238	598
WP_003009503.1	lcl|NZ_AFKX01000080.1_cds_WP_001089500.1_3048	28.926	242	598
WP_003009503.1	lcl|NZ_AFKX01000272.1_cds_WP_000184524.1_766	29.167	216	598
WP_003009503.1	lcl|NZ_AFKX01000072.1_cds_WP_001288326.1_3287	26.471	238	598
WP_003009503.1	lcl|NZ_AFKX01000122.1_cds_WP_001141158.1_2159	30.508	236	598
WP_003009503.1	lcl|NZ_AFKX01000119.1_cds_WP_000598571.1_2187	27.935	247	598
WP_003009503.1	lcl|NZ_AFKX01000263.1_cds_WP_000054169.1_808	24.074	216	598
WP_003009503.1	lcl|NZ_AFKX01000074.1_cds_WP_000218838.1_3256	26.339	224	598
WP_003009503.1	lcl|NZ_AFKX01000094.1_cds_WP_001049200.1_2635	25.439	228	598
WP_003009503.1	lcl|NZ_AFKX01000381.1_cds_WP_000652136.1_170	27.189	217	598
WP_003009503.1	lcl|NZ_AFKX01000098.1_cds_WP_000136057.1_2532	24.336	226	598
WP_003009503.1	lcl|NZ_AFKX01000207.1_cds_WP_000052667.1_1391	28.049	164	598
WP_003009503.1	lcl|NZ_AFKX01000233.1_cds_WP_033111258.1_1122	30.769	65	598
WP_003009503.1	lcl|NZ_AFKX01000115.1_cds_WP_000590867.1_2286	25.490	153	598
WP_003009503.1	lcl|NZ_AFKX01000043.1_cds_WP_000519990.1_3471	29.592	98	598
WP_003009503.1	lcl|NZ_AFKX01000088.1_cds_WP_000834715.1_2831	67.616	562	598
WP_003009503.1	lcl|NZ_AFKX01000077.1_cds_WP_000172202.1_3148	33.245	379	598
WP_003009503.1	lcl|NZ_AFKX01000109.1_cds_WP_000667646.1_2352	46.154	234	598
WP_003009503.1	lcl|NZ_AFKX01000105.1_cds_WP_000300741.1_2408	43.777	233	598
WP_003009503.1	lcl|NZ_AFKX01000227.1_cds_WP_001052498.1_1177	31.933	238	598
WP_003009503.1	lcl|NZ_AFKX01000237.1_cds_WP_000510777.1_1043	33.476	233	598
WP_003009503.1	lcl|NZ_AFKX01000077.1_cds_WP_000942282.1_3162	27.984	243	598
WP_003009503.1	lcl|NZ_AFKX01000141.1_cds_WP_000536762.1_1887	32.057	209	598
WP_003009503.1	lcl|NZ_AFKX01000263.1_cds_WP_000603361.1_824	29.279	222	598
WP_003009503.1	lcl|NZ_AFKX01000074.1_cds_WP_000619175.1_3255	28.807	243	598
WP_003009503.1	lcl|NZ_AFKX01000216.1_cds_WP_000666552.1_1305	29.565	230	598
WP_003009503.1	lcl|NZ_AFKX01000210.1_cds_WP_001161019.1_1341	28.889	225	598
WP_003009503.1	lcl|NZ_AFKX01000080.1_cds_WP_000433117.1_3016	26.991	226	598
WP_003009503.1	lcl|NZ_AFKX01000222.1_cds_WP_001982953.1_1224	27.311	238	598
WP_003009503.1	lcl|NZ_AFKX01000080.1_cds_WP_001089500.1_3048	28.926	242	598
WP_003009503.1	lcl|NZ_AFKX01000272.1_cds_WP_000184524.1_766	29.167	216	598
WP_003009503.1	lcl|NZ_AFKX01000072.1_cds_WP_001288326.1_3287	26.471	238	598
WP_003009503.1	lcl|NZ_AFKX01000122.1_cds_WP_001141158.1_2159	30.508	236	598
WP_003009503.1	lcl|NZ_AFKX01000119.1_cds_WP_000598571.1_2187	27.935	247	598
WP_003009503.1	lcl|NZ_AFKX01000263.1_cds_WP_000054169.1_808	24.074	216	598
WP_003009503.1	lcl|NZ_AFKX01000074.1_cds_WP_000218838.1_3256	26.339	224	598
WP_003009503.1	lcl|NZ_AFKX01000094.1_cds_WP_001049200.1_2635	25.439	228	598
WP_003009503.1	lcl|NZ_AFKX01000381.1_cds_WP_000652136.1_170	27.189	217	598
WP_003009503.1	lcl|NZ_AFKX01000098.1_cds_WP_000136057.1_2532	24.336	226	598
WP_003009503.1	lcl|NZ_AFKX01000207.1_cds_WP_000052667.1_1391	28.049	164	598
WP_003009503.1	lcl|NZ_AFKX01000233.1_cds_WP_033111258.1_1122	30.769	65	598
WP_003009503.1	lcl|NZ_AFKX01000115.1_cds_WP_000590867.1_2286	25.490	153	598
WP_003009503.1	lcl|NZ_AFKX01000043.1_cds_WP_000519990.1_3471	29.592	98	598
WP_003009636.1	lcl|NZ_AFKX01000088.1_cds_WP_001015422.1_2837	34.271	391	410
WP_003009636.1	lcl|NZ_AFKX01000226.1_cds_WP_000347681.1_1184	21.622	148	410
WP_003009636.1	lcl|NZ_AFKX01000078.1_cds_WP_001082180.1_3141	26.016	123	410
WP_003009401.1	lcl|NZ_AFKX01000019.1_cds_WP_000575178.1_3555	37.912	364	365
WP_003009401.1	lcl|NZ_AFKX01000088.1_cds_WP_000608295.1_2846	38.781	361	365
