WP_003009553.1	lcl|NZ_JQHH01000022.1_cds_WP_004753574.1_436	89.247	93	106
WP_003009527.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	90.446	314	321
WP_003009527.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	20.652	276	321
WP_003009527.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	22.154	325	321
WP_003009527.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	22.308	260	321
WP_003009527.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	22.064	281	321
WP_003009869.1	lcl|NZ_JQHH01000070.1_cds_WP_004752075.1_1119	39.286	140	185
WP_003009869.1	lcl|NZ_JQHH01000022.1_cds_WP_004779567.1_404	34.463	177	185
WP_003009535.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	31.776	321	329
WP_003009535.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	31.962	316	329
WP_003009535.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	29.042	334	329
WP_003009535.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	32.362	309	329
WP_003009535.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	31.056	322	329
WP_003009535.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	29.126	309	329
WP_003009535.1	lcl|NZ_JQHH01000183.1_cds_WP_004766610.1_2736	29.607	331	329
WP_003009535.1	lcl|NZ_JQHH01000183.1_cds_WP_004766589.1_2707	28.152	341	329
WP_003009535.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	25.786	318	329
WP_003009535.1	lcl|NZ_JQHH01000106.1_cds_WP_082281223.1_1789	27.536	276	329
WP_003009535.1	lcl|NZ_JQHH01000002.1_cds_WP_004765661.1_19	27.459	244	329
WP_003009535.1	lcl|NZ_JQHH01000182.1_cds_WP_004766127.1_2671	28.148	270	329
WP_003009535.1	lcl|NZ_JQHH01000146.1_cds_WP_082281339.1_2318	25.000	268	329
WP_003009535.1	lcl|NZ_JQHH01000252.1_cds_WP_020764095.1_3299	27.984	243	329
WP_003009795.1	lcl|NZ_JQHH01000106.1_cds_WP_004780153.1_1785	28.139	231	267
WP_003009795.1	lcl|NZ_JQHH01000143.1_cds_WP_020763320.1_2269	29.534	193	267
WP_003009795.1	lcl|NZ_JQHH01000106.1_cds_WP_004766678.1_1807	26.455	189	267
WP_003009795.1	lcl|NZ_JQHH01000009.1_cds_WP_016761591.1_142	33.735	83	267
WP_003009515.1	lcl|NZ_JQHH01000071.1_cds_WP_004751764.1_1221	24.922	321	509
WP_003009515.1	lcl|NZ_JQHH01000071.1_cds_WP_004766128.1_1220	29.474	95	509
WP_003009515.1	lcl|NZ_JQHH01000053.1_cds_WP_082280986.1_872	32.787	122	509
WP_003009515.1	lcl|NZ_JQHH01000071.1_cds_WP_004751764.1_1221	24.922	321	509
WP_003009515.1	lcl|NZ_JQHH01000071.1_cds_WP_004766128.1_1220	29.474	95	509
WP_003009515.1	lcl|NZ_JQHH01000053.1_cds_WP_082280986.1_872	32.787	122	509
WP_003009505.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	26.277	274	330
WP_003009505.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	23.723	274	330
WP_003009505.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	27.536	276	330
WP_003009505.1	lcl|NZ_JQHH01000002.1_cds_WP_004765661.1_19	27.572	243	330
WP_003009505.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	24.024	333	330
WP_003009505.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	28.295	258	330
WP_003009505.1	lcl|NZ_JQHH01000183.1_cds_WP_004766589.1_2707	24.434	221	330
