WP_003009553.1	lcl|NZ_JQRD01000006.1_cds_WP_000340715.1_59	91.398	93	106
WP_003009527.1	lcl|NZ_JQRD01000006.1_cds_WP_004421326.1_60	90.354	311	321
WP_003009527.1	lcl|NZ_JQRD01000006.1_cds_WP_004434477.1_86	22.932	266	321
WP_003009527.1	lcl|NZ_JQRD01000006.1_cds_WP_061231970.1_63	26.019	319	321
WP_003009527.1	lcl|NZ_JQRD01000001.1_cds_WP_004419974.1_32	22.154	325	321
WP_003009527.1	lcl|NZ_JQRD01000187.1_cds_WP_004421482.1_2203	22.807	285	321
WP_003009527.1	lcl|NZ_JQRD01000164.1_cds_WP_198289136.1_2032	24.402	209	321
WP_003009527.1	lcl|NZ_JQRD01000006.1_cds_WP_004421253.1_66	25.725	276	321
WP_003009854.1	lcl|NZ_JQRD01000006.1_cds_WP_004421179.1_61	85.753	365	365
WP_003009869.1	lcl|NZ_JQRD01000006.1_cds_WP_004421442.1_62	92.432	185	185
WP_003009869.1	lcl|NZ_JQRD01000136.1_cds_WP_004424034.1_1751	39.286	140	185
WP_003009535.1	lcl|NZ_JQRD01000006.1_cds_WP_061231970.1_63	92.705	329	329
WP_003009535.1	lcl|NZ_JQRD01000001.1_cds_WP_004419974.1_32	31.646	316	329
WP_003009535.1	lcl|NZ_JQRD01000187.1_cds_WP_004421482.1_2203	28.448	348	329
WP_003009535.1	lcl|NZ_JQRD01000006.1_cds_WP_004434771.1_77	30.267	337	329
WP_003009535.1	lcl|NZ_JQRD01000164.1_cds_WP_198289136.1_2032	31.494	308	329
WP_003009535.1	lcl|NZ_JQRD01000066.1_cds_WP_061232257.1_846	30.599	317	329
WP_003009535.1	lcl|NZ_JQRD01000299.1_cds_WP_061233374.1_2973	29.607	331	329
WP_003009535.1	lcl|NZ_JQRD01000006.1_cds_WP_004421253.1_66	28.105	306	329
WP_003009535.1	lcl|NZ_JQRD01000033.1_cds_WP_061232122.1_448	26.100	341	329
WP_003009535.1	lcl|NZ_JQRD01000006.1_cds_WP_004421326.1_60	25.000	316	329
WP_003009535.1	lcl|NZ_JQRD01000187.1_cds_WP_061233014.1_2186	27.174	276	329
WP_003009535.1	lcl|NZ_JQRD01000009.1_cds_WP_004436914.1_123	27.138	269	329
WP_003009535.1	lcl|NZ_JQRD01000006.1_cds_WP_004434477.1_86	26.059	307	329
WP_003009535.1	lcl|NZ_JQRD01000369.1_cds_WP_004432019.1_3311	25.228	329	329
WP_003009535.1	lcl|NZ_JQRD01000107.1_cds_WP_061232642.1_1400	25.000	268	329
WP_003009535.1	lcl|NZ_JQRD01000144.1_cds_WP_061232868.1_1875	27.160	243	329
WP_003009795.1	lcl|NZ_JQRD01000006.1_cds_WP_004421408.1_64	81.273	267	267
WP_003009795.1	lcl|NZ_JQRD01000187.1_cds_WP_004430538.1_2204	26.984	189	267
WP_003009795.1	lcl|NZ_JQRD01000312.1_cds_WP_061233395.1_3033	30.481	187	267
WP_003009795.1	lcl|NZ_JQRD01000038.1_cds_WP_004456362.1_513	33.735	83	267
WP_003009515.1	lcl|NZ_JQRD01000006.1_cds_WP_004420971.1_65	87.033	509	509
WP_003009515.1	lcl|NZ_JQRD01000076.1_cds_WP_061232297.1_954	26.032	315	509
WP_003009515.1	lcl|NZ_JQRD01000076.1_cds_WP_002148203.1_955	29.474	95	509
WP_003009515.1	lcl|NZ_JQRD01000006.1_cds_WP_004420971.1_65	87.033	509	509
WP_003009515.1	lcl|NZ_JQRD01000076.1_cds_WP_061232297.1_954	26.032	315	509
WP_003009515.1	lcl|NZ_JQRD01000076.1_cds_WP_002148203.1_955	29.474	95	509
WP_003009505.1	lcl|NZ_JQRD01000006.1_cds_WP_004421253.1_66	91.818	330	330
WP_003009505.1	lcl|NZ_JQRD01000006.1_cds_WP_061231970.1_63	28.146	302	330
WP_003009505.1	lcl|NZ_JQRD01000164.1_cds_WP_198289136.1_2032	25.912	274	330
WP_003009505.1	lcl|NZ_JQRD01000001.1_cds_WP_004419974.1_32	27.899	276	330
WP_003009505.1	lcl|NZ_JQRD01000187.1_cds_WP_004421482.1_2203	25.000	348	330
WP_003009505.1	lcl|NZ_JQRD01000006.1_cds_WP_004434771.1_77	30.233	215	330
