WP_003009553.1	lcl|NZ_MCLV01000109.1_cds_WP_000340715.1_418	91.398	93	106
WP_003009527.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	90.446	314	321
WP_003009527.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	22.222	279	321
WP_003009527.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	22.769	325	321
WP_003009527.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	22.887	284	321
WP_003009527.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	23.009	226	321
WP_003009869.1	lcl|NZ_MCLV01000003.1_cds_WP_000351733.1_1898	38.571	140	185
WP_003009869.1	lcl|NZ_MCLV01000010.1_cds_WP_001047905.1_289	34.463	177	185
WP_003009535.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	32.399	321	329
WP_003009535.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	32.595	316	329
WP_003009535.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	30.448	335	329
WP_003009535.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	32.248	307	329
WP_003009535.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	30.341	323	329
WP_003009535.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	29.836	305	329
WP_003009535.1	lcl|NZ_MCLV01000065.1_cds_WP_000709511.1_3339	29.003	331	329
WP_003009535.1	lcl|NZ_MCLV01000056.1_cds_WP_000688696.1_3033	27.811	338	329
WP_003009535.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	26.101	318	329
WP_003009535.1	lcl|NZ_MCLV01000039.1_cds_WP_001074784.1_2366	27.437	277	329
WP_003009535.1	lcl|NZ_MCLV01000005.1_cds_WP_001003556.1_2792	26.506	332	329
WP_003009535.1	lcl|NZ_MCLV01000010.1_cds_WP_000460023.1_267	24.453	274	329
WP_003009795.1	lcl|NZ_MCLV01000010.1_cds_WP_061243593.1_270	27.586	232	267
WP_003009795.1	lcl|NZ_MCLV01000040.1_cds_WP_000667727.1_2502	28.866	194	267
