WP_003009553.1	lcl|NZ_ANNL01000057.1_cds_WP_000340715.1_1587	91.398	93	106
WP_003009527.1	lcl|NZ_ANNL01000057.1_cds_WP_000712241.1_1586	90.764	314	321
WP_003009527.1	lcl|NZ_ANNL01000057.1_cds_WP_000646240.1_1583	26.866	268	321
WP_003009527.1	lcl|NZ_ANNL01000055.1_cds_WP_000744700.1_1421	22.769	325	321
WP_003009527.1	lcl|NZ_ANNL01000057.1_cds_WP_000723084.1_1516	23.239	284	321
WP_003009527.1	lcl|NZ_ANNL01000057.1_cds_WP_001067557.1_1580	25.382	327	321
WP_003009854.1	lcl|NZ_ANNL01000057.1_cds_WP_000604524.1_1585	84.384	365	365
WP_003009869.1	lcl|NZ_ANNL01000057.1_cds_WP_000884058.1_1584	92.973	185	185
WP_003009869.1	lcl|NZ_ANNL01000118.1_cds_WP_000351733.1_3361	38.571	140	185
WP_003009535.1	lcl|NZ_ANNL01000057.1_cds_WP_000646240.1_1583	91.489	329	329
WP_003009535.1	lcl|NZ_ANNL01000055.1_cds_WP_000744700.1_1421	32.595	316	329
WP_003009535.1	lcl|NZ_ANNL01000057.1_cds_WP_000723084.1_1516	30.746	335	329
WP_003009535.1	lcl|NZ_ANNL01000115.1_cds_WP_001984071.1_3214	32.248	307	329
WP_003009535.1	lcl|NZ_ANNL01000023.1_cds_WP_000649924.1_661	30.341	323	329
WP_003009535.1	lcl|NZ_ANNL01000015.1_cds_WP_000709512.1_404	29.003	331	329
WP_003009535.1	lcl|NZ_ANNL01000057.1_cds_WP_001067557.1_1580	28.105	306	329
WP_003009535.1	lcl|NZ_ANNL01000115.1_cds_LEP1GSC013_RS01000000127235_3194	28.226	248	329
WP_003009535.1	lcl|NZ_ANNL01000057.1_cds_WP_000712241.1_1586	25.786	318	329
WP_003009535.1	lcl|NZ_ANNL01000057.1_cds_WP_000475906.1_1533	27.174	276	329
WP_003009535.1	lcl|NZ_ANNL01000094.1_cds_WP_001074785.1_2714	27.636	275	329
WP_003009535.1	lcl|NZ_ANNL01000091.1_cds_WP_001003551.1_2560	26.205	332	329
WP_003009535.1	lcl|NZ_ANNL01000057.1_cds_WP_000378096.1_1563	25.581	172	329
WP_003009795.1	lcl|NZ_ANNL01000057.1_cds_WP_000774257.1_1582	81.648	267	267
WP_003009795.1	lcl|NZ_ANNL01000057.1_cds_WP_000842260.1_1515	26.316	190	267
WP_003009795.1	lcl|NZ_ANNL01000085.1_cds_WP_000667728.1_2376	28.866	194	267
WP_003009795.1	lcl|NZ_ANNL01000003.1_cds_WP_000805356.1_62	33.735	83	267
WP_003009515.1	lcl|NZ_ANNL01000057.1_cds_WP_010679538.1_1581	87.402	508	509
