WP_003009553.1	lcl|NZ_AOGY02000051.1_cds_WP_002983174.1_1829	58.228	79	106
WP_003009527.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	81.290	310	321
WP_003009527.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	27.329	322	321
WP_003009527.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	23.125	320	321
WP_003009527.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	21.429	336	321
WP_003009527.1	lcl|NZ_AOGY02000014.1_cds_WP_002976825.1_3574	22.430	321	321
WP_003009527.1	lcl|NZ_AOGY02000039.1_cds_WP_198288770.1_2341	23.457	243	321
WP_003009869.1	lcl|NZ_AOGY02000065.1_cds_WP_002987403.1_966	33.594	128	185
WP_003009869.1	lcl|NZ_AOGY02000051.1_cds_WP_002982621.1_1811	30.539	167	185
WP_003009535.1	lcl|NZ_AOGY02000051.1_cds_WP_002983227.1_1785	33.123	317	329
WP_003009535.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	30.255	314	329
WP_003009535.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	29.412	340	329
WP_003009535.1	lcl|NZ_AOGY02000014.1_cds_WP_002976825.1_3574	29.936	314	329
WP_003009535.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	29.073	313	329
WP_003009535.1	lcl|NZ_AOGY02000051.1_cds_WP_002982626.1_1800	28.413	271	329
WP_003009535.1	lcl|NZ_AOGY02000014.1_cds_WP_002976810.1_3399	24.534	322	329
WP_003009535.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	26.646	319	329
WP_003009535.1	lcl|NZ_AOGY02000061.1_cds_WP_002985453.1_1322	28.000	250	329
WP_003009535.1	lcl|NZ_AOGY02000051.1_cds_WP_002982416.1_1780	26.087	276	329
WP_003009535.1	lcl|NZ_AOGY02000051.1_cds_WP_002982668.1_1779	22.745	255	329
WP_003009535.1	lcl|NZ_AOGY02000062.1_cds_WP_002986389.1_1205	23.256	258	329
WP_003009535.1	lcl|NZ_AOGY02000051.1_cds_WP_002982959.1_1747	24.627	268	329
WP_003009535.1	lcl|NZ_AOGY02000070.1_cds_WP_002988390.1_625	29.020	255	329
WP_003009535.1	lcl|NZ_AOGY02000051.1_cds_WP_002982783.1_1790	31.410	156	329
WP_003009535.1	lcl|NZ_AOGY02000039.1_cds_WP_198288770.1_2341	25.524	286	329
WP_003009535.1	lcl|NZ_AOGY02000061.1_cds_WP_002985415.1_1330	25.197	127	329
WP_003009795.1	lcl|NZ_AOGY02000051.1_cds_WP_002982350.1_1788	26.570	207	267
WP_003009795.1	lcl|NZ_AOGY02000051.1_cds_WP_002982282.1_1686	24.806	258	267
WP_003009795.1	lcl|NZ_AOGY02000051.1_cds_WP_157356625.1_1814	27.528	178	267
WP_003009795.1	lcl|NZ_AOGY02000039.1_cds_WP_002980730.1_2329	27.273	198	267
WP_003009795.1	lcl|NZ_AOGY02000014.1_cds_WP_083901906.1_3464	32.584	89	267
WP_003009515.1	lcl|NZ_AOGY02000065.1_cds_WP_002987454.1_988	25.145	346	509
WP_003009515.1	lcl|NZ_AOGY02000065.1_cds_WP_002987371.1_989	27.193	114	509
