WP_003009553.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	91.398	93	106
WP_003009527.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	92.195	205	321
WP_003009527.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	88.496	113	321
WP_003009527.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	58.730	63	321
WP_003009527.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	27.239	268	321
WP_003009527.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	22.769	325	321
WP_003009527.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	23.656	186	321
WP_003009527.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	22.887	284	321
WP_003009527.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	25.382	327	321
WP_003009854.1	lcl|NZ_AFKL01000180.1_cds_WP_000604524.1_1418	84.384	365	365
WP_003009869.1	lcl|NZ_AFKL01000180.1_cds_WP_000884059.1_1417	91.892	185	185
WP_003009869.1	lcl|NZ_AFKL01000155.1_cds_WP_000351733.1_1621	38.571	140	185
WP_003009535.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	92.097	329	329
WP_003009535.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	32.595	316	329
WP_003009535.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	31.975	319	329
WP_003009535.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	32.248	307	329
WP_003009535.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	30.341	323	329
WP_003009535.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	29.054	296	329
WP_003009535.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	29.003	331	329
WP_003009535.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	25.993	277	329
WP_003009535.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	28.105	306	329
WP_003009535.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	27.811	338	329
WP_003009535.1	lcl|NZ_AFKL01000073.1_cds_WP_000475904.1_2718	27.899	276	329
WP_003009535.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	28.402	169	329
WP_003009535.1	lcl|NZ_AFKL01000006.1_cds_WP_001074785.1_3747	27.636	275	329
WP_003009535.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	26.036	338	329
WP_003009535.1	lcl|NZ_AFKL01000008.1_cds_WP_000487322.1_3723	25.939	293	329
WP_003009535.1	lcl|NZ_AFKL01000073.1_cds_WP_141567160.1_2701	51.429	35	329
WP_003009795.1	lcl|NZ_AFKL01000180.1_cds_WP_000774262.1_1415	81.648	267	267
WP_003009795.1	lcl|NZ_AFKL01000008.1_cds_WP_000800438.1_3703	26.923	234	267
WP_003009795.1	lcl|NZ_AFKL01000008.1_cds_WP_000859505.1_3722	27.049	244	267
WP_003009795.1	lcl|NZ_AFKL01000123.1_cds_WP_000667727.1_1895	28.866	194	267
WP_003009795.1	lcl|NZ_AFKL01000026.1_cds_WP_000842256.1_3531	26.190	168	267
WP_003009795.1	lcl|NZ_AFKL01000077.1_cds_WP_000805357.1_2597	33.735	83	267
WP_003009515.1	lcl|NZ_AFKL01000180.1_cds_WP_000612797.1_1414	87.992	508	509
WP_003009515.1	lcl|NZ_AFKL01000051.1_cds_WP_000291591.1_3356	26.032	315	509
