WP_003009553.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594790.1_3127	60.465	86	106
WP_003009527.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	82.803	314	321
WP_003009527.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	22.581	279	321
WP_003009527.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	23.125	320	321
WP_003009527.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	23.203	306	321
WP_003009527.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	27.113	284	321
WP_003009527.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	22.619	168	321
WP_003009527.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	23.839	323	321
WP_003009527.1	lcl|NZ_JAMQQC010000002.1_cds_WP_265373610.1_3404	21.675	203	321
WP_003009869.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373508.1_3095	31.088	193	185
WP_003009869.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373418.1_2683	33.333	129	185
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	32.087	321	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	30.492	305	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	30.573	314	329
WP_003009535.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	29.706	340	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	27.536	345	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	30.032	313	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	30.063	316	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721309.1_1308	27.245	323	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	28.616	318	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	27.600	250	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	22.472	267	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594706.1_3085	32.911	158	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	25.000	272	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373481.1_3038	24.818	274	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594683.1_3071	26.718	262	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639750.1_872	28.112	249	329
WP_003009535.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373036.1_584	24.719	178	329
WP_003009535.1	lcl|NZ_JAMQQC010000002.1_cds_WP_265373610.1_3404	25.952	289	329
WP_003009795.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594689.1_3074	25.862	232	267
WP_003009795.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594704.1_3083	27.536	207	267
WP_003009795.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638601.1_2977	25.194	258	267
WP_003009795.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373492.1_3054	26.984	189	267
WP_003009795.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373166.1_1375	27.841	176	267
WP_003009795.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715921.1_3392	27.411	197	267
WP_003009515.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	24.771	327	509
WP_003009515.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	32.258	62	509
WP_003009515.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	24.771	327	509
WP_003009515.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	32.258	62	509
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	23.704	270	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	26.792	265	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	24.468	282	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	29.818	275	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	26.625	323	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	24.688	320	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	24.242	264	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639750.1_872	27.751	209	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	22.692	260	330
WP_003009505.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	23.510	302	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	23.019	265	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373036.1_584	28.977	176	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	23.030	330	330
WP_003009505.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721309.1_1308	27.152	151	330
WP_003009317.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100715657.1_1745	38.735	253	265
WP_003009317.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135676191.1_339	25.294	170	265
WP_003009459.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135603758.1_679	37.209	301	310
WP_003009459.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135676191.1_339	30.547	311	310
WP_003009459.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718541.1_2620	22.305	269	310
WP_003009459.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135603758.1_679	37.209	301	310
WP_003009459.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135676191.1_339	30.547	311	310
WP_003009459.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718541.1_2620	22.305	269	310
WP_003009905.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100718959.1_314	42.857	63	145
WP_036096974.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373512.1_3103	33.019	106	221
WP_036096974.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638942.1_2602	29.897	97	221
WP_036096974.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638974.1_2535	30.921	152	221
WP_036096974.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594060.1_1697	26.190	84	221
WP_003009428.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373483.1_3041	28.079	203	664
WP_003009428.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135663125.1_3045	25.193	389	664
WP_003009848.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135591551.1_2324	26.522	230	393
WP_003009848.1	lcl|NZ_JAMQQC010000001.1_cds_WP_238761182.1_3088	24.074	216	393
WP_003009848.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638943.1_2601	27.778	144	393
WP_003009848.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594060.1_1697	21.687	249	393
WP_003009953.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373121.1_1133	28.986	138	177
WP_036096972.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715851.1_3468	27.004	237	241
WP_036096972.1	lcl|NZ_JAMQQC010000001.1_cds_WP_004786786.1_1202	27.891	147	241
