WP_003009553.1	lcl|NZ_JQOW01000121.1_cds_WP_000340715.1_2786	91.398	93	106
WP_003009527.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	90.764	314	321
WP_003009527.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	27.239	268	321
WP_003009527.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	22.769	325	321
WP_003009527.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	26.269	335	321
WP_003009527.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	23.656	186	321
WP_003009527.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	22.887	284	321
WP_003009527.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	25.382	327	321
WP_003009854.1	lcl|NZ_JQOW01000121.1_cds_WP_000604524.1_2784	84.384	365	365
WP_003009869.1	lcl|NZ_JQOW01000121.1_cds_WP_000884059.1_2783	91.892	185	185
WP_003009869.1	lcl|NZ_JQOW01000045.1_cds_WP_000351733.1_1221	38.571	140	185
WP_003009535.1	lcl|NZ_JQOW01000121.1_cds_WP_000646255.1_2782	91.793	329	329
WP_003009535.1	lcl|NZ_JQOW01000018.1_cds_WP_000744695.1_426	32.595	316	329
WP_003009535.1	lcl|NZ_JQOW01000058.1_cds_WP_000600891.1_1517	31.975	319	329
WP_003009535.1	lcl|NZ_JQOW01000058.1_cds_WP_000723081.1_1465	30.149	335	329
WP_003009535.1	lcl|NZ_JQOW01000021.1_cds_WP_002064390.1_514	31.922	307	329
WP_003009535.1	lcl|NZ_JQOW01000085.1_cds_WP_000649929.1_2097	30.341	323	329
WP_003009535.1	lcl|NZ_JQOW01000127.1_cds_WP_000709511.1_2865	29.003	331	329
WP_003009535.1	lcl|NZ_JQOW01000058.1_cds_WP_000601375.1_1490	25.993	277	329
WP_003009535.1	lcl|NZ_JQOW01000121.1_cds_WP_001067557.1_2779	28.105	306	329
WP_003009535.1	lcl|NZ_JQOW01000021.1_cds_WP_000688698.1_494	27.811	338	329
WP_003009535.1	lcl|NZ_JQOW01000121.1_cds_WP_000410273.1_2785	26.101	318	329
WP_003009535.1	lcl|NZ_JQOW01000058.1_cds_WP_000475897.1_1482	27.899	276	329
WP_003009535.1	lcl|NZ_JQOW01000037.1_cds_WP_001074779.1_975	27.273	275	329
WP_003009535.1	lcl|NZ_JQOW01000044.1_cds_WP_001003563.1_1217	25.301	332	329
WP_003009535.1	lcl|NZ_JQOW01000058.1_cds_WP_000487319.1_1492	27.027	296	329
WP_003009795.1	lcl|NZ_JQOW01000121.1_cds_WP_000774259.1_2781	81.648	267	267
