WP_003009553.1	lcl|NZ_AHML02000020.1_cds_WP_004753574.1_1931	89.247	93	106
WP_003009527.1	lcl|NZ_AHML02000020.1_cds_WP_004755091.1_1932	91.401	314	321
WP_003009527.1	lcl|NZ_AHML02000020.1_cds_WP_004755430.1_1935	27.239	268	321
WP_003009527.1	lcl|NZ_AHML02000003.1_cds_WP_004756623.1_3406	22.154	325	321
WP_003009527.1	lcl|NZ_AHML02000020.1_cds_WP_004755262.1_2010	22.064	281	321
WP_003009527.1	lcl|NZ_AHML02000020.1_cds_WP_004755319.1_1938	25.993	277	321
WP_003009527.1	lcl|NZ_AHML02000012.1_cds_WP_004751543.1_2437	22.259	301	321
WP_003009854.1	lcl|NZ_AHML02000020.1_cds_WP_004777161.1_1933	85.753	365	365
WP_003009869.1	lcl|NZ_AHML02000020.1_cds_WP_004753627.1_1934	91.351	185	185
WP_003009869.1	lcl|NZ_AHML02000027.1_cds_WP_004752075.1_1220	39.286	140	185
WP_003009535.1	lcl|NZ_AHML02000020.1_cds_WP_004755430.1_1935	90.881	329	329
WP_003009535.1	lcl|NZ_AHML02000003.1_cds_WP_004756623.1_3406	31.962	316	329
WP_003009535.1	lcl|NZ_AHML02000020.1_cds_WP_004755262.1_2010	30.448	335	329
WP_003009535.1	lcl|NZ_AHML02000012.1_cds_WP_004751543.1_2437	33.010	309	329
WP_003009535.1	lcl|NZ_AHML02000015.1_cds_WP_004758110.1_2358	30.675	326	329
WP_003009535.1	lcl|NZ_AHML02000012.1_cds_WP_004751412.1_2426	29.607	331	329
WP_003009535.1	lcl|NZ_AHML02000020.1_cds_WP_004755319.1_1938	28.758	306	329
WP_003009535.1	lcl|NZ_AHML02000015.1_cds_WP_004758119.1_2215	28.881	277	329
WP_003009535.1	lcl|NZ_AHML02000020.1_cds_WP_004755091.1_1932	25.786	318	329
WP_003009535.1	lcl|NZ_AHML02000020.1_cds_WP_002733698.1_1993	27.174	276	329
WP_003009535.1	lcl|NZ_AHML02000027.1_cds_WP_004758809.1_1421	28.148	270	329
WP_003009535.1	lcl|NZ_AHML02000003.1_cds_WP_004755140.1_3533	27.459	244	329
WP_003009535.1	lcl|NZ_AHML02000007.1_cds_WP_004750263.1_2788	25.000	268	329
WP_003009535.1	lcl|NZ_AHML02000035.1_cds_WP_004759524.1_123	27.984	243	329
WP_003009535.1	lcl|NZ_AHML02000020.1_cds_WP_016751488.1_1958	25.000	172	329
WP_003009795.1	lcl|NZ_AHML02000020.1_cds_WP_004758405.1_1936	81.648	267	267
WP_003009795.1	lcl|NZ_AHML02000015.1_cds_WP_004758023.1_2192	29.534	193	267
WP_003009795.1	lcl|NZ_AHML02000020.1_cds_WP_004754191.1_2011	26.455	189	267
WP_003009795.1	lcl|NZ_AHML02000019.1_cds_WP_004758210.1_2095	33.735	83	267
WP_003009515.1	lcl|NZ_AHML02000020.1_cds_WP_016753424.1_1937	87.795	508	509
WP_003009515.1	lcl|NZ_AHML02000027.1_cds_WP_004751764.1_1493	24.922	321	509
WP_003009515.1	lcl|NZ_AHML02000027.1_cds_WP_004752264.1_1492	29.474	95	509
WP_003009515.1	lcl|NZ_AHML02000034.1_cds_WP_004753706.1_418	32.787	122	509
WP_003009515.1	lcl|NZ_AHML02000020.1_cds_WP_016753424.1_1937	87.795	508	509
WP_003009515.1	lcl|NZ_AHML02000027.1_cds_WP_004751764.1_1493	24.922	321	509
WP_003009515.1	lcl|NZ_AHML02000027.1_cds_WP_004752264.1_1492	29.474	95	509
WP_003009515.1	lcl|NZ_AHML02000034.1_cds_WP_004753706.1_418	32.787	122	509
WP_003009505.1	lcl|NZ_AHML02000020.1_cds_WP_004755319.1_1938	91.768	328	330
WP_003009505.1	lcl|NZ_AHML02000020.1_cds_WP_004755430.1_1935	28.065	310	330
WP_003009505.1	lcl|NZ_AHML02000012.1_cds_WP_004751543.1_2437	25.912	274	330
WP_003009505.1	lcl|NZ_AHML02000003.1_cds_WP_004756623.1_3406	28.159	277	330
WP_003009505.1	lcl|NZ_AHML02000003.1_cds_WP_004755140.1_3533	28.340	247	330
WP_003009505.1	lcl|NZ_AHML02000020.1_cds_WP_004755262.1_2010	24.024	333	330
WP_003009505.1	lcl|NZ_AHML02000015.1_cds_WP_004758110.1_2358	28.685	251	330
WP_003009505.1	lcl|NZ_AHML02000015.1_cds_WP_004758119.1_2215	24.434	221	330
WP_003009505.1	lcl|NZ_AHML02000012.1_cds_WP_004751412.1_2426	30.464	151	330
WP_003009505.1	lcl|NZ_AHML02000007.1_cds_WP_004750263.1_2788	25.781	128	330
WP_003009505.1	lcl|NZ_AHML02000027.1_cds_WP_004758809.1_1421	27.368	190	330
WP_003009505.1	lcl|NZ_AHML02000020.1_cds_WP_004755091.1_1932	23.692	325	330
WP_003009804.1	lcl|NZ_AHML02000020.1_cds_WP_004755296.1_1941	37.226	548	538
WP_003009804.1	lcl|NZ_AHML02000020.1_cds_WP_004755296.1_1941	37.226	548	538
WP_003009317.1	lcl|NZ_AHML02000020.1_cds_WP_002740998.1_1942	67.170	265	265
WP_003009317.1	lcl|NZ_AHML02000004.1_cds_WP_004755702.1_3020	42.387	243	265
WP_003009317.1	lcl|NZ_AHML02000021.1_cds_WP_004754016.1_1751	28.824	170	265
WP_003009459.1	lcl|NZ_AHML02000020.1_cds_WP_004777170.1_1943	86.774	310	310
WP_003009459.1	lcl|NZ_AHML02000028.1_cds_WP_004751322.1_909	36.964	303	310
WP_003009459.1	lcl|NZ_AHML02000021.1_cds_WP_004754016.1_1751	28.571	308	310
WP_003009459.1	lcl|NZ_AHML02000027.1_cds_WP_004752420.1_1152	27.068	133	310
WP_003009459.1	lcl|NZ_AHML02000020.1_cds_WP_004777170.1_1943	86.774	310	310
WP_003009459.1	lcl|NZ_AHML02000028.1_cds_WP_004751322.1_909	36.964	303	310
WP_003009459.1	lcl|NZ_AHML02000021.1_cds_WP_004754016.1_1751	28.571	308	310
WP_003009459.1	lcl|NZ_AHML02000027.1_cds_WP_004752420.1_1152	27.068	133	310
WP_003009745.1	lcl|NZ_AHML02000020.1_cds_WP_004754589.1_1944	90.909	264	264
WP_036096976.1	lcl|NZ_AHML02000020.1_cds_WP_002733551.1_1945	82.308	130	130
WP_003009905.1	lcl|NZ_AHML02000020.1_cds_WP_004777167.1_1946	80.556	144	145
WP_003009905.1	lcl|NZ_AHML02000007.1_cds_WP_004756253.1_2564	41.071	56	145
WP_003009905.1	lcl|NZ_AHML02000005.1_cds_WP_004757231.1_2999	28.947	76	145
WP_036096974.1	lcl|NZ_AHML02000020.1_cds_WP_004777149.1_1947	90.950	221	221
WP_036096974.1	lcl|NZ_AHML02000028.1_cds_WP_004751308.1_930	28.440	109	221
WP_003009428.1	lcl|NZ_AHML02000034.1_cds_WP_004754884.1_412	29.412	323	664
WP_003009428.1	lcl|NZ_AHML02000015.1_cds_WP_004758092.1_2281	26.829	410	664
WP_003009848.1	lcl|NZ_AHML02000020.1_cds_WP_004758383.1_1950	27.401	354	393
WP_003009848.1	lcl|NZ_AHML02000028.1_cds_WP_004751353.1_931	28.571	210	393
WP_003009848.1	lcl|NZ_AHML02000033.1_cds_WP_004759313.1_438	23.529	221	393
WP_003009848.1	lcl|NZ_AHML02000020.1_cds_WP_004754038.1_1979	30.935	139	393
WP_003009848.1	lcl|NZ_AHML02000003.1_cds_WP_004755433.1_3378	25.949	158	393
WP_003009953.1	lcl|NZ_AHML02000020.1_cds_WP_004758337.1_1949	76.136	176	177
WP_003009953.1	lcl|NZ_AHML02000003.1_cds_WP_004754859.1_3372	29.577	142	177
WP_003009592.1	lcl|NZ_AHML02000020.1_cds_WP_004758383.1_1950	80.000	405	407
WP_003009592.1	lcl|NZ_AHML02000028.1_cds_WP_004751353.1_931	27.338	139	407
WP_036096972.1	lcl|NZ_AHML02000004.1_cds_WP_004753174.1_3214	27.530	247	241
WP_036096972.1	lcl|NZ_AHML02000020.1_cds_WP_004755393.1_1826	25.098	255	241
WP_036096972.1	lcl|NZ_AHML02000007.1_cds_WP_004756466.1_2639	26.776	183	241
WP_036096972.1	lcl|NZ_AHML02000003.1_cds_WP_004756809.1_3433	33.333	93	241
WP_036096972.1	lcl|NZ_AHML02000007.1_cds_WP_004767413.1_2839	25.000	244	241
WP_036096972.1	lcl|NZ_AHML02000020.1_cds_WP_004753779.1_1977	31.000	100	241
WP_036096972.1	lcl|NZ_AHML02000020.1_cds_WP_004755437.1_1981	26.104	249	241
WP_036096972.1	lcl|NZ_AHML02000027.1_cds_WP_004758677.1_1403	25.238	210	241
WP_036096972.1	lcl|NZ_AHML02000028.1_cds_WP_004751997.1_899	23.500	200	241
WP_036096972.1	lcl|NZ_AHML02000007.1_cds_WP_004757350.1_2628	21.512	172	241
WP_230458349.1	lcl|NZ_AHML02000020.1_cds_WP_025183289.1_1955	28.267	375	418
WP_230458349.1	lcl|NZ_AHML02000020.1_cds_WP_004758323.1_1956	27.237	257	418
WP_003009503.1	lcl|NZ_AHML02000035.1_cds_WP_004763548.1_141	33.509	379	598
WP_003009503.1	lcl|NZ_AHML02000029.1_cds_WP_004752998.1_701	46.383	235	598
WP_003009503.1	lcl|NZ_AHML02000003.1_cds_WP_004755367.1_3321	43.348	233	598
WP_003009503.1	lcl|NZ_AHML02000020.1_cds_WP_004758297.1_1957	30.048	416	598
WP_003009503.1	lcl|NZ_AHML02000003.1_cds_WP_004754759.1_3520	32.353	238	598
WP_003009503.1	lcl|NZ_AHML02000033.1_cds_WP_004750725.1_574	32.618	233	598
WP_003009503.1	lcl|NZ_AHML02000035.1_cds_WP_004754327.1_161	29.870	231	598
WP_003009503.1	lcl|NZ_AHML02000028.1_cds_WP_004759106.1_767	30.734	218	598
WP_003009503.1	lcl|NZ_AHML02000027.1_cds_WP_004752570.1_1241	30.435	230	598
