WP_003009553.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462903.1_2122	95.699	93	106
WP_003009527.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	87.898	314	321
WP_003009527.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	22.222	279	321
WP_003009527.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	24.691	324	321
WP_003009527.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	24.590	183	321
WP_003009527.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	22.064	281	321
WP_003009527.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	25.359	209	321
WP_003009527.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	24.510	102	321
WP_003009869.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918475.1_2160	35.593	177	185
WP_003009869.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460143.1_310	35.714	140	185
WP_003009535.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	32.399	321	329
WP_003009535.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	30.380	316	329
WP_003009535.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	30.240	334	329
WP_003009535.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	32.692	312	329
WP_003009535.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	30.820	305	329
WP_003009535.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	27.381	336	329
WP_003009535.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	29.688	320	329
WP_003009535.1	lcl|NZ_JASEXE010000013.1_cds_WP_004467290.1_1761	28.793	323	329
WP_003009535.1	lcl|NZ_JASEXE010000012.1_cds_WP_046943555.1_1683	27.299	348	329
WP_003009535.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	26.266	316	329
WP_003009535.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	27.206	272	329
WP_003009535.1	lcl|NZ_JASEXE010000018.1_cds_WP_004465101.1_2181	24.818	274	329
WP_003009535.1	lcl|NZ_JASEXE010000017.1_cds_WP_004472818.1_2108	27.273	286	329
WP_003009535.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	25.830	271	329
WP_003009795.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475169.1_2178	28.017	232	267
WP_003009795.1	lcl|NZ_JASEXE010000024.1_cds_WP_004477560.1_2531	29.032	186	267
WP_003009795.1	lcl|NZ_JASEXE010000022.1_cds_WP_004475142.1_2455	26.316	190	267
