WP_003009553.1	lcl|NZ_AFJS01000382.1_cds_WP_000340715.1_26	91.398	93	106
WP_003009527.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	90.764	314	321
WP_003009527.1	lcl|NZ_AFJS01000048.1_cds_WP_000093099.1_3328	58.730	63	321
WP_003009527.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	27.239	268	321
WP_003009527.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	22.769	325	321
WP_003009527.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	23.656	186	321
WP_003009527.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	22.887	284	321
WP_003009527.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	25.382	327	321
WP_003009854.1	lcl|NZ_AFJS01000382.1_cds_WP_000604523.1_24	80.095	211	365
WP_003009854.1	lcl|NZ_AFJS01000048.1_cds_WP_029782851.1_3347	90.566	159	365
WP_003009869.1	lcl|NZ_AFJS01000048.1_cds_WP_000884059.1_3346	91.892	185	185
WP_003009869.1	lcl|NZ_AFJS01000197.1_cds_WP_000351733.1_1166	38.571	140	185
WP_003009535.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	91.793	329	329
WP_003009535.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	32.595	316	329
WP_003009535.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	31.975	319	329
WP_003009535.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	30.448	335	329
WP_003009535.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	32.248	307	329
WP_003009535.1	lcl|NZ_AFJS01000347.1_cds_WP_000649925.1_326	30.341	323	329
WP_003009535.1	lcl|NZ_AFJS01000152.1_cds_WP_000709511.1_1544	29.003	331	329
WP_003009535.1	lcl|NZ_AFJS01000007.1_cds_WP_000601375.1_3748	25.993	277	329
WP_003009535.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	28.105	306	329
WP_003009535.1	lcl|NZ_AFJS01000069.1_cds_WP_000688695.1_2735	27.811	338	329
WP_003009535.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	26.101	318	329
WP_003009535.1	lcl|NZ_AFJS01000070.1_cds_WP_000475904.1_2723	27.899	276	329
