WP_003009553.1	lcl|NZ_AHNJ02000016.1_cds_WP_000340715.1_3317	91.398	93	106
WP_003009527.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	90.764	314	321
WP_003009527.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	26.866	268	321
WP_003009527.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	22.769	325	321
WP_003009527.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	22.615	283	321
WP_003009527.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	25.382	327	321
WP_003009854.1	lcl|NZ_AHNJ02000016.1_cds_WP_000604524.1_3315	84.384	365	365
WP_003009869.1	lcl|NZ_AHNJ02000016.1_cds_WP_000884059.1_3314	91.892	185	185
WP_003009869.1	lcl|NZ_AHNJ02000062.1_cds_WP_000351733.1_789	38.571	140	185
WP_003009535.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	92.097	329	329
WP_003009535.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	32.595	316	329
WP_003009535.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	30.448	335	329
WP_003009535.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	32.248	307	329
WP_003009535.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	30.341	323	329
WP_003009535.1	lcl|NZ_AHNJ02000064.1_cds_WP_000709511.1_535	29.003	331	329
WP_003009535.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	28.105	306	329
WP_003009535.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	27.811	338	329
WP_003009535.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	26.101	318	329
WP_003009535.1	lcl|NZ_AHNJ02000016.1_cds_WP_000475904.1_3263	27.899	276	329
WP_003009535.1	lcl|NZ_AHNJ02000076.1_cds_WP_001074787.1_32	27.437	277	329
WP_003009535.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	25.904	332	329
WP_003009535.1	lcl|NZ_AHNJ02000016.1_cds_WP_000378097.1_3293	25.581	172	329
WP_003009795.1	lcl|NZ_AHNJ02000016.1_cds_WP_000774260.1_3312	82.022	267	267
WP_003009795.1	lcl|NZ_AHNJ02000064.1_cds_WP_000667727.1_481	28.866	194	267
WP_003009795.1	lcl|NZ_AHNJ02000016.1_cds_WP_000842260.1_3245	26.316	190	267
WP_003009795.1	lcl|NZ_AHNJ02000037.1_cds_WP_000805357.1_2269	33.735	83	267
WP_003009515.1	lcl|NZ_AHNJ02000016.1_cds_WP_000602734.1_3311	87.205	508	509
WP_003009515.1	lcl|NZ_AHNJ02000076.1_cds_WP_000291585.1_110	26.032	315	509
WP_003009515.1	lcl|NZ_AHNJ02000076.1_cds_WP_000364507.1_109	26.316	114	509
WP_003009515.1	lcl|NZ_AHNJ02000016.1_cds_WP_000602734.1_3311	87.205	508	509
WP_003009515.1	lcl|NZ_AHNJ02000076.1_cds_WP_000291585.1_110	26.032	315	509
WP_003009515.1	lcl|NZ_AHNJ02000076.1_cds_WP_000364507.1_109	26.316	114	509
WP_003009505.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	92.121	330	330
WP_003009505.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	28.197	305	330
WP_003009505.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	25.912	274	330
WP_003009505.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	27.532	316	330
WP_003009505.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	29.555	247	330
