WP_003009553.1	lcl|NZ_AHQD01000064.1_cds_WP_000340715.1_2876	91.398	93	106
WP_003009527.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	91.083	314	321
WP_003009527.1	lcl|NZ_AHQD01000064.1_cds_WP_000093099.1_2856	58.730	63	321
WP_003009527.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	26.866	268	321
WP_003009527.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	22.769	325	321
WP_003009527.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	23.656	186	321
WP_003009527.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	22.887	284	321
WP_003009527.1	lcl|NZ_AHQD01000064.1_cds_WP_001067556.1_2869	25.382	327	321
WP_003009854.1	lcl|NZ_AHQD01000064.1_cds_WP_000604522.1_2874	84.384	365	365
WP_003009869.1	lcl|NZ_AHQD01000064.1_cds_WP_000884059.1_2873	91.892	185	185
WP_003009869.1	lcl|NZ_AHQD01000174.1_cds_WP_000351733.1_1266	38.571	140	185
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	92.097	329	329
WP_003009535.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	32.595	316	329
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	31.975	319	329
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	30.448	335	329
WP_003009535.1	lcl|NZ_AHQD01000097.1_cds_WP_001984071.1_2257	32.248	307	329
WP_003009535.1	lcl|NZ_AHQD01000094.1_cds_WP_000649923.1_2408	30.341	323	329
WP_003009535.1	lcl|NZ_AHQD01000287.1_cds_WP_000709513.1_80	29.003	331	329
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_000601375.1_2820	25.993	277	329
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_001067556.1_2869	28.105	306	329
WP_003009535.1	lcl|NZ_AHQD01000097.1_cds_WP_000688696.1_2237	27.811	338	329
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	25.786	318	329
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_000475904.1_2810	27.899	276	329
WP_003009535.1	lcl|NZ_AHQD01000183.1_cds_WP_001074784.1_1045	27.437	277	329
WP_003009535.1	lcl|NZ_AHQD01000244.1_cds_WP_001003557.1_436	25.904	332	329
WP_003009535.1	lcl|NZ_AHQD01000064.1_cds_WP_000487322.1_2822	25.939	293	329
WP_003009795.1	lcl|NZ_AHQD01000064.1_cds_WP_000774261.1_2871	81.273	267	267
WP_003009795.1	lcl|NZ_AHQD01000064.1_cds_WP_000800438.1_2842	26.923	234	267
WP_003009795.1	lcl|NZ_AHQD01000064.1_cds_WP_000859505.1_2823	27.049	244	267
WP_003009795.1	lcl|NZ_AHQD01000178.1_cds_WP_000667727.1_1164	28.866	194	267
WP_003009795.1	lcl|NZ_AHQD01000064.1_cds_WP_000842261.1_2792	26.316	190	267
WP_003009795.1	lcl|NZ_AHQD01000079.1_cds_WP_000805357.1_2562	33.735	83	267
WP_003009515.1	lcl|NZ_AHQD01000064.1_cds_WP_000612798.1_2870	87.598	508	509
WP_003009515.1	lcl|NZ_AHQD01000134.1_cds_WP_000291586.1_1788	26.032	315	509
