WP_003009553.1	lcl|NZ_VCHL01000001.1_cds_WP_004421256.1_1	90.323	93	106
WP_003009527.1	lcl|NZ_VCHL01000001.1_cds_WP_004421326.1_2	90.354	311	321
WP_003009527.1	lcl|NZ_VCHL01000001.1_cds_WP_141597497.1_5	25.472	318	321
WP_003009527.1	lcl|NZ_VCHL01000020.1_cds_WP_004419974.1_1353	22.154	325	321
WP_003009527.1	lcl|NZ_VCHL01000001.1_cds_WP_141597520.1_40	21.888	233	321
WP_003009527.1	lcl|NZ_VCHL01000010.1_cds_WP_141597690.1_78	22.807	285	321
WP_003009527.1	lcl|NZ_VCHL01000075.1_cds_WP_181756935.1_3746	24.402	209	321
WP_003009527.1	lcl|NZ_VCHL01000001.1_cds_WP_141597500.1_8	24.542	273	321
WP_003009854.1	lcl|NZ_VCHL01000001.1_cds_WP_004421179.1_3	85.753	365	365
WP_003009869.1	lcl|NZ_VCHL01000001.1_cds_WP_141597496.1_4	92.973	185	185
WP_003009869.1	lcl|NZ_VCHL01000096.1_cds_WP_002148948.1_4099	39.286	140	185
WP_003009535.1	lcl|NZ_VCHL01000001.1_cds_WP_141597497.1_5	92.705	329	329
WP_003009535.1	lcl|NZ_VCHL01000020.1_cds_WP_004419974.1_1353	31.646	316	329
WP_003009535.1	lcl|NZ_VCHL01000001.1_cds_WP_141597520.1_40	31.034	319	329
WP_003009535.1	lcl|NZ_VCHL01000010.1_cds_WP_141597690.1_78	28.448	348	329
WP_003009535.1	lcl|NZ_VCHL01000075.1_cds_WP_181756935.1_3746	31.494	308	329
WP_003009535.1	lcl|NZ_VCHL01000245.1_cds_WP_141599045.1_1713	30.284	317	329
WP_003009535.1	lcl|NZ_VCHL01000347.1_cds_WP_002148036.1_2384	29.607	331	329
WP_003009535.1	lcl|NZ_VCHL01000010.1_cds_WP_141597703.1_103	23.127	307	329
WP_003009535.1	lcl|NZ_VCHL01000001.1_cds_WP_141597500.1_8	28.105	306	329
WP_003009535.1	lcl|NZ_VCHL01000078.1_cds_WP_004450153.1_3786	26.979	341	329
WP_003009535.1	lcl|NZ_VCHL01000001.1_cds_WP_141597515.1_34	25.566	309	329
WP_003009535.1	lcl|NZ_VCHL01000001.1_cds_WP_141597517.1_36	30.798	263	329
WP_003009535.1	lcl|NZ_VCHL01000001.1_cds_WP_004421326.1_2	25.000	316	329
WP_003009535.1	lcl|NZ_VCHL01000010.1_cds_WP_004421384.1_95	27.174	276	329
WP_003009535.1	lcl|NZ_VCHL01000026.1_cds_WP_141597900.1_1798	27.138	269	329
WP_003009535.1	lcl|NZ_VCHL01000198.1_cds_WP_004432019.1_1286	25.228	329	329
WP_003009535.1	lcl|NZ_VCHL01000002.1_cds_WP_004449697.1_1300	25.000	268	329
WP_003009535.1	lcl|NZ_VCHL01000010.1_cds_WP_141597705.1_105	25.466	322	329
WP_003009535.1	lcl|NZ_VCHL01000135.1_cds_WP_004422676.1_628	27.160	243	329
WP_003009795.1	lcl|NZ_VCHL01000001.1_cds_WP_141597498.1_6	81.648	267	267
WP_003009795.1	lcl|NZ_VCHL01000001.1_cds_WP_141597525.1_45	26.178	191	267
WP_003009795.1	lcl|NZ_VCHL01000010.1_cds_WP_141597706.1_106	24.490	245	267
WP_003009795.1	lcl|NZ_VCHL01000010.1_cds_WP_004421125.1_77	26.984	189	267
WP_003009795.1	lcl|NZ_VCHL01000154.1_cds_WP_141598612.1_843	29.947	187	267
WP_003009795.1	lcl|NZ_VCHL01000212.1_cds_WP_002146975.1_1480	33.735	83	267
WP_003009515.1	lcl|NZ_VCHL01000001.1_cds_WP_141597499.1_7	86.220	508	509
WP_003009515.1	lcl|NZ_VCHL01000063.1_cds_WP_141598170.1_3473	25.714	315	509
WP_003009515.1	lcl|NZ_VCHL01000063.1_cds_WP_002148203.1_3474	29.474	95	509
WP_003009515.1	lcl|NZ_VCHL01000001.1_cds_WP_141597499.1_7	86.220	508	509
WP_003009515.1	lcl|NZ_VCHL01000063.1_cds_WP_141598170.1_3473	25.714	315	509
WP_003009515.1	lcl|NZ_VCHL01000063.1_cds_WP_002148203.1_3474	29.474	95	509
WP_003009505.1	lcl|NZ_VCHL01000001.1_cds_WP_141597500.1_8	91.515	330	330
WP_003009505.1	lcl|NZ_VCHL01000001.1_cds_WP_141597497.1_5	30.196	255	330
WP_003009505.1	lcl|NZ_VCHL01000001.1_cds_WP_141597520.1_40	28.358	268	330
WP_003009505.1	lcl|NZ_VCHL01000075.1_cds_WP_181756935.1_3746	25.912	274	330
WP_003009505.1	lcl|NZ_VCHL01000001.1_cds_WP_141597515.1_34	30.631	222	330
WP_003009505.1	lcl|NZ_VCHL01000020.1_cds_WP_004419974.1_1353	27.899	276	330
WP_003009505.1	lcl|NZ_VCHL01000010.1_cds_WP_141597690.1_78	25.000	348	330
WP_003009505.1	lcl|NZ_VCHL01000198.1_cds_WP_004432019.1_1286	28.279	244	330
WP_003009505.1	lcl|NZ_VCHL01000245.1_cds_WP_141599045.1_1713	29.528	254	330
WP_003009505.1	lcl|NZ_VCHL01000078.1_cds_WP_004450153.1_3786	24.775	222	330
WP_003009505.1	lcl|NZ_VCHL01000010.1_cds_WP_141597703.1_103	23.308	266	330
WP_003009505.1	lcl|NZ_VCHL01000026.1_cds_WP_141597900.1_1798	28.436	211	330
WP_003009505.1	lcl|NZ_VCHL01000347.1_cds_WP_002148036.1_2384	30.464	151	330
WP_003009505.1	lcl|NZ_VCHL01000002.1_cds_WP_004449697.1_1300	25.000	128	330
WP_003009804.1	lcl|NZ_VCHL01000001.1_cds_WP_141597501.1_9	70.019	537	538
WP_003009804.1	lcl|NZ_VCHL01000001.1_cds_WP_141597501.1_9	70.019	537	538
WP_003009317.1	lcl|NZ_VCHL01000001.1_cds_WP_141597502.1_10	95.472	265	265
WP_003009317.1	lcl|NZ_VCHL01000240.1_cds_WP_141599023.1_1687	42.387	243	265
WP_003009317.1	lcl|NZ_VCHL01000038.1_cds_WP_141597991.1_2544	28.902	173	265
WP_003009459.1	lcl|NZ_VCHL01000001.1_cds_WP_141597503.1_11	90.323	310	310
WP_003009459.1	lcl|NZ_VCHL01000118.1_cds_WP_004450296.1_388	37.627	295	310
WP_003009459.1	lcl|NZ_VCHL01000038.1_cds_WP_141597991.1_2544	28.155	309	310
WP_003009459.1	lcl|NZ_VCHL01000205.1_cds_WP_004452525.1_1409	27.068	133	310
WP_003009459.1	lcl|NZ_VCHL01000001.1_cds_WP_141597503.1_11	90.323	310	310
WP_003009459.1	lcl|NZ_VCHL01000118.1_cds_WP_004450296.1_388	37.627	295	310
WP_003009459.1	lcl|NZ_VCHL01000038.1_cds_WP_141597991.1_2544	28.155	309	310
WP_003009459.1	lcl|NZ_VCHL01000205.1_cds_WP_004452525.1_1409	27.068	133	310
WP_003009745.1	lcl|NZ_VCHL01000001.1_cds_WP_004434516.1_12	89.394	264	264
WP_036096976.1	lcl|NZ_VCHL01000001.1_cds_WP_004421278.1_13	82.308	130	130
WP_003009905.1	lcl|NZ_VCHL01000001.1_cds_WP_141597504.1_14	78.472	144	145
WP_003009905.1	lcl|NZ_VCHL01000004.1_cds_WP_004426005.1_2667	41.071	56	145
WP_003009905.1	lcl|NZ_VCHL01000033.1_cds_WP_004421943.1_2293	28.947	76	145
WP_036096974.1	lcl|NZ_VCHL01000001.1_cds_WP_141597505.1_15	89.140	221	221
WP_036096974.1	lcl|NZ_VCHL01000040.1_cds_WP_039939204.1_2685	29.358	109	221
WP_003009428.1	lcl|NZ_VCHL01000204.1_cds_WP_141598851.1_1403	29.915	351	664
WP_003009428.1	lcl|NZ_VCHL01000114.1_cds_WP_141598443.1_343	26.290	407	664
WP_003009848.1	lcl|NZ_VCHL01000001.1_cds_WP_141597512.1_29	23.204	362	393
WP_003009848.1	lcl|NZ_VCHL01000040.1_cds_WP_141598017.1_2684	27.801	241	393
WP_003009848.1	lcl|NZ_VCHL01000045.1_cds_WP_004457192.1_2878	22.707	229	393
WP_003009848.1	lcl|NZ_VCHL01000001.1_cds_WP_141597541.1_64	23.179	151	393
WP_003009848.1	lcl|NZ_VCHL01000001.1_cds_WP_141597532.1_53	24.481	241	393
WP_003009848.1	lcl|NZ_VCHL01000001.1_cds_WP_181756870.1_18	23.423	222	393
WP_003009953.1	lcl|NZ_VCHL01000381.1_cds_WP_004454456.1_2572	30.282	142	177
WP_003009592.1	lcl|NZ_VCHL01000001.1_cds_WP_141597512.1_29	34.805	385	407
WP_003009592.1	lcl|NZ_VCHL01000040.1_cds_WP_141598017.1_2684	30.216	139	407
WP_003009592.1	lcl|NZ_VCHL01000001.1_cds_WP_181756870.1_18	30.348	201	407
WP_036096972.1	lcl|NZ_VCHL01000098.1_cds_WP_002150936.1_4124	27.530	247	241
WP_036096972.1	lcl|NZ_VCHL01000001.1_cds_WP_141597546.1_69	26.724	232	241
WP_036096972.1	lcl|NZ_VCHL01000004.1_cds_WP_002179721.1_2670	26.776	183	241
WP_036096972.1	lcl|NZ_VCHL01000006.1_cds_WP_141597641.1_3374	25.862	232	241
WP_036096972.1	lcl|NZ_VCHL01000108.1_cds_WP_004423431.1_217	24.314	255	241
WP_036096972.1	lcl|NZ_VCHL01000004.1_cds_WP_004440656.1_2642	26.271	236	241
WP_036096972.1	lcl|NZ_VCHL01000112.1_cds_WP_004428301.1_320	25.238	210	241
WP_036096972.1	lcl|NZ_VCHL01000118.1_cds_WP_141598467.1_395	23.350	197	241
WP_036096972.1	lcl|NZ_VCHL01000002.1_cds_WP_002152267.1_1348	25.000	132	241
WP_230458349.1	lcl|NZ_VCHL01000001.1_cds_WP_243807561.1_22	40.909	330	418
WP_003009503.1	lcl|NZ_VCHL01000001.1_cds_WP_141597519.1_38	44.366	568	598
WP_003009503.1	lcl|NZ_VCHL01000068.1_cds_WP_082287632.1_3576	34.037	379	598
WP_003009503.1	lcl|NZ_VCHL01000052.1_cds_WP_181756914.1_3159	46.581	234	598
WP_003009503.1	lcl|NZ_VCHL01000080.1_cds_WP_141598277.1_3871	43.777	233	598
WP_003009503.1	lcl|NZ_VCHL01000185.1_cds_WP_141598767.1_1172	33.191	235	598
WP_003009503.1	lcl|NZ_VCHL01000018.1_cds_WP_004428018.1_1126	33.476	233	598
WP_003009503.1	lcl|NZ_VCHL01000091.1_cds_WP_141598341.1_4035	30.901	233	598
WP_003009503.1	lcl|NZ_VCHL01000100.1_cds_WP_002149659.1_113	30.435	230	598
WP_003009503.1	lcl|NZ_VCHL01000063.1_cds_WP_017213193.1_3479	28.019	207	598
WP_003009503.1	lcl|NZ_VCHL01000103.1_cds_WP_016560303.1_156	28.750	240	598
WP_003009503.1	lcl|NZ_VCHL01000034.1_cds_WP_141597966.1_2342	28.444	225	598
WP_003009503.1	lcl|NZ_VCHL01000117.1_cds_WP_141598461.1_380	30.097	206	598
WP_003009503.1	lcl|NZ_VCHL01000016.1_cds_WP_004421780.1_910	28.395	243	598
WP_003009503.1	lcl|NZ_VCHL01000029.1_cds_WP_004423835.1_2023	26.991	226	598
WP_003009503.1	lcl|NZ_VCHL01000096.1_cds_WP_002148954.1_4098	29.289	239	598
WP_003009503.1	lcl|NZ_VCHL01000049.1_cds_WP_004440928.1_3009	26.471	238	598
WP_003009503.1	lcl|NZ_VCHL01000161.1_cds_WP_141598641.1_930	29.694	229	598
WP_003009503.1	lcl|NZ_VCHL01000272.1_cds_WP_004451431.1_1906	30.303	198	598
WP_003009503.1	lcl|NZ_VCHL01000037.1_cds_WP_004421778.1_2506	27.468	233	598
WP_003009503.1	lcl|NZ_VCHL01000041.1_cds_WP_141598022.1_2726	27.801	241	598
WP_003009503.1	lcl|NZ_VCHL01000016.1_cds_WP_141597812.1_909	27.434	226	598
WP_003009503.1	lcl|NZ_VCHL01000143.1_cds_WP_004419534.1_726	24.336	226	598
WP_003009503.1	lcl|NZ_VCHL01000087.1_cds_WP_141598311.1_3949	26.144	153	598
WP_003009503.1	lcl|NZ_VCHL01000087.1_cds_WP_141598311.1_3949	26.904	197	598
WP_003009503.1	lcl|NZ_VCHL01000013.1_cds_WP_141597768.1_558	25.333	225	598
WP_003009503.1	lcl|NZ_VCHL01000302.1_cds_WP_004423306.1_2140	28.049	164	598
WP_003009503.1	lcl|NZ_VCHL01000001.1_cds_WP_141597519.1_38	44.366	568	598
WP_003009503.1	lcl|NZ_VCHL01000068.1_cds_WP_082287632.1_3576	34.037	379	598
WP_003009503.1	lcl|NZ_VCHL01000052.1_cds_WP_181756914.1_3159	46.581	234	598
WP_003009503.1	lcl|NZ_VCHL01000080.1_cds_WP_141598277.1_3871	43.777	233	598
WP_003009503.1	lcl|NZ_VCHL01000185.1_cds_WP_141598767.1_1172	33.191	235	598
WP_003009503.1	lcl|NZ_VCHL01000018.1_cds_WP_004428018.1_1126	33.476	233	598
WP_003009503.1	lcl|NZ_VCHL01000091.1_cds_WP_141598341.1_4035	30.901	233	598
WP_003009503.1	lcl|NZ_VCHL01000100.1_cds_WP_002149659.1_113	30.435	230	598
WP_003009503.1	lcl|NZ_VCHL01000063.1_cds_WP_017213193.1_3479	28.019	207	598
WP_003009503.1	lcl|NZ_VCHL01000103.1_cds_WP_016560303.1_156	28.750	240	598
WP_003009503.1	lcl|NZ_VCHL01000034.1_cds_WP_141597966.1_2342	28.444	225	598
WP_003009503.1	lcl|NZ_VCHL01000117.1_cds_WP_141598461.1_380	30.097	206	598
WP_003009503.1	lcl|NZ_VCHL01000016.1_cds_WP_004421780.1_910	28.395	243	598
WP_003009503.1	lcl|NZ_VCHL01000029.1_cds_WP_004423835.1_2023	26.991	226	598
WP_003009503.1	lcl|NZ_VCHL01000096.1_cds_WP_002148954.1_4098	29.289	239	598
WP_003009503.1	lcl|NZ_VCHL01000049.1_cds_WP_004440928.1_3009	26.471	238	598
WP_003009503.1	lcl|NZ_VCHL01000161.1_cds_WP_141598641.1_930	29.694	229	598
WP_003009503.1	lcl|NZ_VCHL01000272.1_cds_WP_004451431.1_1906	30.303	198	598
