WP_003009553.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725873.1_2956	92.473	93	106
WP_003009527.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725867.1_2955	91.720	314	321
WP_003009527.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	20.652	276	321
WP_003009527.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	22.154	325	321
WP_003009527.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669957.1_3043	21.790	257	321
WP_003009527.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	22.776	281	321
WP_003009527.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	23.939	330	321
WP_003009527.1	lcl|NZ_JADHZX010000015.1_cds_WP_002729504.1_793	25.000	104	321
WP_003009869.1	lcl|NZ_JADHZX010000001.1_cds_WP_002750963.1_1207	34.932	146	185
WP_003009869.1	lcl|NZ_JADHZX010000027.1_cds_WP_011669938.1_1691	33.898	177	185
WP_003009535.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	31.361	338	329
WP_003009535.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	31.329	316	329
WP_003009535.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	29.940	334	329
WP_003009535.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	30.769	312	329
WP_003009535.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669957.1_3043	29.180	305	329
WP_003009535.1	lcl|NZ_JADHZX010000015.1_cds_WP_002729504.1_793	27.711	332	329
WP_003009535.1	lcl|NZ_JADHZX010000006.1_cds_WP_061221126.1_3103	30.128	312	329
WP_003009535.1	lcl|NZ_JADHZX010000008.1_cds_WP_002754065.1_3550	28.399	331	329
WP_003009535.1	lcl|NZ_JADHZX010000003.1_cds_WP_011671074.1_2317	25.806	341	329
WP_003009535.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725867.1_2955	25.079	315	329
WP_003009535.1	lcl|NZ_JADHZX010000038.1_cds_WP_002751102.1_2222	27.737	274	329
WP_003009535.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669959.1_3045	24.818	274	329
WP_003009535.1	lcl|NZ_JADHZX010000044.1_cds_WP_061221553.1_2436	23.636	330	329
WP_003009535.1	lcl|NZ_JADHZX010000169.1_cds_WP_194492166.1_856	28.279	244	329
WP_003009795.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816901.1_3042	27.391	230	267
WP_003009795.1	lcl|NZ_JADHZX010000079.1_cds_WP_011669974.1_3310	26.984	189	267
WP_003009795.1	lcl|NZ_JADHZX010000024.1_cds_WP_061208961.1_1569	35.955	89	267
WP_003009795.1	lcl|NZ_JADHZX010000047.1_cds_WP_002766579.1_2503	25.269	186	267
WP_003009795.1	lcl|NZ_JADHZX010000015.1_cds_WP_061221462.1_792	23.420	269	267
WP_003009515.1	lcl|NZ_JADHZX010000002.1_cds_WP_061220661.1_1855	27.273	297	509
WP_003009515.1	lcl|NZ_JADHZX010000002.1_cds_WP_002751286.1_1856	28.302	106	509
WP_003009515.1	lcl|NZ_JADHZX010000002.1_cds_WP_061220661.1_1855	27.273	297	509
WP_003009515.1	lcl|NZ_JADHZX010000002.1_cds_WP_002751286.1_1856	28.302	106	509
WP_003009505.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	27.174	276	330
WP_003009505.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	23.723	274	330
WP_003009505.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	27.957	279	330
WP_003009505.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	25.316	316	330
