WP_003009553.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583224.1_115	61.628	86	106
WP_003009527.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583227.1_118	81.935	310	321
WP_003009527.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	26.852	324	321
WP_003009527.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	23.438	320	321
WP_003009527.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	21.818	220	321
WP_003009527.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	21.925	187	321
WP_003009527.1	lcl|NZ_RQGQ01000014.1_cds_WP_208729531.1_2971	21.182	203	321
WP_003009527.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	22.430	321	321
WP_003009869.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583564.1_511	33.594	128	185
WP_003009535.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	30.892	314	329
WP_003009535.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	30.645	310	329
WP_003009535.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	28.783	337	329
WP_003009535.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	29.412	340	329
WP_003009535.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	28.115	313	329
WP_003009535.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587715.1_1206	26.852	324	329
WP_003009535.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583227.1_118	25.472	318	329
WP_003009535.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583268.1_159	24.715	263	329
WP_003009535.1	lcl|NZ_RQGQ01000022.1_cds_WP_135588873.1_3445	23.047	256	329
WP_003009535.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588454.1_1667	28.112	249	329
WP_003009535.1	lcl|NZ_RQGQ01000014.1_cds_WP_208729531.1_2971	25.524	286	329
WP_003009795.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583293.1_220	25.194	258	267
WP_003009795.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587594.1_1125	32.584	89	267
WP_003009795.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585813.1_2983	25.510	196	267
WP_003009515.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583532.1_489	24.405	336	509
WP_003009515.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583531.1_488	27.193	114	509
WP_003009515.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583532.1_489	24.405	336	509
WP_003009515.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583531.1_488	27.193	114	509
WP_003009505.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	24.468	282	330
WP_003009505.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	29.455	275	330
WP_003009505.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	23.780	328	330
WP_003009505.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	24.497	298	330
WP_003009505.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	23.926	326	330
WP_003009505.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588454.1_1667	26.570	207	330
WP_003009505.1	lcl|NZ_RQGQ01000022.1_cds_WP_135588873.1_3445	27.011	174	330
WP_003009505.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587715.1_1206	28.105	153	330
WP_003009317.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586449.1_1871	38.672	256	265
WP_003009317.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585127.1_2686	25.882	170	265
WP_003009459.1	lcl|NZ_RQGQ01000001.1_cds_WP_135583022.1_3254	35.880	301	310
WP_003009459.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585127.1_2686	30.351	313	310
WP_003009459.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583675.1_576	24.046	262	310
WP_003009459.1	lcl|NZ_RQGQ01000001.1_cds_WP_135583022.1_3254	35.880	301	310
WP_003009459.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585127.1_2686	30.351	313	310
WP_003009459.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583675.1_576	24.046	262	310
WP_003009905.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585083.1_2661	43.548	62	145
