WP_003009553.1	lcl|NZ_QHCS01000002.1_cds_WP_100785494.1_2236	92.473	93	106
WP_003009527.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	64.194	310	321
WP_003009527.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	23.385	325	321
WP_003009527.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	24.275	276	321
WP_003009527.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	23.984	246	321
WP_003009527.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	20.118	338	321
WP_003009527.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	21.603	287	321
WP_003009869.1	lcl|NZ_QHCS01000002.1_cds_WP_118968509.1_2258	38.547	179	185
WP_003009869.1	lcl|NZ_QHCS01000002.1_cds_WP_118982146.1_2538	37.857	140	185
WP_003009535.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	30.723	332	329
WP_003009535.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	30.696	316	329
WP_003009535.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	31.861	317	329
WP_003009535.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	31.190	311	329
WP_003009535.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	27.083	336	329
WP_003009535.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	31.481	324	329
WP_003009535.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	28.829	333	329
WP_003009535.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	25.731	342	329
WP_003009535.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	25.402	311	329
WP_003009535.1	lcl|NZ_QHCS01000001.1_cds_WP_241686725.1_818	26.316	247	329
WP_003009535.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	26.022	269	329
WP_003009535.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	26.136	264	329
WP_003009535.1	lcl|NZ_QHCS01000002.1_cds_WP_118981923.1_2270	25.182	274	329
WP_003009535.1	lcl|NZ_QHCS01000008.1_cds_WP_118983674.1_4028	24.627	268	329
WP_003009535.1	lcl|NZ_QHCS01000003.1_cds_WP_118982574.1_2914	31.746	126	329
WP_003009795.1	lcl|NZ_QHCS01000002.1_cds_WP_118981900.1_2242	27.347	245	267
WP_003009795.1	lcl|NZ_QHCS01000001.1_cds_WP_118980862.1_1191	37.079	89	267
WP_003009795.1	lcl|NZ_QHCS01000002.1_cds_WP_118981942.1_2290	24.339	189	267
WP_003009795.1	lcl|NZ_QHCS01000003.1_cds_WP_241686844.1_2936	34.375	64	267
WP_003009515.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	26.524	328	509
WP_003009515.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	27.551	98	509
WP_003009515.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	26.524	328	509
WP_003009515.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	27.551	98	509
WP_003009505.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	28.417	278	330
WP_003009505.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	25.368	272	330
WP_003009505.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	27.500	320	330
WP_003009505.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	26.087	322	330
WP_003009505.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	27.445	317	330
WP_003009505.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	25.991	227	330
WP_003009505.1	lcl|NZ_QHCS01000002.1_cds_WP_118981903.1_2246	26.667	150	330
WP_003009505.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	25.153	163	330
WP_003009505.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	31.126	151	330
WP_003009505.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	26.728	217	330
WP_003009317.1	lcl|NZ_QHCS01000011.1_cds_WP_118970508.1_133	42.798	243	265
WP_003009459.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	38.699	292	310
WP_003009459.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	28.155	309	310
WP_003009459.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	26.316	133	310
WP_003009459.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	38.699	292	310
WP_003009459.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	28.155	309	310
WP_003009459.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	26.316	133	310
WP_003009905.1	lcl|NZ_QHCS01000003.1_cds_WP_118982675.1_2855	26.230	122	145
WP_003009905.1	lcl|NZ_QHCS01000002.1_cds_WP_118981632.1_1942	41.071	56	145
WP_036096974.1	lcl|NZ_QHCS01000001.1_cds_WP_118980330.1_583	24.359	78	221
WP_003009428.1	lcl|NZ_QHCS01000007.1_cds_WP_118983470.1_3834	26.064	376	664
WP_003009428.1	lcl|NZ_QHCS01000007.1_cds_WP_118983615.1_3983	27.011	348	664
WP_003009428.1	lcl|NZ_QHCS01000001.1_cds_WP_118981395.1_429	33.333	234	664
WP_003009428.1	lcl|NZ_QHCS01000003.1_cds_WP_118982488.1_2824	31.325	166	664
WP_003009428.1	lcl|NZ_QHCS01000003.1_cds_WP_118982486.1_2822	26.943	386	664
WP_003009428.1	lcl|NZ_QHCS01000001.1_cds_WP_118980212.1_434	27.419	372	664
WP_003009428.1	lcl|NZ_QHCS01000007.1_cds_WP_118983506.1_3868	37.719	114	664
WP_003009848.1	lcl|NZ_QHCS01000005.1_cds_WP_118983133.1_3508	26.961	204	393
WP_003009848.1	lcl|NZ_QHCS01000002.1_cds_WP_118981533.1_1819	22.747	233	393
