WP_003009553.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000340715.1_116	91.398	93	106
WP_003009527.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	90.764	314	321
WP_003009527.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	26.866	268	321
WP_003009527.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	22.769	325	321
WP_003009527.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	23.656	186	321
WP_003009527.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	22.887	284	321
WP_003009527.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	23.529	323	321
WP_003009527.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	25.382	327	321
WP_003009854.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000604524.1_114	84.384	365	365
WP_003009869.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000884059.1_113	91.892	185	185
WP_003009869.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000351733.1_1905	38.571	140	185
WP_003009535.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	92.097	329	329
WP_003009535.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	32.595	316	329
WP_003009535.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	31.975	319	329
WP_003009535.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	30.448	335	329
WP_003009535.1	lcl|NZ_JAMKEN010000013.1_cds_WP_250181024.1_617	31.922	307	329
WP_003009535.1	lcl|NZ_JAMKEN010000012.1_cds_WP_000649923.1_538	30.341	323	329
WP_003009535.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000709511.1_627	29.003	331	329
WP_003009535.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00280_56	25.993	277	329
WP_003009535.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	28.105	306	329
WP_003009535.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000688696.1_597	27.811	338	329
WP_003009535.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	24.290	317	329
