WP_003009553.1	lcl|NZ_AHQZ01000081.1_cds_WP_004753574.1_3049	89.247	93	106
WP_003009527.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	90.764	314	321
WP_003009527.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	27.239	268	321
WP_003009527.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	22.154	325	321
WP_003009527.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	22.064	281	321
WP_003009527.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	25.994	327	321
WP_003009854.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761675.1_3047	85.479	365	365
WP_003009869.1	lcl|NZ_AHQZ01000081.1_cds_WP_000884059.1_3046	91.892	185	185
WP_003009869.1	lcl|NZ_AHQZ01000082.1_cds_WP_004752075.1_2949	39.286	140	185
WP_003009535.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	91.793	329	329
WP_003009535.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	31.962	316	329
WP_003009535.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	29.042	334	329
WP_003009535.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	32.362	309	329
WP_003009535.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	31.056	322	329
WP_003009535.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766610.1_2003	29.607	331	329
WP_003009535.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	28.152	341	329
WP_003009535.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	28.431	306	329
WP_003009535.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	25.786	318	329
WP_003009535.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766741.1_835	27.536	276	329
WP_003009535.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	27.459	244	329
WP_003009535.1	lcl|NZ_AHQZ01000085.1_cds_WP_004766127.1_2823	28.148	270	329
WP_003009535.1	lcl|NZ_AHQZ01000073.1_cds_WP_004766563.1_3290	25.000	268	329
WP_003009535.1	lcl|NZ_AHQZ01000017.1_cds_WP_016761493.1_3592	28.745	247	329
WP_003009535.1	lcl|NZ_AHQZ01000081.1_cds_WP_000378097.1_3025	25.581	172	329
WP_003009795.1	lcl|NZ_AHQZ01000081.1_cds_WP_000774260.1_3044	82.022	267	267
WP_003009795.1	lcl|NZ_AHQZ01000093.1_cds_WP_004779324.1_2550	29.534	193	267
WP_003009795.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766678.1_853	26.455	189	267
WP_003009795.1	lcl|NZ_AHQZ01000071.1_cds_WP_016761591.1_3357	33.735	83	267
WP_003009515.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	87.205	508	509
WP_003009515.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	24.922	321	509
WP_003009515.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	29.474	95	509
WP_003009515.1	lcl|NZ_AHQZ01000092.1_cds_WP_004767076.1_2581	30.579	121	509
WP_003009515.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	87.205	508	509
WP_003009515.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	24.922	321	509
WP_003009515.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	29.474	95	509
WP_003009515.1	lcl|NZ_AHQZ01000092.1_cds_WP_004767076.1_2581	30.579	121	509
WP_003009505.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	91.818	330	330
WP_003009505.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	27.869	305	330
WP_003009505.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	26.277	274	330
WP_003009505.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	27.536	276	330
WP_003009505.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	27.572	243	330
WP_003009505.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	24.024	333	330
WP_003009505.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	28.295	258	330
WP_003009505.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	24.434	221	330
WP_003009505.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766610.1_2003	30.464	151	330
WP_003009505.1	lcl|NZ_AHQZ01000073.1_cds_WP_004766563.1_3290	25.781	128	330
WP_003009505.1	lcl|NZ_AHQZ01000085.1_cds_WP_004766127.1_2823	28.859	149	330
WP_003009505.1	lcl|NZ_AHQZ01000396.1_cds_WP_004764677.1_23	33.333	75	330
WP_003009804.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766692.1_3039	37.226	548	538
WP_003009804.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766692.1_3039	37.226	548	538
WP_003009317.1	lcl|NZ_AHQZ01000081.1_cds_WP_002740998.1_3038	67.170	265	265
WP_003009317.1	lcl|NZ_AHQZ01000258.1_cds_WP_004778714.1_696	42.387	243	265
WP_003009317.1	lcl|NZ_AHQZ01000262.1_cds_WP_004765094.1_647	28.824	170	265
WP_003009459.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761674.1_3037	87.097	310	310
WP_003009459.1	lcl|NZ_AHQZ01000296.1_cds_WP_000501205.1_442	36.634	303	310
WP_003009459.1	lcl|NZ_AHQZ01000262.1_cds_WP_004765094.1_647	28.571	308	310
WP_003009459.1	lcl|NZ_AHQZ01000133.1_cds_WP_004752420.1_1973	27.068	133	310
WP_003009459.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761674.1_3037	87.097	310	310
WP_003009459.1	lcl|NZ_AHQZ01000296.1_cds_WP_000501205.1_442	36.634	303	310
WP_003009459.1	lcl|NZ_AHQZ01000262.1_cds_WP_004765094.1_647	28.571	308	310
WP_003009459.1	lcl|NZ_AHQZ01000133.1_cds_WP_004752420.1_1973	27.068	133	310
WP_003009745.1	lcl|NZ_AHQZ01000081.1_cds_WP_000479982.1_3036	89.773	264	264
WP_036096976.1	lcl|NZ_AHQZ01000081.1_cds_WP_000715956.1_3035	82.946	129	130
WP_003009905.1	lcl|NZ_AHQZ01000081.1_cds_WP_001088861.1_3034	81.250	144	145
WP_003009905.1	lcl|NZ_AHQZ01000379.1_cds_WP_004756253.1_128	41.071	56	145
WP_003009905.1	lcl|NZ_AHQZ01000197.1_cds_WP_004764340.1_1662	26.230	122	145
WP_036096974.1	lcl|NZ_AHQZ01000081.1_cds_WP_000517243.1_3033	88.688	221	221
WP_036096974.1	lcl|NZ_AHQZ01000101.1_cds_WP_004764406.1_2350	28.440	109	221
