WP_003009553.1	lcl|NZ_AFLY02000029.1_cds_WP_004421256.1_2860	90.323	93	106
WP_003009527.1	lcl|NZ_AFLY02000029.1_cds_WP_004421326.1_2859	90.354	311	321
WP_003009527.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	25.786	318	321
WP_003009527.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	22.154	325	321
WP_003009527.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	22.807	285	321
WP_003009527.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	24.402	209	321
WP_003009527.1	lcl|NZ_AFLY02000029.1_cds_WP_004421253.1_2853	25.725	276	321
WP_003009854.1	lcl|NZ_AFLY02000029.1_cds_WP_004421179.1_2858	85.753	365	365
WP_003009869.1	lcl|NZ_AFLY02000029.1_cds_WP_004421442.1_2857	92.432	185	185
WP_003009869.1	lcl|NZ_AFLY02000057.1_cds_WP_004424034.1_1481	39.286	140	185
WP_003009535.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	92.705	329	329
WP_003009535.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	31.646	316	329
WP_003009535.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	28.448	348	329
WP_003009535.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	31.494	308	329
WP_003009535.1	lcl|NZ_AFLY02000016.1_cds_WP_004419871.1_3520	30.599	317	329
WP_003009535.1	lcl|NZ_AFLY02000067.1_cds_WP_002148036.1_512	29.607	331	329
WP_003009535.1	lcl|NZ_AFLY02000067.1_cds_WP_002155619.1_542	26.979	341	329
WP_003009535.1	lcl|NZ_AFLY02000029.1_cds_WP_004421253.1_2853	28.105	306	329
WP_003009535.1	lcl|NZ_AFLY02000029.1_cds_WP_004421326.1_2859	25.000	316	329
WP_003009535.1	lcl|NZ_AFLY02000029.1_cds_WP_004421384.1_2793	27.174	276	329
WP_003009535.1	lcl|NZ_AFLY02000063.1_cds_WP_004425490.1_836	25.532	329	329
WP_003009535.1	lcl|NZ_AFLY02000057.1_cds_WP_004424129.1_1279	26.766	269	329
WP_003009535.1	lcl|NZ_AFLY02000069.1_cds_WP_039940253.1_399	25.000	268	329
WP_003009535.1	lcl|NZ_AFLY02000029.1_cds_WP_004421464.1_2834	24.419	172	329
WP_003009535.1	lcl|NZ_AFLY02000045.1_cds_WP_004422676.1_2082	27.160	243	329
WP_003009795.1	lcl|NZ_AFLY02000029.1_cds_WP_004421408.1_2855	81.273	267	267
WP_003009795.1	lcl|NZ_AFLY02000029.1_cds_WP_004421125.1_2775	26.984	189	267
WP_003009795.1	lcl|NZ_AFLY02000040.1_cds_WP_004422352.1_2243	29.787	188	267
WP_003009795.1	lcl|NZ_AFLY02000055.1_cds_WP_002146975.1_1803	33.735	83	267
WP_003009515.1	lcl|NZ_AFLY02000029.1_cds_WP_004420971.1_2854	87.033	509	509
WP_003009515.1	lcl|NZ_AFLY02000057.1_cds_WP_004423689.1_1204	26.032	315	509
WP_003009515.1	lcl|NZ_AFLY02000057.1_cds_WP_002148203.1_1205	29.474	95	509
WP_003009515.1	lcl|NZ_AFLY02000029.1_cds_WP_004420971.1_2854	87.033	509	509
WP_003009515.1	lcl|NZ_AFLY02000057.1_cds_WP_004423689.1_1204	26.032	315	509
WP_003009515.1	lcl|NZ_AFLY02000057.1_cds_WP_002148203.1_1205	29.474	95	509
WP_003009505.1	lcl|NZ_AFLY02000029.1_cds_WP_004421253.1_2853	91.818	330	330
WP_003009505.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	29.804	255	330
WP_003009505.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	25.912	274	330
WP_003009505.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	27.899	276	330
WP_003009505.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	25.000	348	330
WP_003009505.1	lcl|NZ_AFLY02000063.1_cds_WP_004425490.1_836	28.279	244	330
WP_003009505.1	lcl|NZ_AFLY02000016.1_cds_WP_004419871.1_3520	28.682	258	330
WP_003009505.1	lcl|NZ_AFLY02000067.1_cds_WP_002155619.1_542	24.775	222	330
WP_003009505.1	lcl|NZ_AFLY02000029.1_cds_WP_004421464.1_2834	31.013	158	330
WP_003009505.1	lcl|NZ_AFLY02000057.1_cds_WP_004424129.1_1279	28.436	211	330
WP_003009505.1	lcl|NZ_AFLY02000067.1_cds_WP_002148036.1_512	30.464	151	330
WP_003009505.1	lcl|NZ_AFLY02000069.1_cds_WP_039940253.1_399	25.000	128	330
WP_003009804.1	lcl|NZ_AFLY02000029.1_cds_WP_004421406.1_2850	36.380	547	538
WP_003009804.1	lcl|NZ_AFLY02000029.1_cds_WP_004421406.1_2850	36.380	547	538
WP_003009317.1	lcl|NZ_AFLY02000029.1_cds_WP_004421348.1_2849	66.792	265	265
WP_003009317.1	lcl|NZ_AFLY02000062.1_cds_WP_004425075.1_904	42.387	243	265
WP_003009317.1	lcl|NZ_AFLY02000068.1_cds_WP_004425933.1_481	28.902	173	265
WP_003009459.1	lcl|NZ_AFLY02000029.1_cds_WP_004421190.1_2848	85.484	310	310
WP_003009459.1	lcl|NZ_AFLY02000029.1_cds_WP_004421354.1_2958	37.627	295	310
WP_003009459.1	lcl|NZ_AFLY02000068.1_cds_WP_004425933.1_481	28.479	309	310
WP_003009459.1	lcl|NZ_AFLY02000057.1_cds_WP_004423642.1_1554	27.820	133	310
WP_003009459.1	lcl|NZ_AFLY02000029.1_cds_WP_004421190.1_2848	85.484	310	310
WP_003009459.1	lcl|NZ_AFLY02000029.1_cds_WP_004421354.1_2958	37.627	295	310
WP_003009459.1	lcl|NZ_AFLY02000068.1_cds_WP_004425933.1_481	28.479	309	310
WP_003009459.1	lcl|NZ_AFLY02000057.1_cds_WP_004423642.1_1554	27.820	133	310
WP_003009745.1	lcl|NZ_AFLY02000029.1_cds_WP_004421428.1_2847	89.015	264	264
WP_036096976.1	lcl|NZ_AFLY02000029.1_cds_WP_004421278.1_2846	82.308	130	130
WP_003009905.1	lcl|NZ_AFLY02000029.1_cds_WP_004434893.1_2845	79.167	144	145
WP_003009905.1	lcl|NZ_AFLY02000069.1_cds_WP_004426005.1_314	41.071	56	145
WP_003009905.1	lcl|NZ_AFLY02000032.1_cds_WP_004421943.1_2498	28.947	76	145
WP_036096974.1	lcl|NZ_AFLY02000029.1_cds_WP_004421361.1_2844	89.140	221	221
WP_036096974.1	lcl|NZ_AFLY02000029.1_cds_WP_039939204.1_2979	29.358	109	221
