WP_003009553.1	lcl|NZ_JADDVC010000006.1_cds_WP_002725873.1_3026	92.473	93	106
WP_003009527.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	92.038	314	321
WP_003009527.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	26.493	268	321
WP_003009527.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	22.462	325	321
WP_003009527.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	22.776	281	321
WP_003009527.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	24.116	311	321
WP_003009527.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	25.000	104	321
WP_003009527.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	27.350	117	321
WP_003009527.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	25.076	327	321
WP_003009854.1	lcl|NZ_JADDVC010000006.1_cds_WP_026054882.1_3024	82.192	365	365
WP_003009869.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733646.1_3023	90.270	185	185
WP_003009869.1	lcl|NZ_JADDVC010000004.1_cds_WP_002721790.1_2462	36.429	140	185
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	90.578	329	329
WP_003009535.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	30.696	316	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	29.762	336	329
WP_003009535.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	30.449	312	329
WP_003009535.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	27.711	332	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733638.1_2985	29.462	353	329
WP_003009535.1	lcl|NZ_JADDVC010000074.1_cds_WP_002741146.1_3064	30.128	312	329
WP_003009535.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728316.1_3090	28.399	331	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733546.1_2956	24.254	268	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	28.431	306	329
WP_003009535.1	lcl|NZ_JADDVC010000008.1_cds_WP_002732331.1_3216	26.393	341	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	25.079	315	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	24.224	322	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002744551.1_2991	28.889	270	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733698.1_2948	27.174	276	329
WP_003009535.1	lcl|NZ_JADDVC010000057.1_cds_WP_002740236.1_2615	27.737	274	329
WP_003009535.1	lcl|NZ_JADDVC010000001.1_cds_WP_002721725.1_825	24.242	330	329
WP_003009535.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739935.1_737	27.869	244	329
WP_003009535.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733757.1_2958	30.994	171	329
WP_003009795.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733627.1_3021	80.899	267	267
WP_003009795.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740926.1_2980	26.068	234	267
WP_003009795.1	lcl|NZ_JADDVC010000006.1_cds_WP_002738295.1_2959	25.714	245	267
WP_003009795.1	lcl|NZ_JADDVC010000006.1_cds_WP_002727921.1_2930	26.455	189	267
WP_003009795.1	lcl|NZ_JADDVC010000024.1_cds_WP_002729040.1_1163	35.955	89	267
WP_003009795.1	lcl|NZ_JADDVC010000003.1_cds_WP_002766579.1_2026	25.269	186	267
WP_003009795.1	lcl|NZ_JADDVC010000013.1_cds_WP_002729513.1_286	23.420	269	267
WP_003009515.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740779.1_3020	87.795	508	509
WP_003009515.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728536.1_2728	27.273	297	509
WP_003009515.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728534.1_2727	28.302	106	509
WP_003009515.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740779.1_3020	87.795	508	509
WP_003009515.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728536.1_2728	27.273	297	509
WP_003009515.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728534.1_2727	28.302	106	509
WP_003009505.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	91.768	328	330
WP_003009505.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	26.812	276	330
WP_003009505.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	28.197	305	330
WP_003009505.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	29.864	221	330
WP_003009505.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	27.575	301	330
WP_003009505.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	25.316	316	330
WP_003009505.1	lcl|NZ_JADDVC010000008.1_cds_WP_002732331.1_3216	25.792	221	330
WP_003009505.1	lcl|NZ_JADDVC010000074.1_cds_WP_002741146.1_3064	28.146	302	330
WP_003009505.1	lcl|NZ_JADDVC010000001.1_cds_WP_002721725.1_825	24.380	242	330
WP_003009505.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733638.1_2985	24.306	288	330
WP_003009505.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733546.1_2956	26.977	215	330
WP_003009505.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	24.540	163	330
WP_003009505.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	23.077	325	330
WP_003009505.1	lcl|NZ_JADDVC010000036.1_cds_WP_002739707.1_1814	26.562	128	330
WP_003009505.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728316.1_3090	30.464	151	330
WP_003009505.1	lcl|NZ_JADDVC010000057.1_cds_WP_002740236.1_2615	25.311	241	330
WP_003009505.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739935.1_737	25.676	296	330
WP_003009804.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740729.1_3016	37.774	548	538
WP_003009804.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740729.1_3016	37.774	548	538
WP_003009317.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740998.1_3015	67.170	265	265
WP_003009317.1	lcl|NZ_JADDVC010000003.1_cds_WP_002742191.1_2057	41.564	243	265
WP_003009459.1	lcl|NZ_JADDVC010000006.1_cds_WP_032853071.1_3014	86.452	310	310
WP_003009459.1	lcl|NZ_JADDVC010000034.1_cds_WP_002741402.1_1750	38.284	303	310
WP_003009459.1	lcl|NZ_JADDVC010000020.1_cds_WP_002727287.1_941	29.787	282	310
WP_003009459.1	lcl|NZ_JADDVC010000004.1_cds_WP_002727177.1_2412	28.571	133	310
WP_003009459.1	lcl|NZ_JADDVC010000006.1_cds_WP_032853071.1_3014	86.452	310	310
WP_003009459.1	lcl|NZ_JADDVC010000034.1_cds_WP_002741402.1_1750	38.284	303	310
WP_003009459.1	lcl|NZ_JADDVC010000020.1_cds_WP_002727287.1_941	29.787	282	310
WP_003009459.1	lcl|NZ_JADDVC010000004.1_cds_WP_002727177.1_2412	28.571	133	310
WP_003009745.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740848.1_3013	89.773	264	264
WP_036096976.1	lcl|NZ_JADDVC010000006.1_cds_WP_032853450.1_3012	81.538	130	130
WP_003009905.1	lcl|NZ_JADDVC010000006.1_cds_WP_004777167.1_3011	80.556	144	145
WP_003009905.1	lcl|NZ_JADDVC010000007.1_cds_WP_002738870.1_3098	28.947	76	145
WP_003009905.1	lcl|NZ_JADDVC010000003.1_cds_WP_002734015.1_2043	42.222	45	145
WP_003009905.1	lcl|NZ_JADDVC010000020.1_cds_WP_026054147.1_950	41.071	56	145
WP_036096974.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740917.1_3010	90.498	221	221
WP_036096974.1	lcl|NZ_JADDVC010000014.1_cds_WP_002727076.1_413	28.037	107	221
WP_036096974.1	lcl|NZ_JADDVC010000018.1_cds_WP_011671435.1_660	23.077	78	221
WP_003009428.1	lcl|NZ_JADDVC010000053.1_cds_IQA03_RS15205_2544	37.342	158	664
WP_003009428.1	lcl|NZ_JADDVC010000025.1_cds_WP_002722057.1_1191	25.758	264	664
WP_003009848.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740977.1_2998	24.377	361	393
WP_003009848.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740041.1_2974	24.498	249	393
WP_003009848.1	lcl|NZ_JADDVC010000066.1_cds_WP_016749152.1_2878	23.144	229	393
WP_003009848.1	lcl|NZ_JADDVC010000014.1_cds_WP_002740458.1_414	25.980	204	393
WP_003009848.1	lcl|NZ_JADDVC010000006.1_cds_WP_230456811.1_3007	26.974	152	393
WP_003009848.1	lcl|NZ_JADDVC010000006.1_cds_IQA03_RS03970_2966	27.778	90	393
WP_003009953.1	lcl|NZ_JADDVC010000018.1_cds_WP_002727846.1_666	29.577	142	177
WP_003009592.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740977.1_2998	34.314	408	407
WP_003009592.1	lcl|NZ_JADDVC010000066.1_cds_WP_016749152.1_2878	25.000	220	407
WP_003009592.1	lcl|NZ_JADDVC010000014.1_cds_WP_002740458.1_414	25.180	139	407
WP_036096972.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733582.1_2962	28.017	232	241
WP_036096972.1	lcl|NZ_JADDVC010000007.1_cds_WP_002735533.1_3122	28.571	252	241
WP_036096972.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739054.1_890	26.180	233	241
WP_036096972.1	lcl|NZ_JADDVC010000020.1_cds_WP_002728745.1_947	25.000	260	241
WP_036096972.1	lcl|NZ_JADDVC010000009.1_cds_WP_002722691.1_3335	24.803	254	241
WP_036096972.1	lcl|NZ_JADDVC010000051.1_cds_WP_002722237.1_2508	25.874	143	241
WP_036096972.1	lcl|NZ_JADDVC010000028.1_cds_WP_002727447.1_1370	23.000	200	241
