WP_003009553.1	lcl|NZ_JQQQ01000081.1_cds_WP_000340715.1_1951	91.398	93	106
WP_003009527.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	90.764	314	321
WP_003009527.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	26.866	268	321
WP_003009527.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	22.769	325	321
WP_003009527.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	22.887	284	321
WP_003009527.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	25.382	327	321
WP_003009527.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	23.923	209	321
WP_003009854.1	lcl|NZ_JQQQ01000081.1_cds_WP_000604524.1_1949	84.384	365	365
WP_003009869.1	lcl|NZ_JQQQ01000081.1_cds_WP_000884059.1_1948	91.892	185	185
WP_003009869.1	lcl|NZ_JQQQ01000014.1_cds_WP_000351733.1_406	38.571	140	185
WP_003009535.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	91.793	329	329
WP_003009535.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	32.595	316	329
WP_003009535.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	30.448	335	329
WP_003009535.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	31.922	307	329
WP_003009535.1	lcl|NZ_JQQQ01000053.1_cds_WP_000649924.1_1501	30.341	323	329
WP_003009535.1	lcl|NZ_JQQQ01000143.1_cds_WP_000709513.1_3053	29.003	331	329
WP_003009535.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	28.105	306	329
WP_003009535.1	lcl|NZ_JQQQ01000027.1_cds_WP_000688698.1_889	27.811	338	329
WP_003009535.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	26.101	318	329
WP_003009535.1	lcl|NZ_JQQQ01000076.1_cds_WP_000475904.1_1842	27.899	276	329
WP_003009535.1	lcl|NZ_JQQQ01000128.1_cds_WP_017858396.1_2789	27.636	275	329
WP_003009535.1	lcl|NZ_JQQQ01000102.1_cds_WP_002105505.1_2307	25.602	332	329
WP_003009535.1	lcl|NZ_JQQQ01000081.1_cds_WP_000378097.1_1927	25.581	172	329
WP_003009795.1	lcl|NZ_JQQQ01000081.1_cds_WP_000774260.1_1946	82.022	267	267
WP_003009795.1	lcl|NZ_JQQQ01000141.1_cds_WP_000667727.1_3039	28.866	194	267
WP_003009795.1	lcl|NZ_JQQQ01000076.1_cds_WP_000842260.1_1860	26.316	190	267
WP_003009795.1	lcl|NZ_JQQQ01000036.1_cds_WP_000805357.1_1105	33.735	83	267
WP_003009515.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	87.402	508	509
WP_003009515.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	26.032	315	509
WP_003009515.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	26.316	114	509
WP_003009515.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	87.402	508	509
WP_003009515.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	26.032	315	509
WP_003009515.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	26.316	114	509
WP_003009505.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	92.121	330	330
WP_003009505.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	28.197	305	330
WP_003009505.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	26.277	274	330
