WP_003009553.1	lcl|NZ_RQFP01000014.1_cds_WP_100790840.1_3069	61.628	86	106
WP_003009527.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	81.290	310	321
WP_003009527.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	25.926	324	321
WP_003009527.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	23.913	276	321
WP_003009527.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	23.438	320	321
WP_003009527.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	26.111	180	321
WP_003009527.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	21.925	187	321
WP_003009527.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	23.457	324	321
WP_003009527.1	lcl|NZ_RQFP01000008.1_cds_WP_208861468.1_3371	21.182	203	321
WP_003009869.1	lcl|NZ_RQFP01000014.1_cds_WP_100790120.1_2646	32.812	128	185
WP_003009535.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	33.025	324	329
WP_003009535.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	30.892	314	329
WP_003009535.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	31.429	315	329
WP_003009535.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	27.928	333	329
WP_003009535.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	29.412	340	329
WP_003009535.1	lcl|NZ_RQFP01000001.1_cds_WP_100789476.1_1345	27.160	324	329
WP_003009535.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	27.653	311	329
WP_003009535.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	27.477	222	329
WP_003009535.1	lcl|NZ_RQFP01000014.1_cds_WP_100790839.1_3068	27.044	318	329
WP_003009535.1	lcl|NZ_RQFP01000014.1_cds_WP_100790960.1_3033	28.261	276	329
WP_003009535.1	lcl|NZ_RQFP01000001.1_cds_WP_100789422.1_895	30.400	250	329
WP_003009535.1	lcl|NZ_RQFP01000014.1_cds_WP_135677254.1_3000	24.535	269	329
WP_003009535.1	lcl|NZ_RQFP01000001.1_cds_WP_135676593.1_613	26.923	182	329
WP_003009535.1	lcl|NZ_RQFP01000014.1_cds_WP_100790807.1_3031	24.324	222	329
WP_003009535.1	lcl|NZ_RQFP01000008.1_cds_WP_208861468.1_3371	25.524	286	329
WP_003009795.1	lcl|NZ_RQFP01000014.1_cds_WP_100790833.1_3060	26.582	237	267
WP_003009795.1	lcl|NZ_RQFP01000014.1_cds_WP_100790739.1_2939	25.194	258	267
WP_003009795.1	lcl|NZ_RQFP01000001.1_cds_WP_100788841.1_1265	40.659	91	267
WP_003009795.1	lcl|NZ_RQFP01000014.1_cds_WP_135677262.1_3014	25.926	189	267
WP_003009795.1	lcl|NZ_RQFP01000001.1_cds_WP_135676725.1_1410	27.273	176	267
WP_003009795.1	lcl|NZ_RQFP01000008.1_cds_WP_135676976.1_3383	25.381	197	267
WP_003009515.1	lcl|NZ_RQFP01000014.1_cds_WP_100790496.1_2668	24.768	323	509
WP_003009515.1	lcl|NZ_RQFP01000014.1_cds_WP_100790101.1_2669	26.316	114	509
WP_003009515.1	lcl|NZ_RQFP01000014.1_cds_WP_100790496.1_2668	24.768	323	509
WP_003009515.1	lcl|NZ_RQFP01000014.1_cds_WP_100790101.1_2669	26.316	114	509
WP_003009505.1	lcl|NZ_RQFP01000014.1_cds_WP_100790837.1_3065	26.838	272	330
WP_003009505.1	lcl|NZ_RQFP01000001.1_cds_WP_100789625.1_1516	25.887	282	330
WP_003009505.1	lcl|NZ_RQFP01000001.1_cds_WP_100789090.1_986	25.625	320	330
WP_003009505.1	lcl|NZ_RQFP01000001.1_cds_WP_100789115.1_958	29.091	275	330
WP_003009505.1	lcl|NZ_RQFP01000014.1_cds_WP_135677263.1_3015	24.012	329	330
WP_003009505.1	lcl|NZ_RQFP01000001.1_cds_WP_100789422.1_895	28.502	207	330
WP_003009505.1	lcl|NZ_RQFP01000001.1_cds_WP_135676593.1_613	25.207	242	330
WP_003009505.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	27.586	116	330
WP_003009505.1	lcl|NZ_RQFP01000008.1_cds_WP_100792235.1_3382	23.926	326	330
WP_003009505.1	lcl|NZ_RQFP01000001.1_cds_WP_100789476.1_1345	27.152	151	330
WP_003009317.1	lcl|NZ_RQFP01000001.1_cds_WP_100789867.1_1786	39.062	256	265
WP_003009317.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	25.882	170	265
WP_003009459.1	lcl|NZ_RQFP01000001.1_cds_WP_100789346.1_697	36.213	301	310
WP_003009459.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	30.032	313	310
WP_003009459.1	lcl|NZ_RQFP01000014.1_cds_WP_135677179.1_2580	24.046	262	310
WP_003009459.1	lcl|NZ_RQFP01000001.1_cds_WP_100789346.1_697	36.213	301	310
WP_003009459.1	lcl|NZ_RQFP01000001.1_cds_WP_135676539.1_381	30.032	313	310
WP_003009459.1	lcl|NZ_RQFP01000014.1_cds_WP_135677179.1_2580	24.046	262	310
WP_003009905.1	lcl|NZ_RQFP01000001.1_cds_WP_100791596.1_355	43.548	62	145
WP_003009905.1	lcl|NZ_RQFP01000001.1_cds_WP_100789026.1_1052	29.333	75	145
WP_036096974.1	lcl|NZ_RQFP01000014.1_cds_WP_135677164.1_2556	36.111	72	221
WP_036096974.1	lcl|NZ_RQFP01000008.1_cds_WP_100791954.1_3323	25.581	129	221
WP_003009428.1	lcl|NZ_RQFP01000001.1_cds_WP_135676528.1_299	36.286	350	664
WP_003009848.1	lcl|NZ_RQFP01000014.1_cds_WP_135677274.1_3044	24.545	220	393
WP_003009848.1	lcl|NZ_RQFP01000014.1_cds_WP_135677084.1_2262	25.652	230	393
WP_003009848.1	lcl|NZ_RQFP01000001.1_cds_WP_100789819.1_1732	22.400	250	393
WP_003009848.1	lcl|NZ_RQFP01000014.1_cds_WP_135677163.1_2555	27.465	142	393
WP_003009848.1	lcl|NZ_RQFP01000014.1_cds_WP_100790922.1_3157	22.778	180	393
WP_003009848.1	lcl|NZ_RQFP01000008.1_cds_WP_135676942.1_3301	31.481	108	393
WP_003009953.1	lcl|NZ_RQFP01000001.1_cds_WP_135676683.1_1168	29.851	134	177
WP_003009592.1	lcl|NZ_RQFP01000014.1_cds_WP_135677084.1_2262	24.312	218	407
WP_036096972.1	lcl|NZ_RQFP01000008.1_cds_WP_100791946.1_3312	25.641	234	241
WP_036096972.1	lcl|NZ_RQFP01000014.1_cds_WP_135677244.1_2919	23.438	256	241
WP_036096972.1	lcl|NZ_RQFP01000014.1_cds_WP_100790962.1_3053	24.219	256	241
WP_036096972.1	lcl|NZ_RQFP01000014.1_cds_WP_135677169.1_2562	23.846	260	241
WP_036096972.1	lcl|NZ_RQFP01000001.1_cds_WP_002972927.1_1240	28.859	149	241
WP_036096972.1	lcl|NZ_RQFP01000001.1_cds_WP_100791602.1_362	23.457	243	241
WP_036096972.1	lcl|NZ_RQFP01000014.1_cds_WP_100790340.1_2390	29.730	148	241
WP_036096972.1	lcl|NZ_RQFP01000001.1_cds_WP_100791656.1_424	23.077	247	241
WP_036096972.1	lcl|NZ_RQFP01000001.1_cds_WP_100788887.1_1208	26.446	242	241
WP_036096972.1	lcl|NZ_RQFP01000014.1_cds_WP_135677277.1_3049	25.503	149	241
WP_036096972.1	lcl|NZ_RQFP01000001.1_cds_WP_100788810.1_1297	22.605	261	241
WP_036096970.1	lcl|NZ_RQFP01000001.1_cds_WP_100789043.1_1035	24.800	125	371
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791325.1_1993	33.163	392	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100788854.1_1249	43.612	227	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100788908.1_1185	42.623	244	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_341864918.1_3066	39.827	231	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676746.1_1523	40.506	237	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789629.1_1521	37.500	248	598
WP_003009503.1	lcl|NZ_RQFP01000004.1_cds_WP_100791244.1_16	36.170	235	598
WP_003009503.1	lcl|NZ_RQFP01000009.1_cds_WP_100792018.1_3447	32.618	233	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789748.1_1653	29.915	234	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676568.1_507	29.694	229	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791661.1_429	31.250	224	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790495.1_2674	25.701	214	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676749.1_1540	26.360	239	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789556.1_1435	30.568	229	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790748.1_2948	29.183	257	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790692.1_2885	27.600	250	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676809.1_1908	28.936	235	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790119.1_2647	27.826	230	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791582.1_340	29.565	230	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676483.1_174	29.101	189	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100790013.1_1495	31.224	237	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_135677247.1_2922	28.390	236	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789283.1_764	30.342	234	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791396.1_2071	25.097	259	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676743.1_1494	26.613	248	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790360.1_2363	29.293	198	598
WP_003009503.1	lcl|NZ_RQFP01000013.1_cds_WP_100792295.1_3586	23.684	228	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791672.1_440	27.473	182	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790746.1_2946	23.853	218	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790449.1_2260	27.805	205	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791808.1_508	25.478	157	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790737.1_2937	27.556	225	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791325.1_1993	33.163	392	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100788854.1_1249	43.612	227	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100788908.1_1185	42.623	244	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_341864918.1_3066	39.827	231	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676746.1_1523	40.506	237	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789629.1_1521	37.500	248	598
WP_003009503.1	lcl|NZ_RQFP01000004.1_cds_WP_100791244.1_16	36.170	235	598
WP_003009503.1	lcl|NZ_RQFP01000009.1_cds_WP_100792018.1_3447	32.618	233	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789748.1_1653	29.915	234	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676568.1_507	29.694	229	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791661.1_429	31.250	224	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790495.1_2674	25.701	214	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676749.1_1540	26.360	239	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789556.1_1435	30.568	229	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790748.1_2948	29.183	257	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790692.1_2885	27.600	250	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676809.1_1908	28.936	235	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790119.1_2647	27.826	230	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791582.1_340	29.565	230	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676483.1_174	29.101	189	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100790013.1_1495	31.224	237	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_135677247.1_2922	28.390	236	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100789283.1_764	30.342	234	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791396.1_2071	25.097	259	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_135676743.1_1494	26.613	248	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790360.1_2363	29.293	198	598
WP_003009503.1	lcl|NZ_RQFP01000013.1_cds_WP_100792295.1_3586	23.684	228	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791672.1_440	27.473	182	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790746.1_2946	23.853	218	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790449.1_2260	27.805	205	598
WP_003009503.1	lcl|NZ_RQFP01000001.1_cds_WP_100791808.1_508	25.478	157	598
WP_003009503.1	lcl|NZ_RQFP01000014.1_cds_WP_100790737.1_2937	27.556	225	598
WP_003009636.1	lcl|NZ_RQFP01000001.1_cds_WP_100789819.1_1732	25.984	127	410
