WP_003009553.1	lcl|NZ_ANCE01000179.1_cds_WP_004753574.1_2885	89.247	93	106
WP_003009527.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	90.764	314	321
WP_003009527.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	27.239	268	321
WP_003009527.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	22.154	325	321
WP_003009527.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	22.064	281	321
WP_003009527.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	25.993	277	321
WP_003009854.1	lcl|NZ_ANCE01000179.1_cds_WP_004766736.1_2883	85.753	365	365
WP_003009869.1	lcl|NZ_ANCE01000179.1_cds_WP_004766667.1_2882	91.892	185	185
WP_003009869.1	lcl|NZ_ANCE01000190.1_cds_WP_004752075.1_3164	39.286	140	185
WP_003009535.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	90.881	329	329
WP_003009535.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	31.962	316	329
WP_003009535.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	29.042	334	329
WP_003009535.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	32.362	309	329
WP_003009535.1	lcl|NZ_ANCE01000007.1_cds_WP_020762466.1_120	31.056	322	329
WP_003009535.1	lcl|NZ_ANCE01000090.1_cds_WP_004766610.1_1434	29.607	331	329
WP_003009535.1	lcl|NZ_ANCE01000185.1_cds_WP_004766589.1_2930	28.152	341	329
WP_003009535.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	28.758	306	329
WP_003009535.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	25.786	318	329
WP_003009535.1	lcl|NZ_ANCE01000068.1_cds_WP_020762909.1_952	27.174	276	329
WP_003009535.1	lcl|NZ_ANCE01000221.1_cds_WP_004766127.1_3743	28.148	270	329
WP_003009535.1	lcl|NZ_ANCE01000006.1_cds_WP_025183403.1_108	26.908	249	329
WP_003009535.1	lcl|NZ_ANCE01000106.1_cds_WP_004766563.1_1762	25.000	268	329
WP_003009535.1	lcl|NZ_ANCE01000193.1_cds_WP_020764095.1_3264	27.984	243	329
WP_003009535.1	lcl|NZ_ANCE01000068.1_cds_WP_025183468.1_982	25.000	172	329
WP_003009795.1	lcl|NZ_ANCE01000179.1_cds_WP_020763884.1_2880	81.648	267	267
WP_003009795.1	lcl|NZ_ANCE01000102.1_cds_WP_020763320.1_1663	29.534	193	267
WP_003009795.1	lcl|NZ_ANCE01000068.1_cds_WP_004766678.1_934	26.455	189	267
WP_003009795.1	lcl|NZ_ANCE01000142.1_cds_WP_016761591.1_2305	33.735	83	267
WP_003009515.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	87.795	508	509
WP_003009515.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	24.922	321	509
WP_003009515.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	29.474	95	509
WP_003009515.1	lcl|NZ_ANCE01000008.1_cds_WP_020762479.1_140	32.787	122	509
WP_003009515.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	87.795	508	509
WP_003009515.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	24.922	321	509
WP_003009515.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	29.474	95	509
WP_003009515.1	lcl|NZ_ANCE01000008.1_cds_WP_020762479.1_140	32.787	122	509
WP_003009505.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	91.768	328	330
WP_003009505.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	28.065	310	330
