WP_003009553.1	lcl|NZ_AFLX02000031.1_cds_WP_004462903.1_451	95.699	93	106
WP_003009527.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	87.580	314	321
WP_003009527.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	27.239	268	321
WP_003009527.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	24.383	324	321
WP_003009527.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	21.708	281	321
WP_003009527.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	25.359	209	321
WP_003009527.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	24.510	102	321
WP_003009527.1	lcl|NZ_AFLX02000031.1_cds_WP_004470304.1_458	24.088	274	321
WP_003009854.1	lcl|NZ_AFLX02000031.1_cds_WP_004470109.1_453	81.370	365	365
WP_003009869.1	lcl|NZ_AFLX02000031.1_cds_WP_004470265.1_454	92.432	185	185
WP_003009869.1	lcl|NZ_AFLX02000018.1_cds_WP_004460143.1_2371	35.714	140	185
WP_003009535.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	89.329	328	329
WP_003009535.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	30.380	316	329
WP_003009535.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	30.240	334	329
WP_003009535.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	32.692	312	329
WP_003009535.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	27.381	336	329
WP_003009535.1	lcl|NZ_AFLX02000023.1_cds_WP_004478640.1_1305	29.688	320	329
WP_003009535.1	lcl|NZ_AFLX02000023.1_cds_WP_004469301.1_1561	29.003	331	329
WP_003009535.1	lcl|NZ_AFLX02000031.1_cds_WP_004470304.1_458	28.477	302	329
WP_003009535.1	lcl|NZ_AFLX02000029.1_cds_WP_032930391.1_838	27.586	348	329
WP_003009535.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	26.266	316	329
WP_003009535.1	lcl|NZ_AFLX02000034.1_cds_WP_004470510.1_80	27.206	272	329
WP_003009535.1	lcl|NZ_AFLX02000031.1_cds_WP_004470049.1_521	26.250	240	329
WP_003009535.1	lcl|NZ_AFLX02000029.1_cds_WP_004459320.1_890	27.273	286	329
WP_003009535.1	lcl|NZ_AFLX02000029.1_cds_WP_004469922.1_982	25.830	271	329
WP_003009535.1	lcl|NZ_AFLX02000031.1_cds_WP_004470212.1_483	23.837	172	329
WP_003009795.1	lcl|NZ_AFLX02000031.1_cds_WP_004470061.1_456	81.273	267	267
WP_003009795.1	lcl|NZ_AFLX02000006.1_cds_WP_004468365.1_2866	29.032	186	267
WP_003009795.1	lcl|NZ_AFLX02000031.1_cds_WP_004470017.1_540	26.316	190	267
WP_003009795.1	lcl|NZ_AFLX02000006.1_cds_WP_004468386.1_2899	25.279	269	267
WP_003009795.1	lcl|NZ_AFLX02000023.1_cds_WP_016754360.1_1528	25.269	186	267
WP_003009515.1	lcl|NZ_AFLX02000031.1_cds_WP_004470354.1_457	84.449	508	509
