WP_003009553.1	lcl|NZ_SORO01000001.1_cds_WP_035983633.1_122	61.628	86	106
WP_003009527.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	81.935	310	321
WP_003009527.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	26.398	322	321
WP_003009527.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	23.438	320	321
WP_003009527.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	21.569	255	321
WP_003009527.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	20.833	336	321
WP_003009527.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	22.981	322	321
WP_003009527.1	lcl|NZ_SORO01000002.1_cds_WP_208325413.1_3047	20.690	203	321
WP_003009869.1	lcl|NZ_SORO01000001.1_cds_WP_004788859.1_573	33.594	128	185
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	30.892	314	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	28.824	340	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	31.111	315	329
WP_003009535.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	29.118	340	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	27.597	308	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004787140.1_2016	24.845	322	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004785041.1_2081	30.315	254	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	26.101	318	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004783890.1_178	25.283	265	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004785143.1_2758	24.419	258	329
WP_003009535.1	lcl|NZ_SORO01000002.1_cds_WP_208325413.1_3047	25.524	286	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_040917166.1_2482	28.112	249	329
WP_003009535.1	lcl|NZ_SORO01000001.1_cds_WP_004786178.1_2073	27.500	160	329
WP_003009795.1	lcl|NZ_SORO01000001.1_cds_WP_020777677.1_239	25.194	258	267
WP_003009795.1	lcl|NZ_SORO01000001.1_cds_WP_004784495.1_2109	36.522	115	267
WP_003009795.1	lcl|NZ_SORO01000001.1_cds_WP_081581548.1_1942	32.584	89	267
WP_003009795.1	lcl|NZ_SORO01000002.1_cds_WP_004787917.1_3035	24.873	197	267
WP_003009515.1	lcl|NZ_SORO01000001.1_cds_WP_004788872.1_551	24.702	336	509
WP_003009515.1	lcl|NZ_SORO01000001.1_cds_WP_004788552.1_550	27.193	114	509
WP_003009515.1	lcl|NZ_SORO01000001.1_cds_WP_004788872.1_551	24.702	336	509
WP_003009515.1	lcl|NZ_SORO01000001.1_cds_WP_004788552.1_550	27.193	114	509
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	25.177	282	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004785041.1_2081	29.614	233	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	29.455	275	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	24.242	330	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004786178.1_2073	26.070	257	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	25.191	262	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004783983.1_126	30.233	129	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_040917166.1_2482	27.053	207	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004785143.1_2758	31.250	128	330
WP_003009505.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	23.826	298	330
WP_003009505.1	lcl|NZ_SORO01000001.1_cds_WP_004787140.1_2016	27.815	151	330
WP_003009317.1	lcl|NZ_SORO01000001.1_cds_WP_004785686.1_1561	38.281	256	265
WP_003009317.1	lcl|NZ_SORO01000004.1_cds_WP_004786843.1_3718	25.882	170	265
WP_003009459.1	lcl|NZ_SORO01000001.1_cds_WP_004785161.1_2663	36.877	301	310
WP_003009459.1	lcl|NZ_SORO01000004.1_cds_WP_004786843.1_3718	29.870	308	310
WP_003009459.1	lcl|NZ_SORO01000001.1_cds_WP_004789122.1_639	24.046	262	310
WP_003009459.1	lcl|NZ_SORO01000001.1_cds_WP_004785161.1_2663	36.877	301	310
WP_003009459.1	lcl|NZ_SORO01000004.1_cds_WP_004786843.1_3718	29.870	308	310
WP_003009459.1	lcl|NZ_SORO01000001.1_cds_WP_004789122.1_639	24.046	262	310
WP_003009905.1	lcl|NZ_SORO01000002.1_cds_WP_134152041.1_3123	41.935	62	145
WP_036096974.1	lcl|NZ_SORO01000002.1_cds_WP_004787981.1_2838	28.846	104	221
WP_036096974.1	lcl|NZ_SORO01000001.1_cds_WP_004788458.1_664	32.000	100	221
WP_003009428.1	lcl|NZ_SORO01000001.1_cds_WP_081581522.1_121	29.259	540	664
WP_003009428.1	lcl|NZ_SORO01000001.1_cds_WP_081581551.1_1722	37.500	168	664
WP_003009428.1	lcl|NZ_SORO01000001.1_cds_WP_004783850.1_175	26.882	186	664
WP_003009428.1	lcl|NZ_SORO01000001.1_cds_WP_004783748.1_171	32.061	131	664
WP_003009848.1	lcl|NZ_SORO01000001.1_cds_WP_004788919.1_948	25.670	261	393
WP_003009848.1	lcl|NZ_SORO01000001.1_cds_WP_004786607.1_1610	22.088	249	393
WP_003009953.1	lcl|NZ_SORO01000001.1_cds_WP_004786377.1_2208	33.333	141	177
WP_003009592.1	lcl|NZ_SORO01000001.1_cds_WP_004788705.1_665	27.619	105	407
WP_036096972.1	lcl|NZ_SORO01000001.1_cds_WP_004788572.1_657	24.609	256	241
WP_036096972.1	lcl|NZ_SORO01000001.1_cds_WP_004786786.1_2134	27.891	147	241
WP_036096972.1	lcl|NZ_SORO01000001.1_cds_WP_004783812.1_259	22.179	257	241
WP_036096972.1	lcl|NZ_SORO01000004.1_cds_WP_004787473.1_3673	22.672	247	241
WP_036096972.1	lcl|NZ_SORO01000002.1_cds_WP_004788221.1_2849	25.103	243	241
WP_036096972.1	lcl|NZ_SORO01000001.1_cds_WP_004786174.1_2059	24.096	249	241
WP_036096972.1	lcl|NZ_SORO01000001.1_cds_WP_004785575.1_2165	29.703	101	241
WP_036096972.1	lcl|NZ_SORO01000004.1_cds_WP_134152070.1_3736	22.609	230	241
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_040917278.1_1351	33.952	377	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004786686.1_2125	40.964	249	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004784467.1_2188	42.449	245	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004786972.1_1823	40.506	237	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004785196.1_1825	39.655	232	598
WP_003009503.1	lcl|NZ_SORO01000003.1_cds_WP_004786155.1_3202	34.694	245	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004788856.1_1014	32.618	233	598
WP_003009503.1	lcl|NZ_SORO01000003.1_cds_WP_004785587.1_3476	30.396	227	598
WP_003009503.1	lcl|NZ_SORO01000002.1_cds_WP_004788213.1_3062	30.736	231	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004787254.1_1848	32.743	226	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004789037.1_572	29.915	234	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004783843.1_230	31.783	258	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_134151920.1_1805	26.522	230	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004786219.1_1914	31.739	230	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004786760.1_1688	29.741	232	598
WP_003009503.1	lcl|NZ_SORO01000004.1_cds_WP_004784912.1_3668	32.273	220	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_035983849.1_545	25.701	214	598
WP_003009503.1	lcl|NZ_SORO01000004.1_cds_WP_004784705.1_3596	29.148	223	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004786946.1_1438	28.936	235	598
WP_003009503.1	lcl|NZ_SORO01000003.1_cds_WP_004786938.1_3351	27.570	214	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004788506.1_332	27.200	250	598
WP_003009503.1	lcl|NZ_SORO01000002.1_cds_WP_004785018.1_3138	28.696	230	598
WP_003009503.1	lcl|NZ_SORO01000002.1_cds_WP_004788126.1_3091	26.941	219	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004785276.1_1265	25.551	227	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004783953.1_256	28.151	238	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004784095.1_2606	28.634	227	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004784562.1_1849	27.039	233	598
WP_003009503.1	lcl|NZ_SORO01000004.1_cds_WP_004786450.1_3656	28.022	182	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004783594.1_145	23.810	210	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004788912.1_848	27.638	199	598
WP_003009503.1	lcl|NZ_SORO01000004.1_cds_WP_004787619.1_3595	25.478	157	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004783640.1_241	27.556	225	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004783972.1_232	24.490	196	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_040917278.1_1351	33.952	377	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004786686.1_2125	40.964	249	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004784467.1_2188	42.449	245	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004786972.1_1823	40.506	237	598
WP_003009503.1	lcl|NZ_SORO01000001.1_cds_WP_004785196.1_1825	39.655	232	598
WP_003009503.1	lcl|NZ_SORO01000003.1_cds_WP_004786155.1_3202	34.694	245	598
