WP_003009553.1	lcl|NZ_AFKG01000223.1_cds_WP_000340715.1_297	91.398	93	106
WP_003009527.1	lcl|NZ_AFKG01000223.1_cds_WP_000410273.1_296	90.764	314	321
WP_003009527.1	lcl|NZ_AFKG01000223.1_cds_WP_000093099.1_276	58.730	63	321
WP_003009527.1	lcl|NZ_AFKG01000223.1_cds_WP_000646250.1_293	27.239	268	321
WP_003009527.1	lcl|NZ_AFKG01000109.1_cds_WP_000744700.1_1695	22.769	325	321
WP_003009527.1	lcl|NZ_AFKG01000223.1_cds_WP_000600889.1_267	23.656	186	321
WP_003009527.1	lcl|NZ_AFKG01000223.1_cds_WP_000723090.1_214	22.887	284	321
WP_003009527.1	lcl|NZ_AFKG01000223.1_cds_WP_001067557.1_290	25.382	327	321
WP_003009854.1	lcl|NZ_AFKG01000223.1_cds_WP_000604524.1_295	84.384	365	365
WP_003009869.1	lcl|NZ_AFKG01000223.1_cds_WP_000884059.1_294	91.892	185	185
WP_003009869.1	lcl|NZ_AFKG01000034.1_cds_WP_000351733.1_2909	38.571	140	185
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_000646250.1_293	92.097	329	329
WP_003009535.1	lcl|NZ_AFKG01000109.1_cds_WP_000744700.1_1695	32.595	316	329
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_000600889.1_267	31.975	319	329
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_000723090.1_214	30.448	335	329
WP_003009535.1	lcl|NZ_AFKG01000032.1_cds_WP_001984071.1_2997	32.248	307	329
WP_003009535.1	lcl|NZ_AFKG01000047.1_cds_WP_000649925.1_2483	30.341	323	329
WP_003009535.1	lcl|NZ_AFKG01000232.1_cds_WP_000709511.1_66	29.003	331	329
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_000601375.1_240	25.993	277	329
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_001067557.1_290	28.105	306	329
WP_003009535.1	lcl|NZ_AFKG01000032.1_cds_WP_000688695.1_2977	27.811	338	329
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_000410273.1_296	26.101	318	329
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_000475904.1_231	27.899	276	329
WP_003009535.1	lcl|NZ_AFKG01000106.1_cds_WP_001074785.1_1774	27.636	275	329
WP_003009535.1	lcl|NZ_AFKG01000128.1_cds_WP_001003555.1_1193	26.036	338	329
WP_003009535.1	lcl|NZ_AFKG01000223.1_cds_WP_000487322.1_242	25.939	293	329
WP_003009795.1	lcl|NZ_AFKG01000223.1_cds_WP_000774262.1_292	81.648	267	267
WP_003009795.1	lcl|NZ_AFKG01000223.1_cds_WP_000800438.1_262	26.923	234	267
WP_003009795.1	lcl|NZ_AFKG01000223.1_cds_WP_000859505.1_243	27.049	244	267
WP_003009795.1	lcl|NZ_AFKG01000174.1_cds_WP_000667727.1_512	28.866	194	267
WP_003009795.1	lcl|NZ_AFKG01000223.1_cds_WP_000842260.1_213	26.316	190	267
WP_003009795.1	lcl|NZ_AFKG01000025.1_cds_WP_000805357.1_3189	33.735	83	267
WP_003009515.1	lcl|NZ_AFKG01000223.1_cds_WP_000612797.1_291	87.992	508	509
WP_003009515.1	lcl|NZ_AFKG01000017.1_cds_WP_000291591.1_3603	26.032	315	509
WP_003009515.1	lcl|NZ_AFKG01000017.1_cds_WP_000364507.1_3602	26.316	114	509
WP_003009515.1	lcl|NZ_AFKG01000223.1_cds_WP_000612797.1_291	87.992	508	509
WP_003009515.1	lcl|NZ_AFKG01000017.1_cds_WP_000291591.1_3603	26.032	315	509
WP_003009515.1	lcl|NZ_AFKG01000017.1_cds_WP_000364507.1_3602	26.316	114	509
WP_003009505.1	lcl|NZ_AFKG01000223.1_cds_WP_001067557.1_290	92.121	330	330
WP_003009505.1	lcl|NZ_AFKG01000223.1_cds_WP_000646250.1_293	27.869	305	330
WP_003009505.1	lcl|NZ_AFKG01000032.1_cds_WP_001984071.1_2997	25.912	274	330
WP_003009505.1	lcl|NZ_AFKG01000223.1_cds_WP_000600889.1_267	26.316	266	330
WP_003009505.1	lcl|NZ_AFKG01000109.1_cds_WP_000744700.1_1695	27.532	316	330
WP_003009505.1	lcl|NZ_AFKG01000128.1_cds_WP_001003555.1_1193	29.555	247	330
WP_003009505.1	lcl|NZ_AFKG01000223.1_cds_WP_000723090.1_214	23.193	332	330
WP_003009505.1	lcl|NZ_AFKG01000032.1_cds_WP_000688695.1_2977	25.339	221	330
WP_003009505.1	lcl|NZ_AFKG01000047.1_cds_WP_000649925.1_2483	28.295	258	330
WP_003009505.1	lcl|NZ_AFKG01000223.1_cds_WP_000601375.1_240	25.746	268	330
WP_003009505.1	lcl|NZ_AFKG01000106.1_cds_WP_001074785.1_1774	27.962	211	330
WP_003009505.1	lcl|NZ_AFKG01000232.1_cds_WP_000709511.1_66	30.464	151	330
WP_003009505.1	lcl|NZ_AFKG01000174.1_cds_WP_000690042.1_520	35.211	71	330
WP_003009505.1	lcl|NZ_AFKG01000165.1_cds_WP_000457972.1_637	25.000	128	330
WP_003009804.1	lcl|NZ_AFKG01000223.1_cds_WP_000689743.1_287	37.316	544	538
WP_003009804.1	lcl|NZ_AFKG01000223.1_cds_WP_000689743.1_287	37.316	544	538
WP_003009317.1	lcl|NZ_AFKG01000223.1_cds_WP_000342713.1_286	67.170	265	265
WP_003009317.1	lcl|NZ_AFKG01000115.1_cds_WP_001002663.1_1518	41.152	243	265
WP_003009317.1	lcl|NZ_AFKG01000127.1_cds_WP_001183723.1_1245	27.746	173	265
WP_003009459.1	lcl|NZ_AFKG01000223.1_cds_WP_001246618.1_285	84.839	310	310
