WP_003009553.1	lcl|NZ_JADDVG010000006.1_cds_WP_002725873.1_2928	92.473	93	106
WP_003009527.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	92.038	314	321
WP_003009527.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	26.493	268	321
WP_003009527.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	22.462	325	321
WP_003009527.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	22.776	281	321
WP_003009527.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	24.116	311	321
WP_003009527.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	25.000	104	321
WP_003009527.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	27.350	117	321
WP_003009527.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740721.1_2935	25.076	327	321
WP_003009854.1	lcl|NZ_JADDVG010000006.1_cds_WP_026054882.1_2930	82.192	365	365
WP_003009869.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733646.1_2931	90.270	185	185
WP_003009869.1	lcl|NZ_JADDVG010000003.1_cds_WP_002721790.1_1902	36.429	140	185
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	90.578	329	329
WP_003009535.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	30.696	316	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	29.762	336	329
WP_003009535.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	30.449	312	329
WP_003009535.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	27.711	332	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733638.1_2969	29.462	353	329
WP_003009535.1	lcl|NZ_JADDVG010000076.1_cds_WP_002741146.1_3083	30.128	312	329
WP_003009535.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728316.1_3200	28.399	331	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733546.1_2998	24.254	268	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740721.1_2935	28.431	306	329
WP_003009535.1	lcl|NZ_JADDVG010000008.1_cds_WP_002732331.1_3309	26.393	341	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	25.079	315	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	24.224	322	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002744551.1_2963	28.889	270	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733698.1_3006	27.174	276	329
WP_003009535.1	lcl|NZ_JADDVG010000059.1_cds_WP_002740236.1_2644	27.737	274	329
WP_003009535.1	lcl|NZ_JADDVG010000004.1_cds_WP_002721725.1_2321	24.242	330	329
WP_003009535.1	lcl|NZ_JADDVG010000004.1_cds_WP_002739935.1_2409	27.869	244	329
WP_003009535.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733757.1_2996	30.994	171	329
WP_003009795.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733627.1_2933	80.899	267	267
WP_003009795.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740926.1_2974	26.068	234	267
WP_003009795.1	lcl|NZ_JADDVG010000006.1_cds_WP_002738295.1_2995	25.714	245	267
WP_003009795.1	lcl|NZ_JADDVG010000006.1_cds_WP_002727921.1_3024	26.455	189	267
WP_003009795.1	lcl|NZ_JADDVG010000023.1_cds_WP_002729040.1_1094	35.955	89	267
WP_003009795.1	lcl|NZ_JADDVG010000002.1_cds_WP_002766579.1_1424	25.269	186	267
WP_003009795.1	lcl|NZ_JADDVG010000029.1_cds_WP_002729513.1_1373	23.420	269	267
