WP_003009553.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002725873.1_2643	92.473	93	106
WP_003009527.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	92.038	314	321
WP_003009527.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	26.493	268	321
WP_003009527.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	22.462	325	321
WP_003009527.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	22.776	281	321
WP_003009527.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	24.116	311	321
WP_003009527.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	25.000	104	321
WP_003009527.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	27.350	117	321
WP_003009527.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	25.076	327	321
WP_003009854.1	lcl|NZ_JADHZJ010000059.1_cds_WP_026054882.1_2641	82.192	365	365
WP_003009869.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733646.1_2640	90.270	185	185
WP_003009869.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721790.1_2451	36.429	140	185
WP_003009535.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	90.578	329	329
WP_003009535.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	30.696	316	329
WP_003009535.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	29.762	336	329
WP_003009535.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	30.449	312	329
WP_003009535.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	27.711	332	329
WP_003009535.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	29.462	353	329
WP_003009535.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	30.128	312	329
WP_003009535.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728316.1_2222	28.399	331	329
WP_003009535.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	24.254	268	329
WP_003009535.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	28.431	306	329
WP_003009535.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	26.393	341	329
WP_003009535.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	25.079	315	329
WP_003009535.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	24.224	322	329
WP_003009535.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	28.889	270	329
WP_003009535.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733698.1_156	27.174	276	329
WP_003009535.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	27.737	274	329
WP_003009535.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	24.242	330	329
WP_003009535.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739935.1_903	27.869	244	329
WP_003009535.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733757.1_146	30.994	171	329
WP_003009795.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733627.1_2638	80.899	267	267
WP_003009795.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740926.1_124	26.068	234	267
WP_003009795.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002738295.1_145	25.714	245	267
WP_003009795.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727921.1_174	26.455	189	267
WP_003009795.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002729040.1_1124	35.955	89	267
WP_003009795.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002766579.1_1942	25.269	186	267
WP_003009795.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002729513.1_3156	23.420	269	267
WP_003009515.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740779.1_2637	87.795	508	509
