WP_003009553.1	lcl|NZ_AHNF02000104.1_cds_WP_000340715.1_697	91.398	93	106
WP_003009527.1	lcl|NZ_AHNF02000104.1_cds_WP_000410273.1_698	90.764	314	321
WP_003009527.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	26.866	268	321
WP_003009527.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	22.769	325	321
WP_003009527.1	lcl|NZ_AHNF02000104.1_cds_WP_000723090.1_768	22.887	284	321
WP_003009527.1	lcl|NZ_AHNF02000104.1_cds_WP_001067557.1_704	25.382	327	321
WP_003009854.1	lcl|NZ_AHNF02000104.1_cds_WP_000604524.1_699	84.384	365	365
WP_003009869.1	lcl|NZ_AHNF02000104.1_cds_WP_000884059.1_700	91.892	185	185
WP_003009869.1	lcl|NZ_AHNF02000098.1_cds_WP_000351733.1_1045	38.571	140	185
WP_003009535.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	92.097	329	329
WP_003009535.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	32.595	316	329
WP_003009535.1	lcl|NZ_AHNF02000104.1_cds_WP_000723090.1_768	30.448	335	329
WP_003009535.1	lcl|NZ_AHNF02000017.1_cds_WP_001984071.1_3826	32.248	307	329
WP_003009535.1	lcl|NZ_AHNF02000059.1_cds_WP_000649923.1_2275	30.341	323	329
WP_003009535.1	lcl|NZ_AHNF02000017.1_cds_WP_000709511.1_3815	29.003	331	329
WP_003009535.1	lcl|NZ_AHNF02000104.1_cds_WP_001067557.1_704	28.105	306	329
WP_003009535.1	lcl|NZ_AHNF02000017.1_cds_WP_000688696.1_3846	27.811	338	329
WP_003009535.1	lcl|NZ_AHNF02000104.1_cds_WP_000410273.1_698	26.101	318	329
WP_003009535.1	lcl|NZ_AHNF02000104.1_cds_WP_000475904.1_751	27.899	276	329
WP_003009535.1	lcl|NZ_AHNF02000118.1_cds_WP_001074785.1_194	27.636	275	329
WP_003009535.1	lcl|NZ_AHNF02000017.1_cds_WP_002105505.1_3572	25.602	332	329
WP_003009535.1	lcl|NZ_AHNF02000104.1_cds_WP_000378097.1_721	25.581	172	329
WP_003009795.1	lcl|NZ_AHNF02000104.1_cds_WP_000774260.1_702	82.022	267	267
WP_003009795.1	lcl|NZ_AHNF02000064.1_cds_WP_000667727.1_1980	28.866	194	267
WP_003009795.1	lcl|NZ_AHNF02000104.1_cds_WP_000842260.1_769	26.316	190	267
WP_003009795.1	lcl|NZ_AHNF02000054.1_cds_WP_000805357.1_2361	33.735	83	267
WP_003009515.1	lcl|NZ_AHNF02000104.1_cds_WP_000612798.1_703	87.598	508	509
WP_003009515.1	lcl|NZ_AHNF02000118.1_cds_WP_000291586.1_270	26.032	315	509
WP_003009515.1	lcl|NZ_AHNF02000118.1_cds_WP_000364507.1_269	26.316	114	509
WP_003009515.1	lcl|NZ_AHNF02000104.1_cds_WP_000612798.1_703	87.598	508	509
WP_003009515.1	lcl|NZ_AHNF02000118.1_cds_WP_000291586.1_270	26.032	315	509
WP_003009515.1	lcl|NZ_AHNF02000118.1_cds_WP_000364507.1_269	26.316	114	509
WP_003009505.1	lcl|NZ_AHNF02000104.1_cds_WP_001067557.1_704	92.121	330	330
WP_003009505.1	lcl|NZ_AHNF02000104.1_cds_WP_000646251.1_701	28.197	305	330
WP_003009505.1	lcl|NZ_AHNF02000017.1_cds_WP_001984071.1_3826	25.912	274	330
WP_003009505.1	lcl|NZ_AHNF02000096.1_cds_WP_000744698.1_1198	27.215	316	330
WP_003009505.1	lcl|NZ_AHNF02000017.1_cds_WP_002105505.1_3572	29.555	247	330
WP_003009505.1	lcl|NZ_AHNF02000104.1_cds_WP_000723090.1_768	23.193	332	330
WP_003009505.1	lcl|NZ_AHNF02000017.1_cds_WP_000688696.1_3846	25.339	221	330
WP_003009505.1	lcl|NZ_AHNF02000059.1_cds_WP_000649923.1_2275	28.295	258	330
WP_003009505.1	lcl|NZ_AHNF02000118.1_cds_WP_001074785.1_194	27.962	211	330
WP_003009505.1	lcl|NZ_AHNF02000017.1_cds_WP_000709511.1_3815	30.464	151	330
WP_003009505.1	lcl|NZ_AHNF02000064.1_cds_WP_002105999.1_1990	35.211	71	330
WP_003009505.1	lcl|NZ_AHNF02000046.1_cds_WP_000457972.1_2492	25.000	128	330
WP_003009804.1	lcl|NZ_AHNF02000104.1_cds_WP_000689743.1_707	37.316	544	538
WP_003009804.1	lcl|NZ_AHNF02000104.1_cds_WP_000689743.1_707	37.316	544	538
WP_003009317.1	lcl|NZ_AHNF02000104.1_cds_WP_000342716.1_708	67.170	265	265
WP_003009317.1	lcl|NZ_AHNF02000049.1_cds_WP_001002663.1_2454	41.152	243	265
WP_003009317.1	lcl|NZ_AHNF02000043.1_cds_WP_001183723.1_2661	27.746	173	265
WP_003009459.1	lcl|NZ_AHNF02000104.1_cds_WP_001246618.1_709	84.839	310	310
WP_003009459.1	lcl|NZ_AHNF02000123.1_cds_WP_000501205.1_48	36.634	303	310
WP_003009459.1	lcl|NZ_AHNF02000043.1_cds_WP_001183723.1_2661	28.114	281	310
WP_003009459.1	lcl|NZ_AHNF02000063.1_cds_WP_000279896.1_2040	27.068	133	310
WP_003009459.1	lcl|NZ_AHNF02000104.1_cds_WP_001246618.1_709	84.839	310	310
WP_003009459.1	lcl|NZ_AHNF02000123.1_cds_WP_000501205.1_48	36.634	303	310
WP_003009459.1	lcl|NZ_AHNF02000043.1_cds_WP_001183723.1_2661	28.114	281	310
WP_003009459.1	lcl|NZ_AHNF02000063.1_cds_WP_000279896.1_2040	27.068	133	310
WP_003009745.1	lcl|NZ_AHNF02000104.1_cds_WP_000479982.1_710	89.773	264	264
WP_036096976.1	lcl|NZ_AHNF02000104.1_cds_WP_000715958.1_711	83.721	129	130
WP_003009905.1	lcl|NZ_AHNF02000104.1_cds_WP_001088861.1_712	81.250	144	145
WP_003009905.1	lcl|NZ_AHNF02000017.1_cds_WP_000360600.1_3803	30.263	76	145
WP_003009905.1	lcl|NZ_AHNF02000046.1_cds_WP_002069656.1_2565	39.286	56	145
WP_036096974.1	lcl|NZ_AHNF02000104.1_cds_WP_000517242.1_713	89.140	221	221
WP_036096974.1	lcl|NZ_AHNF02000037.1_cds_WP_001069830.1_3041	29.358	109	221
WP_036096974.1	lcl|NZ_AHNF02000096.1_cds_WP_001082178.1_1169	23.077	78	221
WP_003009428.1	lcl|NZ_AHNF02000008.1_cds_WP_002105381.1_4057	30.183	328	664
WP_003009428.1	lcl|NZ_AHNF02000083.1_cds_WP_000529868.1_1551	28.019	207	664
WP_003009848.1	lcl|NZ_AHNF02000104.1_cds_WP_002106330.1_715	25.310	403	393
WP_003009848.1	lcl|NZ_AHNF02000037.1_cds_WP_000347685.1_3042	28.571	210	393
WP_003009848.1	lcl|NZ_AHNF02000073.1_cds_WP_000402849.1_1825	22.363	237	393
WP_003009848.1	lcl|NZ_AHNF02000104.1_cds_WP_001283954.1_740	29.286	140	393
WP_003009848.1	lcl|NZ_AHNF02000096.1_cds_WP_001082178.1_1169	25.414	181	393
WP_003009953.1	lcl|NZ_AHNF02000104.1_cds_WP_002106385.1_714	82.286	175	177
WP_003009953.1	lcl|NZ_AHNF02000011.1_cds_WP_001206947.1_3982	28.169	142	177
WP_003009592.1	lcl|NZ_AHNF02000104.1_cds_WP_002106330.1_715	90.476	399	407
WP_003009592.1	lcl|NZ_AHNF02000037.1_cds_WP_000347685.1_3042	25.238	210	407
WP_003009592.1	lcl|NZ_AHNF02000096.1_cds_WP_001082178.1_1169	25.309	162	407
WP_036096972.1	lcl|NZ_AHNF02000041.1_cds_WP_000043153.1_2735	27.530	247	241
WP_036096972.1	lcl|NZ_AHNF02000096.1_cds_WP_000998676.1_1224	25.862	232	241
WP_036096972.1	lcl|NZ_AHNF02000046.1_cds_WP_000566240.1_2568	26.776	183	241
WP_036096972.1	lcl|NZ_AHNF02000114.1_cds_WP_000653653.1_386	25.098	255	241
WP_036096972.1	lcl|NZ_AHNF02000104.1_cds_WP_000412931.1_738	30.526	95	241
WP_036096972.1	lcl|NZ_AHNF02000046.1_cds_WP_002080077.1_2540	25.424	236	241
WP_036096972.1	lcl|NZ_AHNF02000104.1_cds_WP_000750438.1_742	26.506	249	241
WP_036096972.1	lcl|NZ_AHNF02000118.1_cds_WP_000194183.1_175	25.000	204	241
WP_036096972.1	lcl|NZ_AHNF02000123.1_cds_WP_000167663.1_39	23.500	200	241
