WP_003009553.1	lcl|NZ_NPEB01000012.1_cds_WP_035983633.1_911	61.628	86	106
WP_003009527.1	lcl|NZ_NPEB01000012.1_cds_WP_100734686.1_908	81.935	310	321
WP_003009527.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	26.708	322	321
WP_003009527.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	23.438	320	321
WP_003009527.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	21.569	255	321
WP_003009527.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	20.833	336	321
WP_003009527.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	22.118	321	321
WP_003009527.1	lcl|NZ_NPEB01000006.1_cds_WP_207763527.1_3165	20.690	203	321
WP_003009869.1	lcl|NZ_NPEB01000001.1_cds_WP_004788859.1_198	33.594	128	185
WP_003009535.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	30.573	314	329
WP_003009535.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	31.111	315	329
WP_003009535.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	28.024	339	329
WP_003009535.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	29.118	340	329
WP_003009535.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	27.157	313	329
WP_003009535.1	lcl|NZ_NPEB01000004.1_cds_WP_004787140.1_2540	24.845	322	329
WP_003009535.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	30.677	251	329
WP_003009535.1	lcl|NZ_NPEB01000012.1_cds_WP_100734686.1_908	25.786	318	329
WP_003009535.1	lcl|NZ_NPEB01000008.1_cds_WP_100734655.1_3512	26.038	265	329
WP_003009535.1	lcl|NZ_NPEB01000003.1_cds_WP_100735066.1_2204	24.710	259	329
WP_003009535.1	lcl|NZ_NPEB01000003.1_cds_WP_100734935.1_1926	27.711	249	329
WP_003009535.1	lcl|NZ_NPEB01000006.1_cds_WP_207763527.1_3165	25.524	286	329
WP_003009535.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	27.326	172	329
WP_003009795.1	lcl|NZ_NPEB01000008.1_cds_WP_020777677.1_3573	25.194	258	267
WP_003009795.1	lcl|NZ_NPEB01000004.1_cds_WP_100735224.1_2460	27.473	182	267
WP_003009795.1	lcl|NZ_NPEB01000006.1_cds_WP_100735693.1_3153	24.873	197	267
WP_003009515.1	lcl|NZ_NPEB01000001.1_cds_WP_100734512.1_176	24.405	336	509
WP_003009515.1	lcl|NZ_NPEB01000001.1_cds_WP_100734513.1_175	28.070	114	509
WP_003009515.1	lcl|NZ_NPEB01000001.1_cds_WP_100734512.1_176	24.405	336	509
WP_003009515.1	lcl|NZ_NPEB01000001.1_cds_WP_100734513.1_175	28.070	114	509
WP_003009505.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	30.043	233	330
WP_003009505.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	25.177	282	330
WP_003009505.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	29.818	275	330
WP_003009505.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	24.398	332	330
WP_003009505.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	25.292	257	330
WP_003009505.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	24.749	299	330
WP_003009505.1	lcl|NZ_NPEB01000012.1_cds_WP_100716954.1_907	29.457	129	330
WP_003009505.1	lcl|NZ_NPEB01000003.1_cds_WP_100734935.1_1926	27.053	207	330
WP_003009505.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	23.826	298	330
WP_003009505.1	lcl|NZ_NPEB01000003.1_cds_WP_100735066.1_2204	26.404	178	330
WP_003009505.1	lcl|NZ_NPEB01000004.1_cds_WP_004787140.1_2540	27.815	151	330
WP_003009317.1	lcl|NZ_NPEB01000007.1_cds_WP_100718239.1_3355	38.672	256	265
WP_003009317.1	lcl|NZ_NPEB01000011.1_cds_WP_100735549.1_805	25.882	170	265
WP_003009459.1	lcl|NZ_NPEB01000003.1_cds_WP_004785161.1_2107	36.877	301	310
WP_003009459.1	lcl|NZ_NPEB01000011.1_cds_WP_100735549.1_805	29.545	308	310
WP_003009459.1	lcl|NZ_NPEB01000001.1_cds_WP_100721131.1_263	24.046	262	310
WP_003009459.1	lcl|NZ_NPEB01000003.1_cds_WP_004785161.1_2107	36.877	301	310
WP_003009459.1	lcl|NZ_NPEB01000011.1_cds_WP_100735549.1_805	29.545	308	310
WP_003009459.1	lcl|NZ_NPEB01000001.1_cds_WP_100721131.1_263	24.046	262	310
WP_003009905.1	lcl|NZ_NPEB01000011.1_cds_WP_004786001.1_829	43.548	62	145
WP_036096974.1	lcl|NZ_NPEB01000001.1_cds_WP_100734476.1_288	33.000	100	221
WP_036096974.1	lcl|NZ_NPEB01000006.1_cds_WP_100735776.1_3221	28.846	104	221
WP_003009428.1	lcl|NZ_NPEB01000012.1_cds_WP_100734688.1_912	29.720	535	664
WP_003009428.1	lcl|NZ_NPEB01000014.1_cds_WP_100736047.1_1113	36.747	166	664
WP_003009848.1	lcl|NZ_NPEB01000001.1_cds_WP_100721578.1_566	26.180	233	393
WP_003009848.1	lcl|NZ_NPEB01000007.1_cds_WP_100735871.1_3408	22.088	249	393
WP_003009848.1	lcl|NZ_NPEB01000012.1_cds_WP_100719781.1_1004	26.667	150	393
WP_003009953.1	lcl|NZ_NPEB01000010.1_cds_WP_100735957.1_644	32.308	130	177
WP_036096972.1	lcl|NZ_NPEB01000001.1_cds_WP_100734478.1_282	24.219	256	241
WP_036096972.1	lcl|NZ_NPEB01000004.1_cds_WP_004786786.1_2666	27.891	147	241
WP_036096972.1	lcl|NZ_NPEB01000011.1_cds_WP_004787563.1_823	23.457	243	241
WP_036096972.1	lcl|NZ_NPEB01000008.1_cds_WP_100734636.1_3593	21.790	257	241
WP_036096972.1	lcl|NZ_NPEB01000011.1_cds_WP_100721449.1_763	22.672	247	241
WP_036096972.1	lcl|NZ_NPEB01000006.1_cds_WP_100735772.1_3232	25.316	237	241
WP_036096972.1	lcl|NZ_NPEB01000010.1_cds_WP_100735943.1_603	29.703	101	241
WP_036096972.1	lcl|NZ_NPEB01000004.1_cds_WP_100735289.1_2591	24.096	249	241
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_100734160.1_1328	33.952	377	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_004786686.1_2657	40.964	249	598
WP_003009503.1	lcl|NZ_NPEB01000010.1_cds_WP_100735951.1_626	42.982	228	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735164.1_2342	40.928	237	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735165.1_2344	39.655	232	598
WP_003009503.1	lcl|NZ_NPEB01000005.1_cds_WP_100719941.1_2960	35.217	230	598
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_100719737.1_1654	32.618	233	598
WP_003009503.1	lcl|NZ_NPEB01000005.1_cds_WP_100735348.1_2689	29.956	227	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_100721031.1_3564	31.439	264	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100719836.1_2367	32.743	226	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735206.1_2432	31.667	240	598
WP_003009503.1	lcl|NZ_NPEB01000013.1_cds_WP_100736026.1_1086	30.736	231	598
WP_003009503.1	lcl|NZ_NPEB01000001.1_cds_WP_100734504.1_197	30.603	232	598
WP_003009503.1	lcl|NZ_NPEB01000014.1_cds_WP_004786760.1_1147	29.741	232	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100719214.1_2324	26.009	223	598
WP_003009503.1	lcl|NZ_NPEB01000011.1_cds_WP_100721531.1_758	32.273	220	598
WP_003009503.1	lcl|NZ_NPEB01000001.1_cds_WP_035983849.1_170	25.701	214	598
WP_003009503.1	lcl|NZ_NPEB01000009.1_cds_WP_100717738.1_3782	28.821	229	598
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_004786946.1_1240	28.936	235	598
WP_003009503.1	lcl|NZ_NPEB01000005.1_cds_WP_100717834.1_2815	27.570	214	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_020777451.1_3627	27.200	250	598
WP_003009503.1	lcl|NZ_NPEB01000011.1_cds_WP_100735532.1_844	27.826	230	598
WP_003009503.1	lcl|NZ_NPEB01000003.1_cds_WP_100734995.1_2051	29.741	232	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_100734639.1_3590	28.151	238	598
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_100734194.1_1413	25.551	227	598
WP_003009503.1	lcl|NZ_NPEB01000013.1_cds_WP_100718213.1_1057	26.852	216	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735173.1_2368	27.039	233	598
WP_003009503.1	lcl|NZ_NPEB01000011.1_cds_WP_100720184.1_746	28.022	182	598
WP_003009503.1	lcl|NZ_NPEB01000012.1_cds_WP_100734678.1_888	23.810	210	598
WP_003009503.1	lcl|NZ_NPEB01000001.1_cds_WP_100734394.1_466	27.523	218	598
WP_003009503.1	lcl|NZ_NPEB01000009.1_cds_WP_100735668.1_3781	25.478	157	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_004783640.1_3575	27.556	225	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_100721035.1_3566	22.959	196	598
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_100734160.1_1328	33.952	377	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_004786686.1_2657	40.964	249	598
WP_003009503.1	lcl|NZ_NPEB01000010.1_cds_WP_100735951.1_626	42.982	228	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735164.1_2342	40.928	237	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735165.1_2344	39.655	232	598
WP_003009503.1	lcl|NZ_NPEB01000005.1_cds_WP_100719941.1_2960	35.217	230	598
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_100719737.1_1654	32.618	233	598
WP_003009503.1	lcl|NZ_NPEB01000005.1_cds_WP_100735348.1_2689	29.956	227	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_100721031.1_3564	31.439	264	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100719836.1_2367	32.743	226	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735206.1_2432	31.667	240	598
WP_003009503.1	lcl|NZ_NPEB01000013.1_cds_WP_100736026.1_1086	30.736	231	598
WP_003009503.1	lcl|NZ_NPEB01000001.1_cds_WP_100734504.1_197	30.603	232	598
WP_003009503.1	lcl|NZ_NPEB01000014.1_cds_WP_004786760.1_1147	29.741	232	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100719214.1_2324	26.009	223	598
WP_003009503.1	lcl|NZ_NPEB01000011.1_cds_WP_100721531.1_758	32.273	220	598
WP_003009503.1	lcl|NZ_NPEB01000001.1_cds_WP_035983849.1_170	25.701	214	598
WP_003009503.1	lcl|NZ_NPEB01000009.1_cds_WP_100717738.1_3782	28.821	229	598
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_004786946.1_1240	28.936	235	598
WP_003009503.1	lcl|NZ_NPEB01000005.1_cds_WP_100717834.1_2815	27.570	214	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_020777451.1_3627	27.200	250	598
WP_003009503.1	lcl|NZ_NPEB01000011.1_cds_WP_100735532.1_844	27.826	230	598
WP_003009503.1	lcl|NZ_NPEB01000003.1_cds_WP_100734995.1_2051	29.741	232	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_100734639.1_3590	28.151	238	598
WP_003009503.1	lcl|NZ_NPEB01000002.1_cds_WP_100734194.1_1413	25.551	227	598
WP_003009503.1	lcl|NZ_NPEB01000013.1_cds_WP_100718213.1_1057	26.852	216	598
WP_003009503.1	lcl|NZ_NPEB01000004.1_cds_WP_100735173.1_2368	27.039	233	598
WP_003009503.1	lcl|NZ_NPEB01000011.1_cds_WP_100720184.1_746	28.022	182	598
WP_003009503.1	lcl|NZ_NPEB01000012.1_cds_WP_100734678.1_888	23.810	210	598
WP_003009503.1	lcl|NZ_NPEB01000001.1_cds_WP_100734394.1_466	27.523	218	598
WP_003009503.1	lcl|NZ_NPEB01000009.1_cds_WP_100735668.1_3781	25.478	157	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_004783640.1_3575	27.556	225	598
WP_003009503.1	lcl|NZ_NPEB01000008.1_cds_WP_100721035.1_3566	22.959	196	598
WP_003009636.1	lcl|NZ_NPEB01000007.1_cds_WP_100735871.1_3408	25.984	127	410
WP_003009401.1	lcl|NZ_NPEB01000012.1_cds_WP_100766203.1_883	44.015	259	365
WP_003009401.1	lcl|NZ_NPEB01000002.1_cds_WP_100734244.1_1524	31.844	358	365
WP_003009401.1	lcl|NZ_NPEB01000012.1_cds_WP_207763559.1_906	30.233	387	365
WP_003009401.1	lcl|NZ_NPEB01000010.1_cds_WP_004785484.1_582	27.041	392	365
WP_003009401.1	lcl|NZ_NPEB01000012.1_cds_WP_100716963.1_895	30.994	342	365
WP_003009401.1	lcl|NZ_NPEB01000007.1_cds_WP_100719471.1_3301	24.251	334	365
WP_003009401.1	lcl|NZ_NPEB01000008.1_cds_WP_243394030.1_3488	26.230	122	365
WP_003009665.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	28.269	283	317
WP_003009665.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	25.857	321	317
WP_003009665.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	26.792	265	317
WP_003009665.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	21.203	349	317
WP_003009665.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	29.114	79	317
WP_036096962.1	lcl|NZ_NPEB01000012.1_cds_WP_100734674.1_884	28.358	134	134
WP_003009398.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	26.408	284	310
WP_003009398.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	28.044	271	310
WP_003009398.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	30.851	188	310
WP_003009398.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	25.084	299	310
WP_003009398.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	22.293	314	310
WP_003009398.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	23.077	273	310
WP_003009398.1	lcl|NZ_NPEB01000012.1_cds_WP_100716954.1_907	25.000	184	310
WP_003009398.1	lcl|NZ_NPEB01000006.1_cds_WP_207763527.1_3165	24.464	233	310
WP_003009398.1	lcl|NZ_NPEB01000008.1_cds_WP_100734655.1_3512	26.000	150	310
WP_003009741.1	lcl|NZ_NPEB01000012.1_cds_WP_100734675.1_885	35.354	99	202
WP_003009741.1	lcl|NZ_NPEB01000006.1_cds_WP_100735776.1_3221	29.310	116	202
WP_036097006.1	lcl|NZ_NPEB01000004.1_cds_WP_100720948.1_2503	29.167	144	227
WP_003009573.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	32.849	344	330
WP_003009573.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	29.940	334	330
WP_003009573.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	30.124	322	330
WP_003009573.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	27.273	319	330
WP_003009573.1	lcl|NZ_NPEB01000004.1_cds_WP_004787140.1_2540	25.077	323	330
WP_003009573.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	25.816	337	330
WP_003009573.1	lcl|NZ_NPEB01000012.1_cds_WP_100716954.1_907	25.943	212	330
WP_003009573.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	26.255	259	330
WP_003009573.1	lcl|NZ_NPEB01000003.1_cds_WP_100734935.1_1926	28.426	197	330
WP_003009573.1	lcl|NZ_NPEB01000012.1_cds_WP_100734686.1_908	22.176	239	330
WP_003009573.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	24.051	158	330
WP_003009573.1	lcl|NZ_NPEB01000006.1_cds_WP_207763527.1_3165	22.830	311	330
WP_003009662.1	lcl|NZ_NPEB01000010.1_cds_WP_004785484.1_582	30.287	383	387
WP_003009662.1	lcl|NZ_NPEB01000012.1_cds_WP_100716963.1_895	31.746	315	387
WP_003009662.1	lcl|NZ_NPEB01000012.1_cds_WP_207763559.1_906	28.532	361	387
WP_003009662.1	lcl|NZ_NPEB01000012.1_cds_WP_100766203.1_883	27.200	250	387
WP_003009662.1	lcl|NZ_NPEB01000002.1_cds_WP_100734244.1_1524	27.682	289	387
WP_003009662.1	lcl|NZ_NPEB01000007.1_cds_WP_100719471.1_3301	23.759	282	387
WP_003009589.1	lcl|NZ_NPEB01000002.1_cds_WP_100734248.1_1529	30.645	62	206
WP_003009812.1	lcl|NZ_NPEB01000012.1_cds_WP_100716960.1_898	33.022	321	333
WP_003009812.1	lcl|NZ_NPEB01000002.1_cds_WP_100734171.1_1356	31.802	283	333
WP_003009812.1	lcl|NZ_NPEB01000012.1_cds_WP_100716960.1_898	33.022	321	333
WP_003009812.1	lcl|NZ_NPEB01000002.1_cds_WP_100734171.1_1356	31.802	283	333
WP_003009576.1	lcl|NZ_NPEB01000010.1_cds_WP_100735974.1_687	31.356	118	351
WP_003009576.1	lcl|NZ_NPEB01000004.1_cds_WP_100735313.1_2641	32.812	64	351
WP_003009576.1	lcl|NZ_NPEB01000012.1_cds_WP_100716951.1_910	32.911	79	351
WP_003009576.1	lcl|NZ_NPEB01000008.1_cds_WP_020777677.1_3573	23.228	254	351
WP_003009576.1	lcl|NZ_NPEB01000010.1_cds_WP_100735974.1_687	31.356	118	351
WP_003009576.1	lcl|NZ_NPEB01000004.1_cds_WP_100735313.1_2641	32.812	64	351
WP_003009576.1	lcl|NZ_NPEB01000012.1_cds_WP_100716951.1_910	32.911	79	351
WP_003009576.1	lcl|NZ_NPEB01000008.1_cds_WP_020777677.1_3573	23.228	254	351
WP_003009456.1	lcl|NZ_NPEB01000012.1_cds_WP_100716960.1_898	32.647	340	753
WP_003009456.1	lcl|NZ_NPEB01000002.1_cds_WP_100734171.1_1356	32.423	293	753
WP_003009456.1	lcl|NZ_NPEB01000012.1_cds_WP_100716960.1_898	32.647	340	753
WP_003009456.1	lcl|NZ_NPEB01000002.1_cds_WP_100734171.1_1356	32.423	293	753
WP_003009456.1	lcl|NZ_NPEB01000012.1_cds_WP_100716960.1_898	32.647	340	753
WP_003009456.1	lcl|NZ_NPEB01000002.1_cds_WP_100734171.1_1356	32.423	293	753
WP_003009456.1	lcl|NZ_NPEB01000012.1_cds_WP_100716960.1_898	32.647	340	753
WP_003009456.1	lcl|NZ_NPEB01000002.1_cds_WP_100734171.1_1356	32.423	293	753
WP_036096948.1	lcl|NZ_NPEB01000012.1_cds_WP_207763559.1_906	28.822	399	395
WP_036096948.1	lcl|NZ_NPEB01000010.1_cds_WP_004785484.1_582	26.463	393	395
WP_036096948.1	lcl|NZ_NPEB01000012.1_cds_WP_100766203.1_883	30.798	263	395
WP_036096948.1	lcl|NZ_NPEB01000012.1_cds_WP_100716963.1_895	26.966	356	395
WP_036096948.1	lcl|NZ_NPEB01000002.1_cds_WP_100734244.1_1524	24.444	360	395
WP_036096948.1	lcl|NZ_NPEB01000007.1_cds_WP_100719471.1_3301	21.236	259	395
WP_003009323.1	lcl|NZ_NPEB01000004.1_cds_WP_100720948.1_2503	26.271	118	210
WP_003009323.1	lcl|NZ_NPEB01000012.1_cds_WP_100734684.1_903	41.176	51	210
WP_003009323.1	lcl|NZ_NPEB01000012.1_cds_WP_100734681.1_897	23.333	120	210
