WP_003009553.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004462903.1_3491	95.699	93	106
WP_003009527.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	87.898	314	321
WP_003009527.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	22.222	279	321
WP_003009527.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	24.691	324	321
WP_003009527.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	24.590	183	321
WP_003009527.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	22.064	281	321
WP_003009527.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	25.359	209	321
WP_003009527.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	24.510	102	321
WP_003009869.1	lcl|NZ_JAUOTH010000018.1_cds_WP_075918475.1_3528	35.593	177	185
WP_003009869.1	lcl|NZ_JAUOTH010000002.1_cds_WP_004460143.1_2208	35.714	140	185
WP_003009535.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	32.399	321	329
WP_003009535.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	30.380	316	329
WP_003009535.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	30.240	334	329
WP_003009535.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	32.692	312	329
WP_003009535.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	30.820	305	329
WP_003009535.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	27.381	336	329
WP_003009535.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	29.688	320	329
WP_003009535.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004467290.1_444	28.793	323	329
WP_003009535.1	lcl|NZ_JAUOTH010000012.1_cds_WP_046943555.1_2762	27.299	348	329
WP_003009535.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	26.266	316	329
WP_003009535.1	lcl|NZ_JAUOTH010000009.1_cds_WP_008398679.1_778	27.206	272	329
WP_003009535.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004465101.1_3549	24.818	274	329
WP_003009535.1	lcl|NZ_JAUOTH010000017.1_cds_WP_004472818.1_1475	27.273	286	329
