WP_003009553.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	91.398	93	106
WP_003009527.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	90.764	314	321
WP_003009527.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	58.730	63	321
WP_003009527.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	27.239	268	321
WP_003009527.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	22.769	325	321
WP_003009527.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	23.656	186	321
WP_003009527.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	22.887	284	321
WP_003009527.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	25.382	327	321
WP_003009854.1	lcl|NZ_AHQP01000102.1_cds_WP_000604524.1_2358	84.384	365	365
WP_003009869.1	lcl|NZ_AHQP01000102.1_cds_WP_000884059.1_2359	91.892	185	185
WP_003009869.1	lcl|NZ_AHQP01000103.1_cds_WP_000351733.1_2348	38.571	140	185
WP_003009535.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	92.097	329	329
WP_003009535.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	32.595	316	329
WP_003009535.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	31.975	319	329
WP_003009535.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	30.448	335	329
WP_003009535.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	32.248	307	329
WP_003009535.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	30.341	323	329
WP_003009535.1	lcl|NZ_AHQP01000020.1_cds_WP_000709511.1_3461	29.003	331	329
WP_003009535.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	25.993	277	329
WP_003009535.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	28.105	306	329
WP_003009535.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	27.811	338	329
WP_003009535.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	26.101	318	329
WP_003009535.1	lcl|NZ_AHQP01000102.1_cds_WP_000475904.1_2422	27.899	276	329
WP_003009535.1	lcl|NZ_AHQP01000390.1_cds_WP_001074785.1_54	27.636	275	329
