WP_003009553.1	lcl|NZ_RQEX01000018.1_cds_WP_040913380.1_1761	96.774	93	106
WP_003009527.1	lcl|NZ_RQEX01000018.1_cds_WP_135582571.1_1762	92.258	310	321
WP_003009527.1	lcl|NZ_RQEX01000018.1_cds_WP_135582583.1_1775	24.275	276	321
WP_003009527.1	lcl|NZ_RQEX01000005.1_cds_WP_118954467.1_767	22.256	328	321
WP_003009527.1	lcl|NZ_RQEX01000018.1_cds_WP_135582610.1_1825	22.581	279	321
WP_003009527.1	lcl|NZ_RQEX01000015.1_cds_WP_118957901.1_3213	20.238	336	321
WP_003009527.1	lcl|NZ_RQEX01000005.1_cds_WP_135581677.1_1063	21.687	332	321
WP_003009869.1	lcl|NZ_RQEX01000018.1_cds_WP_135570167.1_2072	37.857	140	185
WP_003009535.1	lcl|NZ_RQEX01000018.1_cds_WP_135582610.1_1825	33.433	335	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_118954467.1_767	31.646	316	329
WP_003009535.1	lcl|NZ_RQEX01000018.1_cds_WP_135582583.1_1775	32.107	299	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_135581677.1_1063	30.868	311	329
WP_003009535.1	lcl|NZ_RQEX01000015.1_cds_WP_118957901.1_3213	27.083	336	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_135581617.1_922	30.960	323	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_118954096.1_1175	29.721	323	329
WP_003009535.1	lcl|NZ_RQEX01000018.1_cds_WP_135582592.1_1802	25.882	255	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_135581259.1_406	25.806	341	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_118964479.1_567	27.984	243	329
WP_003009535.1	lcl|NZ_RQEX01000018.1_cds_WP_135582571.1_1762	25.472	318	329
WP_003009535.1	lcl|NZ_RQEX01000017.1_cds_WP_135582321.1_2611	26.718	262	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_135581479.1_675	26.113	337	329
WP_003009535.1	lcl|NZ_RQEX01000018.1_cds_WP_118957343.1_1809	25.000	240	329
WP_003009535.1	lcl|NZ_RQEX01000010.1_cds_WP_118957095.1_2867	24.254	268	329
WP_003009535.1	lcl|NZ_RQEX01000018.1_cds_WP_118957352.1_1800	28.846	156	329
WP_003009535.1	lcl|NZ_RQEX01000005.1_cds_WP_118964890.1_1226	26.230	244	329
WP_003009795.1	lcl|NZ_RQEX01000018.1_cds_WP_118957371.1_1780	24.255	235	267
WP_003009795.1	lcl|NZ_RQEX01000018.1_cds_WP_118957353.1_1799	27.049	244	267
WP_003009795.1	lcl|NZ_RQEX01000018.1_cds_WP_135582611.1_1826	25.263	190	267
